Gene	m_GR_in_01d_1	m_GR_in_01d_2	m_GR_in_02d_1	m_GR_in_02d_2	m_GR_in_04d_1	m_GR_in_04d_3	m_GR_in_07d_1	m_GR_in_07d_3	m_GR_in_10d_1	m_GR_in_10d_2	m_GR_in_15d_2	m_GR_in_15d_3	m_GR_in_20d_1	m_GR_in_20d_2	m_GR_in_25d_1	m_GR_in_25d_2	m_GR_un_01d_1	m_GR_un_01d_2	m_GR_un_02d_1	m_GR_un_02d_2	m_GR_un_04d_2	m_GR_un_04d_3	m_GR_un_07d_1	m_GR_un_07d_2	m_GR_un_10d_1	m_GR_un_10d_2	m_GR_un_15d_1	m_GR_un_15d_2	m_GR_un_20d_2	m_GR_un_20d_3	m_GR_un_25d_1	m_GR_un_25d_2
XM_003520920.5	16.689450295024	11.9440064975395	2.61016528871691	7.79806140193548	8.85978379596171	7.46492418747411	1.24664652085889	6.05283641967462	10.3728701040053	8.10554813190274	8.32263181592336	5.71118535652075	6.15212626272392	12.7657075648732	10.0812549146118	5.50746720762233	14.6818516163985	18.5249045967413	13.0583079566882	14.5223148569882	8.86459707873535	6.25899730863116	4.97857966100851	5.02294228890457	1.08087425433187	3.19849201763009	19.6340989322977	17.141711850461	22.0295372034824	9.94361967643461	18.4560534226751	8.66467595736546
XM_003520990.5	18.2066730491171	16.4230089341169	15.6609917323014	11.6970921029032	20.2509343907696	13.6856943437025	4.98658608343556	0	26.5084458213469	28.9483861853669	8.32263181592336	12.2382543354016	19.3352539685609	11.0636132228901	9.16477719510161	10.0970232139743	10.2772961314789	9.97494862901456	10.4466463653506	14.5223148569882	1.26637101124791	15.0215935407148	9.95715932201702	7.53441343335686	15.1322395606462	7.46314804113687	5.23575971527939	9.2301525348636	17.6236297627859	5.68206838653407	7.59955140933681	0
XM_003520995.4	13.6550047868378	4.47900243657733	14.355909087943	5.19870760129032	11.3911505948079	23.638926593668	34.9061025840489	55.6860950610065	522.101128568267	569.704240128021	1099.41966288348	1130.81470059111	983.461326855437	978.704246640278	1830.20600586179	1745.86710481628	4.40455548491954	2.84998532257559	6.5291539783441	2.64042088308876	1.26637101124791	1.25179946172623	2.48928983050426	1.25573557222614	0	1.0661640058767	7.85363957291908	13.1859321926623	7.34317906782748	8.5231025798011	6.51390120800298	7.58159146269478
XM_003521015.5	4023.67474385487	4420.77540490182	4981.50045351622	5244.19629280161	4537.47498693182	4923.11750163917	2698.9897176595	2902.94034687595	971.592166408497	937.927712405889	172.278478589614	207.234440079467	437.679839833787	384.673321288179	111.81028178024	94.5448537308501	3955.29082545774	4403.22732337928	5035.28354809897	5171.26429952935	4418.36845824395	4595.355823997	4247.97309575551	4008.30794654585	3513.92220083292	3452.23905102874	736.933179925574	731.819236692757	1211.62454619153	963.110591517524	1629.56095220208	1553.14316535776
XM_003521036.3	914.885320718132	824.136448330228	860.049462632221	800.600970598709	1115.06707489175	991.59076290281	1014.77026797914	1081.03658455389	988.880283248506	903.189648983448	4852.92661186491	4205.06418964399	1153.96311185093	1019.55451084787	2291.1942987754	2117.62114133079	1146.65261124072	1071.59448128842	843.566694002058	809.289000666706	999.166727874599	980.158978531639	1382.80050084511	1317.26661526522	834.434924344207	772.968904260605	2519.7093629782	2722.89499778476	1127.9123048183	923.336112811786	1221.35647650056	1317.03074551955
XM_003521049.5	1019.57369075055	1036.14256366155	1011.4390493778	1044.94022785935	1111.27002469348	1297.65265458925	1401.23068944539	1594.3171129423	750.304270856384	702.866816580709	981.238291097364	900.735519085558	591.482996401885	587.222547984167	993.461847949015	1081.29939509652	1134.9071299476	1171.34396757857	907.55240298983	994.11846248292	994.101243829607	952.619390373662	1314.34503050625	1200.48320704819	1062.49939200823	1092.81810602361	972.542367113146	1012.67959239646	1001.60962485167	961.690074420891	1300.60894119793	1311.6153230462
XM_003521069.5	377.788465769179	331.446180306722	343.236735466273	288.528271871613	377.173653028084	278.690502999033	387.707067987115	423.698549377224	421.830050896216	458.542437176212	291.292113557318	248.844504819832	255.752677493237	355.737717474466	301.521169718843	261.604692362061	325.937105884046	337.723260725207	351.268484034913	312.889874646019	338.121060003191	327.971458972273	368.41489491463	370.441993806712	273.461186345964	343.304809892296	274.877385052168	295.364881115635	428.841657561125	325.298415129075	201.930937448092	228.530828375514
XM_003521076.5	141.101716130657	98.5380536047012	75.6947933727903	100.075121324839	75.9410039653861	116.950478937094	59.8390330012267	112.582757405948	86.4405842000443	116.951480188882	148.142846323436	150.12258651426	145.893279944596	160.847915317402	241.033640231172	213.873309896001	114.518442607908	88.3495449998432	148.864710706246	137.301885920616	92.4450838210972	75.1079677035739	92.1037237286575	110.504730355901	115.65354521351	160.990764887381	65.4469964409923	55.3809152091816	99.8672353224537	107.959299344147	84.6807157040387	81.2313371003012
XM_003521086.5	116.826152065168	111.975060914433	80.9151239502241	84.4789985209677	94.9262549567326	99.5323224996547	138.377763815337	105.319353702338	73.7626318507044	68.318191397466	29.9614745373241	44.8735992298059	7.90987662350218	7.65942453892392	25.6613761462845	14.6865792203262	171.777663911862	192.374009273852	71.8206937617851	67.3307325187635	102.57605191108	87.6259623208362	108.284107626935	124.317821650388	124.300539248165	157.792272869751	297.129363842105	232.072406590856	136.583130661591	144.892743856619	130.27802416006	125.637801381799
XM_003521098.5	195.721735278008	189.61110314844	144.864173523788	124.768982430968	83.5351043619247	118.19463296834	79.7853773349689	82.3185753075749	69.1524673600354	85.6872231086861	140.652477689105	146.043168402459	72.9466399722979	85.9557642701462	161.300078633788	146.865792203262	161.500367780383	141.074273467492	155.39386468459	106.937045765095	106.375164944824	65.093572009764	133.177005931978	111.760465928127	73.4994492945674	57.5728563173416	92.9347349462091	96.2573050064347	46.9963460340959	36.9334445124714	70.5672630866989	63.9019851855703
XM_003521102.5	603.854656129049	671.850365486599	1248.96409065104	1102.12601147355	1296.05980100926	1286.45526830804	1394.9974568411	840.133695050838	477.152024784244	428.436115543431	271.317797199101	259.450991910514	199.504665948333	194.889802157064	470.153070108713	420.403330181838	910.274800216704	1063.04452532069	1116.48533029684	1251.55949858407	1197.98697664052	1139.13751017087	1365.37547203158	1380.05339387653	1281.9168656376	1146.12630631745	747.404699356132	886.094643346906	656.480208663776	640.653210581716	920.631370731088	806.897948529659
XM_003521111.4	6.06889101637235	0	2.61016528871691	1.29967690032258	18.9852509913465	18.6623104686853	7.47987912515334	30.2641820983731	13.8304934720071	8.10554813190274	0	0	69.4311392507413	41.7013113785858	0.916477719510161	0	7.34092580819923	4.27497798386338	6.5291539783441	6.60105220772191	6.33185505623954	12.5179946172623	11.2018042372691	3.76720671667843	9.72786828898686	27.7202641527941	209.430388611175	185.921643916538	854.746043495118	975.895245387226	643.790569390961	602.1949790369
XM_003521118.5	9.10333652455853	10.4510056853471	6.52541322179227	0	10.1254671953848	9.95323224996547	7.47987912515334	0	8.0677878586708	5.78967723707339	0.832263181592336	3.26353448944043	7.90987662350218	1.70209434198309	0.916477719510161	2.75373360381117	7.34092580819923	8.54995596772677	9.14081556968174	11.8818939738994	6.33185505623954	11.2661951555361	4.97857966100851	21.3475047278444	6.48524552599124	11.7278040646437	7.85363957291908	21.0974915082597	11.749086508524	8.5231025798011	16.2847530200075	8.66467595736546
XM_003521126.5	115.308929311075	132.877072285127	50.8982231299797	67.5831988167742	81.0037375630785	92.0673983121806	49.8658608343556	92.0031135790543	103.728701040053	122.741157425956	52.4325804403172	57.1118535652075	94.039644301637	113.189273741876	124.640969853382	87.201564120687	91.0274800216704	92.6245229837066	36.563262278727	55.4488385448641	96.244196854841	81.366965012205	88.3697889829011	95.4359034891869	143.756275826139	107.682564593546	56.2844169392534	44.8321694550518	64.6199757968818	79.5489574114769	74.9098638920343	71.4835766482651
XM_003521139.4	263.996759212197	229.922125077636	204.897975164277	133.866720733226	125.302656542887	129.392019249551	143.364349898772	175.532256170564	58.7795972560301	50.9491596862458	34.9550536268781	32.6353448944043	38.6705079371218	16.1698962488394	45.823885975508	67.0075176927384	265.741514256812	240.823759757637	164.534680254271	149.183779894515	110.174277978568	110.158352631908	109.528752542187	110.504730355901	60.5289582425849	55.4405283055882	103.406254376768	98.8944914449672	215.889464594128	173.303085789289	118.335871945387	102.893026993715
XM_003521141.5	63.7233556719097	88.0870479193541	33.9321487533198	41.5896608103226	37.970501982693	16.1740024061939	47.3725677926378	46.0015567895271	56.4745150106956	45.1594824491724	4.99357908955402	4.07941811180053	17.5775036077826	9.36151888090701	2.74943315853048	0	46.9819251724751	74.0996183869653	30.0341083003829	34.3254714801539	26.5937912362061	38.8057833135132	24.8928983050426	35.160596022332	9.72786828898686	8.52931204701357	28.7966784340366	30.3276440431233	52.8708892883578	80.9694745081105	22.7986542280104	19.4955209040723
XM_003521183.5	92.5505879996784	71.6640389852372	60.0338016404889	81.8796447203225	87.332154560194	75.8933959059868	82.2786703766867	76.2657388879003	77.2202552187062	75.265804081954	69.0778440721639	60.3753880546479	69.4311392507413	73.190056705273	95.3136828290567	81.6940969130646	76.345628405272	69.8246404031019	52.2332318267528	60.7296803110416	83.5804867423619	83.8705639356575	120.730556779456	89.1572256280561	122.138790739502	120.476532664067	69.3738162274519	59.3366948669803	74.9004264918403	48.2975812855396	97.7085181200447	113.723871940422
XM_003521184.4	1.51722275409309	1.49300081219244	0	0	8.85978379596171	0	3.73993956257667	0	17.2881168400089	22.0007735008789	5.82584227114635	0.815883622360106	6.15212626272392	3.40418868396619	0.916477719510161	0	0	1.42499266128779	0	0	2.53274202249581	0	1.24464491525213	0	4.32349701732749	4.26465602350678	3.92681978645954	0	7.34317906782748	9.94361967643461	11.9421522146721	2.16616898934137
XM_003521189.5	133.515602360192	113.468061726626	142.254008235071	110.472536527419	260.730780281159	217.726955467995	392.69365407055	311.115791971276	220.135354429446	218.849799561374	164.788109955282	210.497974568907	88.7663932193022	103.827754860969	281.358659889619	258.85095875825	154.159441972184	142.499266128779	130.583079566882	132.021044154438	321.658236856968	345.49665143644	360.947025423117	396.812440823461	229.145341918357	247.350049363393	244.771766689311	192.514610012869	110.147686017412	120.743953213849	124.84977315339	111.55770295108
XM_003521192.5	48.5511281309788	44.7900243657733	43.067727263829	36.3909532090322	39.2361853821161	36.0804669061248	42.3859817092022	55.6860950610065	57.6270561333628	69.4761268448807	49.9357908955402	95.4583838161325	32.5183816743978	23.8293207877633	39.4085419389369	49.567204868601	41.1091845259157	41.324787177346	33.9516006873893	51.4882072202309	34.1920173036935	31.2949865431558	39.8286372880681	46.4622161723673	23.7792335953012	20.2571161116572	40.5771377934152	38.2392033587207	33.7786237120064	41.194995802372	17.3704032213413	12.9970139360482
XM_003521199.5	166.89450295024	150.793082031437	159.220082611731	226.143780656129	207.572077505389	181.64648856187	130.897884690183	131.951833948907	159.050674928081	159.795091743225	95.7102658831186	79.9565949912904	116.890398991754	183.826188934174	238.284207072642	186.335973857889	139.477590355785	141.074273467492	202.403773328667	224.435775062545	189.955651687186	220.316705263817	179.228867796306	149.432533094911	250.762827004995	216.431293192969	143.983392170183	145.045254119285	140.989038102288	171.882568692656	142.220176374732	122.388547897787
XM_003521209.5	13.6550047868378	17.9160097463093	9.13557851050918	18.1954766045161	10.1254671953848	13.6856943437025	3.73993956257667	0	14.9830345946743	15.0531608163908	20.8065795398084	11.4223707130415	9.66762698428044	1.70209434198309	22.911942987754	19.2761352266782	22.0227774245977	19.9498972580291	9.14081556968174	10.5616835323551	7.59822606748744	3.75539838517869	8.71251440676489	6.27867786113071	0	0	24.8698586475771	21.0974915082597	22.0295372034824	19.8872393528692	9.77085181200447	9.74776045203614
XM_003521241.5	0	2.98600162438488	69.1693801509981	116.970921029032	168.335892123273	90.823244280935	105.964954273006	108.951055554143	69.1524673600354	93.7927712405889	65.7487913457945	50.5847845863266	22.8507546901174	3.40418868396619	0.916477719510161	0	4.40455548491954	25.6498679031803	24.8107851177076	33.0052610386096	98.7769388773368	102.647555861551	92.1037237286575	118.039143789257	319.938779282235	268.673329480927	3.92681978645954	3.95577965779869	5.87454325426198	7.10258548316758	49.9399092613562	87.7298440683253
XM_003521242.5	3.03444550818618	5.97200324876977	6.52541322179227	11.6970921029032	10.1254671953848	17.4181564374396	16.2064047711656	16.9479419750889	24.2033635760124	39.369805212099	3.32905272636934	8.15883622360107	11.4253773450587	3.40418868396619	2.74943315853048	5.50746720762233	7.34092580819923	12.8249339515901	7.83498477401292	3.96063132463315	24.0610492137102	21.2805908493459	12.4464491525213	20.0917691556183	50.8010899535981	37.3157402056844	48.4307773663343	38.2392033587207	69.0258832375783	51.1386154788066	13.027802416006	14.0800984307189
XM_003521283.5	338.340674162759	373.25020304811	246.660619783748	289.827948771935	243.011212689235	240.121728030417	287.975346318403	240.90288950305	328.474219960168	319.590183486451	163.95584677369	200.707371100586	136.225652960315	114.891368083859	197.959187414195	203.776286682026	378.79177170308	366.223113950963	248.107851177076	228.396406387178	255.806944272077	309.194467046379	219.057505084374	254.914321161907	274.542060600296	254.81319740453	234.300247258753	255.807084537648	261.417174814658	207.395496108493	192.160085636088	187.373617578028
XM_003521305.5	47.0339053768857	47.7760259901581	41.7626446194705	37.6906301093548	49.361652577501	34.8363128748792	29.9195165006133	23.0007783947636	13.8304934720071	5.78967723707339	0	0.815883622360106	1.75775036077826	5.10628302594928	0	1.83582240254078	42.5773696875555	45.5997651612094	63.9857089877722	50.1679967786865	43.0566143824289	62.5899730863116	56.0090211863457	55.2523651779503	46.4775929362706	81.0284644466289	123.040353309066	97.575898225701	80.7749697461022	76.7079232182099	56.4538104693591	59.5696472068875
XM_003521316.4	6.06889101637235	13.437007309732	2.61016528871691	6.4983845016129	1.2656833994231	0	0	3.63170185180477	18.4406579626761	19.6849026060495	12.483947723885	1.63176724472021	9.66762698428044	7.65942453892392	29.3272870243252	39.4701816546267	7.34092580819923	4.27497798386338	1.30583079566882	5.28084176617753	2.53274202249581	3.75539838517869	3.73393474575638	2.51147114445229	33.5071018842881	19.1909521057805	23.5609187187572	6.59296609633115	42.5904385933994	26.9898248360368	6.51390120800298	8.66467595736546
XM_003521351.5	37.9305688523272	25.3810138072715	9.13557851050918	20.7948304051613	17.7195675919234	21.1506185311766	27.4262234588956	16.9479419750889	26.5084458213469	30.1063216327816	14.1484740870697	17.9494396919223	13.183127705837	34.8929340106534	36.6591087804064	39.4701816546267	36.7046290409961	32.7748312096193	18.2816311393635	19.8031566231657	6.33185505623954	16.273393002441	24.8928983050426	21.3475047278444	12.9704910519825	11.7278040646437	9.16257950173893	25.0532711660584	29.3727162713099	19.8872393528692	16.2847530200075	12.9970139360482
XM_003521373.5	18.2066730491171	17.9160097463093	14.355909087943	35.0912763087097	16.4538841925003	17.4181564374396	9.97317216687112	16.9479419750889	16.1355757173416	24.3166443957082	5.82584227114635	13.0541379577617	14.9408780666152	27.2335094717295	9.16477719510161	15.6044904215966	16.1500367780383	8.54995596772677	30.0341083003829	30.3648401555208	29.1265332587019	12.5179946172623	33.6054127118074	18.8360335833921	22.6983593409694	31.9849201763009	41.8860777222351	31.6462372623895	27.9040804577444	34.0924103192044	27.1412550333457	20.578605398743
XM_003521397.2	1668.9450295024	1507.93082031437	1556.96359471964	1382.85622194322	797.380541636554	855.977973497031	608.363502179138	614.968180238942	613.151877258981	699.393010238465	222.214269485154	170.519677073262	468.440471147407	439.140340231638	585.629262766993	538.813875145718	1497.54886487264	1496.24229435218	1702.80335755214	1538.04516439921	887.726078884783	859.986230205921	799.062035591866	782.323261496887	937.117978505735	927.562685112725	1064.16816213054	952.024304310218	1756.48843302433	1679.05120822082	898.918366704411	813.396455497683
XM_003521399.5	42.4822371146065	41.8040227413884	30.0169008202444	32.4919225080645	18.9852509913465	21.1506185311766	46.1259212717789	59.3177969128113	117.55919451206	110.003867504394	169.781689044837	140.331983045938	134.467902599537	89.3599529541124	102.645504585138	120.246367366421	51.3864806573946	48.449750483785	30.0341083003829	19.8031566231657	13.930081123727	17.5251924641672	24.8928983050426	22.6032403000706	11.8896167976506	8.52931204701357	204.194628895896	225.479440494525	230.575822729783	298.308590293038	74.9098638920343	59.5696472068875
XM_003521423.5	191.170067015729	159.751086904591	120.067603280978	126.06865933129	101.254671953848	106.997246687129	125.911298606748	158.584314195475	97.9659954267168	184.111736138934	158.962267684136	160.729073604941	136.225652960315	200.847132354005	559.051408901198	545.239253554611	229.036885215816	168.14913403196	118.830602405863	137.301885920616	98.7769388773368	122.676347249171	159.314549152272	139.386648517102	107.006551178856	106.61640058767	155.763851529562	154.275406654149	163.01857530577	144.892743856619	103.136769126714	96.3945200256908
XM_003521426.5	262.479536458104	326.967177870145	174.881074344033	189.752827447097	140.490857335964	113.218016843357	130.897884690183	112.582757405948	177.491332890758	194.533155165666	16.6452636318467	26.1082759155234	59.7635122664609	67.2327265083322	12.8306880731423	12.8507568177854	236.377811024015	222.298855160896	167.146341845609	184.829461816214	167.160973484724	176.503724103399	93.3483686439096	84.1342833391516	38.9114731559475	54.3743642997115	68.064876298632	89.6643389101036	104.27314276315	103.697748054247	44.511658254687	51.9880557441928
XM_003521432.5	300.410105310431	329.95317949453	216.643718963503	263.834410765484	192.383876712311	165.472486155676	117.184772960736	125.898997529232	39.1863981706867	35.895998869855	5.82584227114635	8.97471984596117	22.8507546901174	22.1272264457802	15.5801212316727	22.9477800317597	324.468920722406	347.698209354222	228.520389242044	229.716616828722	189.955651687186	217.813106340364	159.314549152272	198.406220411731	207.52785683172	187.644865034299	263.096925692789	234.709593029389	280.50944039101	288.364970616604	91.1946169120417	134.302477339165
XM_003521463.5	1479.29218524076	1573.62285605083	814.371570079675	790.203555396129	729.033638067706	780.084577591044	886.36567633067	849.818233322317	1109.89710112857	1001.6141620137	567.603489845973	451.999526787499	800.655289334498	944.662359800617	658.947480327806	670.075176927384	1371.28494097162	1350.89304290083	773.051831035942	744.598689031032	821.874786299892	769.856668961632	935.9729762696	938.034472452929	782.552960136277	758.042608178331	626.982225904707	690.942846895504	784.251524443975	781.284403148434	553.681602680253	557.788514755402
XM_003521475.5	247.307308917173	217.978118580096	292.338512336294	244.339257260645	134.162440338849	145.566021655745	143.364349898772	112.582757405948	117.55919451206	142.426060032005	92.3812131567493	54.6642026981271	111.61714790942	91.0620472960955	270.360927255498	234.067356323949	189.39588585154	169.574126693248	244.190358790069	232.357037711811	150.698150338501	190.273518182387	136.910940677734	130.596499511519	286.431677397947	229.22526126349	159.690671316021	137.133694803688	234.981730170479	217.339115784928	142.220176374732	136.468646328506
XM_003521504.5	142.61893888475	152.286082843629	257.101280938615	226.143780656129	224.025961697889	245.0983441554	110.951540356441	145.268074072191	126.779523493398	149.373672716493	94.8780027015263	84.8518967254511	137.983403321094	92.7641416380786	204.374531450766	204.694197883297	136.541220032506	138.224288144916	241.578697198732	224.435775062545	260.872428317069	312.949865431558	164.293128813281	151.944004239363	343.718012877536	337.973989862913	130.893992881985	158.231186311948	230.575822729783	248.590491910865	212.787439461431	179.792026115333
XM_003521529.5	524.959072916208	443.421241221155	497.236487500571	453.58723821258	479.694008381355	503.882382654502	386.460421466256	403.11890555033	450.643578962897	511.807467757287	206.401269034899	234.158599617351	291.786559889191	290.207085308117	321.683679548066	338.709233268774	469.819251724751	467.397592902397	348.656822443575	396.063132463315	524.277598656634	469.424798147337	431.891785592488	419.415681123532	592.319091373867	629.036763467251	273.568445123348	255.807084537648	324.568514797974	241.487906427698	331.123311406818	350.919376273301
XM_003521536.5	69.792246688282	50.762027614543	71.779545439715	49.387722212258	43.0332355803855	43.545391093599	37.3993956257667	19.3690765429588	26.5084458213469	28.9483861853669	8.32263181592336	8.97471984596117	14.9408780666152	1.70209434198309	9.16477719510161	4.58955600635195	48.4501103341149	55.574713790224	78.3498477401292	92.4147309081068	55.7203244949079	57.5827752394066	33.6054127118074	43.950745027915	19.4557365779737	35.183412193931	19.6340989322977	30.3276440431233	38.1845311527029	49.7180983821731	39.0834072480179	35.7417883241325
XM_003521556.5	212.411185573032	247.838134823945	356.287561909858	285.928918070968	186.055459715196	200.308799030555	284.235406755827	231.218351231571	225.898060042782	210.744251429471	29.1292113557318	45.689482852166	65.0367633487957	92.7641416380786	7.33182175608129	9.17911201270389	255.464218125333	236.548781773774	293.811929025485	423.787551735747	305.195413710746	311.698065969832	312.405873728284	266.215941311942	257.248072530986	256.945525416284	671.486183484581	750.279541762484	782.782888630409	764.238197988832	332.208961608152	328.174601885217
XM_003521562.5	2385.07416943433	2856.11055372414	3829.1124785477	4126.47415852419	4556.46023792317	5361.05972063765	6047.48227268647	6077.04776535332	2635.86154754002	2615.77617570976	658.320176639538	627.414505594922	674.097263358463	687.64611416117	559.967886620708	555.336276768585	3256.43468851718	4009.92934886385	3158.80469472288	3412.74399139223	4277.80127599543	3804.21856418602	5658.15578473617	5290.41396578874	14690.1619906245	14797.2902375627	2028.85688967076	2058.32401527458	2668.5112732485	2616.59249199894	5517.27432317852	5187.97472947257
XM_003521640.4	92.5505879996784	95.5520519803163	54.8134710630551	68.8828757170967	45.5646023792317	32.3480048123878	78.5387308141101	89.5819790111844	85.288043077377	115.793544741468	84.8908445224183	90.5630820819718	126.558025976035	143.826971897571	60.4875294876706	64.2537840889272	96.9002206682298	65.5496624192385	39.1749238700646	60.7296803110416	31.6592752811977	36.3021843900607	29.8714779660511	55.2523651779503	11.8896167976506	21.3232801175339	49.7397172951542	63.292474524779	61.6827041697508	88.072059991278	36.9121068453502	34.6587038294618
XM_003521673.5	878.471974619898	818.164445081458	648.626074246152	566.659128540645	324.014950252314	673.087330903915	8.72652564601223	53.2649604931367	1.15254112266726	3.47380634224403	0	6.52706897888085	0	0	0	0	400.814549127678	190.949016612564	694.701983295812	270.643140516598	0	0	31.1161228813032	107.993259211448	310.210910993248	0	14.3983392170183	7.91155931559737	14.686358135655	19.8872393528692	20.6273538253428	14.0800984307189
XM_003521683.5	341.375119670945	373.25020304811	198.372561942485	315.821486778387	199.97797710885	232.656803842943	301.688458047851	271.167071601423	390.7114405842	379.802826752014	222.214269485154	194.996185744065	272.45130592063	255.314151297464	248.365461987254	270.783804374765	309.787069106007	314.923378144603	259.860328338095	324.771768619918	230.479524047119	285.410277273581	245.195048304669	241.101229867419	168.616383675772	186.578701028422	302.365123557385	309.869406527564	295.195798526665	285.523936423337	232.32914308544	197.121378030064
XM_003521690.5	179.032284982984	106.003057665663	428.067107349573	0	145.553590933657	119.438786999586	38.6460421466256	0	0	8.10554813190274	0	0	0	0	0	4.58955600635195	70.4728877587126	115.424405564311	124.053925588538	101.656203998917	126.637101124791	0	41.0732822033202	79.111341050247	41.0732216646112	25.5879361410407	6.54469964409923	10.5487457541298	4.40590744069649	12.7846538697016	0	0
XM_003521693.4	125.929488589726	147.807080407052	220.558966896579	202.749596450322	203.775027307119	184.134796624361	263.042415901226	277.219908021098	366.508077008188	349.696505119233	172.278478589614	198.259720233506	111.61714790942	98.7214718350194	159.467123194768	156.962815417237	205.545922629578	263.623642338242	212.850419694018	221.795354179456	387.50952944186	388.057833135132	296.225489830006	326.491248778797	576.105977558889	653.558535602415	253.93434619105	196.470389670668	145.394945542984	123.584987407116	144.391476777399	86.6467595736546
XM_003521705.4	568.958532784908	558.382303759973	745.202189928677	705.724556875161	603.730981524819	493.929150404537	529.824771365028	525.386201227757	117.55919451206	86.8451585561008	76.5682127064949	74.2454096347697	34.2761320351761	23.8293207877633	58.6545740486503	59.6642280825753	764.924469214359	719.621293950336	728.653583983202	706.312586226244	685.106717085118	668.460912561808	730.606565252999	862.69033811936	780.391211627613	750.579460137194	1181.97275572432	1137.94594822676	605.077955188984	630.709590905281	453.801784157541	555.62234576606
XM_003521708.5	13.6550047868378	17.9160097463093	9.13557851050918	1.29967690032258	12.656833994231	16.1740024061939	7.47987912515334	19.3690765429588	42.6440215386885	39.369805212099	42.4454222612091	27.7400431602436	11.4253773450587	27.2335094717295	52.2392300120792	20.1940464279486	19.086407101318	15.6749192741657	5.22332318267528	9.24147309081068	3.79911303374372	3.75539838517869	8.71251440676489	12.5573557222614	4.32349701732749	7.46314804113687	32.7234982204962	22.4160847275259	38.1845311527029	29.8308590293038	18.4560534226751	20.578605398743
XM_003521720.4	56.1372419014442	61.2130332998901	87.4405371720164	96.1760906238709	82.2694209625016	63.4518555935299	47.3725677926378	53.2649604931367	93.3558309360478	110.003867504394	59.0906858930558	99.537801927933	79.0987662350218	74.8921510472561	181.462588463012	151.455348209614	64.6001471121532	72.6746257256775	87.490663309811	63.3701011941303	83.5804867423619	47.5683795455968	60.9876008473543	50.2294228890457	52.9628384622618	51.1758722820814	71.9916960850916	88.3457456908374	82.2436055596677	66.7643035417753	92.2802671133755	59.5696472068875
XM_003521743.4	98.6194790160507	82.1150446705843	45.6778925525459	33.7915994083871	25.313667988462	32.3480048123878	36.1527491049078	26.6324802465683	141.762558088073	129.688770110444	79.0650022512719	66.0865734111686	79.0987662350218	138.720688871622	197.959187414195	239.574823531572	76.345628405272	48.449750483785	32.6457698917205	58.0892594279528	43.0566143824289	50.0719784690493	48.541151694833	56.5081007501764	109.168299687519	122.60886067582	26.1787985763969	38.2392033587207	67.5572474240128	78.1284403148434	43.4260080533532	48.7388022601807
XM_003521744.5	435.442930424716	437.449237972385	703.439545309207	665.434572965161	577.151630136934	599.68224306042	216.916494629447	171.900554318759	352.677583536181	296.431474538157	207.233532216492	211.313858191268	218.839919916894	213.612839918878	340.01323393827	415.813774175486	403.750919450957	464.547607579821	844.872524797727	668.026483421457	619.255424500227	528.25937284847	211.589635592862	236.078287578515	318.857905027903	362.495761998077	458.128975086946	357.338762421148	330.443058052236	414.790992216987	425.574878922861	450.563149783004
XM_003521769.5	6.06889101637235	1.49300081219244	0	1.29967690032258	0	1.24415403124568	0	0	0	0	2.49678954477701	2.44765086708032	0	0	0.916477719510161	1.83582240254078	1.46818516163985	1.42499266128779	1.30583079566882	1.32021044154438	0	3.75539838517869	2.48928983050426	6.27867786113071	0	0	2.61787985763969	10.5487457541298	2.93727162713099	2.84103419326703	2.17130040266766	4.33233797868273
XM_003521828.5	15.1722275409309	11.9440064975395	6.52541322179227	2.59935380064516	11.3911505948079	13.6856943437025	0	0	41.4914804160212	30.1063216327816	8.32263181592336	12.2382543354016	13.183127705837	33.1908396686703	15.5801212316727	2.75373360381117	5.87274064655938	18.5249045967413	6.5291539783441	10.5616835323551	10.1309680899833	10.0143956938099	9.95715932201702	13.8130912944876	39.9923474102793	36.2495761998077	13.0893992881985	27.6904576045908	26.4354446441789	8.5231025798011	7.59955140933681	14.0800984307189
XM_003521854.4	15.1722275409309	7.46500406096221	2.61016528871691	12.9967690032258	3.7970501982693	7.46492418747411	7.47987912515334	0	19.5931990853434	6.94761268448807	7.49036863433102	29.3718104049638	3.51550072155652	3.40418868396619	15.5801212316727	4.58955600635195	10.2772961314789	8.54995596772677	7.83498477401292	6.60105220772191	2.53274202249581	1.25179946172623	6.22322457626064	12.5573557222614	10.8087425433187	6.39698403526018	3.92681978645954	6.59296609633115	10.2804506949585	4.26155128990055	1.08565020133383	4.33233797868273
XM_003521872.4	89.5161424914922	123.919067411973	174.881074344033	131.267366932581	126.56833994231	113.218016843357	246.83601113006	227.586649379766	19.5931990853434	30.1063216327816	82.3940549776412	57.1118535652075	11.4253773450587	11.0636132228901	13.7471657926524	30.2910696419228	192.33225617482	125.399354193326	178.898819006628	183.509251374669	93.7114548323451	70.100769856669	187.941382203071	202.173427128409	46.4775929362706	40.5142322233145	640.071625192905	657.978016413848	387.719854781291	338.083068998777	499.399092613562	444.06464281498
