name	SRR1944912_sum	SRR1944913_sum	SRR1944914_sum	SRR1944915_sum	SRR1944916_sum	SRR1944917_sum	SRR1944912_mean	SRR1944913_mean	SRR1944914_mean	SRR1944915_mean	SRR1944916_mean	SRR1944917_mean	SRR1944912_CoV	SRR1944913_CoV	SRR1944914_CoV	SRR1944915_CoV	SRR1944916_CoV	SRR1944917_CoV
NM_001179957.1	435	617	270	644	455	324	0.5723684210526315	0.8118421052631579	0.35526315789473684	0.8473684210526315	0.5986842105263158	0.4263157894736842	1.9751211194352654	1.4856292837058216	2.0179258147324752	1.572893278626393	1.613918048899414	1.9598998049679275
NM_001179958.1	443	612	291	608	425	246	0.3673300165837479	0.5074626865671642	0.24129353233830847	0.5041459369817579	0.3524046434494196	0.20398009950248755	2.4098987626209425	1.791052612214239	2.5460280520760294	1.8808774876153214	2.1273175142554748	2.5097999573056797
NM_001179959.1	943	1356	751	1383	1239	697	0.4439736346516008	0.6384180790960452	0.3535781544256121	0.6511299435028248	0.5833333333333334	0.3281544256120527	2.3435503362292622	1.7665512560457464	2.1258517310779452	1.7461757272215048	1.810597773324906	2.1878132431432844
NM_001179961.1	917	1255	647	1497	1355	717	4.678571428571429	6.403061224489796	3.3010204081632653	7.637755102040816	6.913265306122449	3.6581632653061225	0.9576822682141147	0.8665326532353099	1.071864051106806	0.8405654421867649	0.7995256954160512	1.05238782469848
NM_001179962.1	2161	2714	1452	2541	2177	999	2.6711990111248456	3.3547589616810876	1.7948084054388134	3.1409147095179235	2.6909765142150803	1.234857849196539	1.2800426311506763	1.0909642575339948	1.3625012525069975	1.0591414093893599	1.1586451107284732	1.3873232206853507
NM_001179964.1	296	356	189	353	315	188	0.504258943781942	0.606473594548552	0.3219761499148211	0.6013628620102215	0.5366269165247018	0.3202725724020443	2.076897328464385	1.7553128468971346	2.085210608100012	1.6439376774095331	1.6794424165108144	2.038533660080321
NM_001179965.1	186	254	128	248	236	116	0.4397163120567376	0.6004728132387707	0.30260047281323876	0.5862884160756501	0.557919621749409	0.27423167848699764	2.296216558117942	1.7072117784950596	2.4464206650089664	1.78581101431204	1.5857940527229468	2.315752042442479
NM_001179966.1	351	469	265	414	360	157	1.8972972972972972	2.535135135135135	1.4324324324324325	2.2378378378378376	1.945945945945946	0.8486486486486486	1.4090506677622856	1.079488425523738	1.2302379366777327	1.0692690286488713	1.1437444361447289	1.4320482769279894
NM_001179967.1	669	840	419	1094	875	507	0.8158536585365853	1.024390243902439	0.5109756097560976	1.3341463414634147	1.0670731707317074	0.6182926829268293	1.7435421347152467	1.5946641561297252	2.006478636494375	1.4124885152445261	1.5858571568494675	1.8080619178956414
NM_001179968.1	177	196	123	329	261	162	1.3014705882352942	1.4411764705882353	0.9044117647058824	2.4191176470588234	1.9191176470588236	1.1911764705882353	1.5060231194635405	1.3022808205550296	1.55134916891638	1.3019200054569788	1.164386057126055	1.2783494300108713
NM_001179969.1	848	1133	663	1688	1529	870	2.9547038327526134	3.947735191637631	2.3101045296167246	5.881533101045296	5.327526132404182	3.0313588850174216	1.3470131536327583	1.145070169223478	1.2878515334620886	0.9809441380559357	1.0644358822367643	1.0256638042837765
NM_001179970.1	223	247	115	293	292	145	0.5198135198135199	0.5757575757575758	0.2680652680652681	0.682983682983683	0.6806526806526807	0.337995337995338	2.2530964001983347	1.5498173700298754	2.4203702861260146	1.5680431642076156	1.673387852184756	1.9608102126331164
NM_001179971.1	841	1233	584	1644	1455	842	1.62984496124031	2.38953488372093	1.1317829457364341	3.186046511627907	2.8197674418604652	1.6317829457364341	1.5461225495871773	1.2640726369793125	1.5064327973831448	1.3593646553210108	1.3071197985673295	1.2945316420884576
NM_001179972.1	70	88	64	113	105	60	0.20958083832335328	0.2634730538922156	0.19161676646706588	0.3383233532934132	0.3143712574850299	0.17964071856287425	3.2165320336071876	2.3788628657382778	2.488840521134216	2.028040573084582	2.120570569594199	2.5744166240699315
NM_001179973.1	63	92	30	102	76	42	0.3118811881188119	0.45544554455445546	0.1485148514851485	0.504950495049505	0.37623762376237624	0.2079207920792079	2.3432402562473587	1.8590711520141396	2.750699192485444	1.5710497344694763	1.8502587669621153	2.5671870042849187
NM_001179974.1	1760	2167	1215	2733	2572	1477	2.4010914051841747	2.956343792633015	1.6575716234652114	3.728512960436562	3.508867667121419	2.0150068212824013	1.2431650672316288	1.0701406283792152	1.3015517491414197	1.0040625495691333	1.1087446091465574	1.2082435974093557
NM_001179975.1	1097	1466	748	2086	1845	975	2.285416666666667	3.0541666666666667	1.5583333333333333	4.345833333333333	3.84375	2.03125	1.3048676040562384	1.0625576916804826	1.3577549870570345	0.980581394735933	1.01377668954042	1.1925128684769484
NM_001179976.1	170	216	129	345	312	125	1.1258278145695364	1.4304635761589404	0.8543046357615894	2.2847682119205297	2.066225165562914	0.8278145695364238	2.0001529353291665	2.130375808622157	1.9512041113439553	1.1134405491415917	1.4866432683464268	1.4812108920294456
NM_001179978.1	298	377	208	377	316	209	0.3880208333333333	0.4908854166666667	0.2708333333333333	0.4908854166666667	0.4114583333333333	0.2721354166666667	2.314042903431376	1.8752429896887044	2.3001984432034908	1.7312192030891298	1.9225942943443382	2.236510704580806
NM_001179979.2	152	180	107	230	245	119	0.3559718969555035	0.4215456674473068	0.2505854800936768	0.5386416861826698	0.5737704918032787	0.2786885245901639	2.090433439194562	2.0435147633319715	2.189081288022839	1.72108557990722	1.6295853856950437	2.0704724302932687
NM_001179980.1	64	98	42	100	92	48	0.09288824383164006	0.14223512336719885	0.06095791001451379	0.14513788098693758	0.13352685050798258	0.06966618287373004	4.822490032216602	3.1494474639509242	4.397581768727635	3.080027370763314	2.9633048804321693	4.262071509603234
NM_001179981.1	465	678	243	647	486	286	0.3830313014827018	0.5584843492586491	0.200164744645799	0.5329489291598023	0.400329489291598	0.2355848434925865	2.480393966405626	1.759549506231006	3.14387605445639	1.7241402244959427	2.0253542205097377	2.4576389516225476
NM_001179983.1	137	197	111	186	205	101	0.39825581395348836	0.5726744186046512	0.3226744186046512	0.5406976744186046	0.5959302325581395	0.2936046511627907	2.479415108532292	1.9142130286278323	2.202121149609163	2.126442653579036	2.0073586535486725	2.3214562142275508
NM_001179984.2	291	345	164	355	310	209	0.12881806108897742	0.15272244355909695	0.07259849490925188	0.1571491810535635	0.13722886232846393	0.09251881363435148	3.9123100384091067	3.0698136377121785	4.435120391619503	2.8696738652559284	3.163162130963266	3.6511904278566574
NM_001179986.1	157	203	135	212	199	127	0.3264033264033264	0.42203742203742206	0.2806652806652807	0.4407484407484408	0.41372141372141374	0.26403326403326405	2.6816611979390688	1.9922197752577604	2.5252156327271438	2.0829592861673474	1.9508060700527894	2.2636641531708706
NM_001179990.1	128	177	129	217	216	111	0.4050632911392405	0.560126582278481	0.40822784810126583	0.6867088607594937	0.6835443037974683	0.3512658227848101	2.1823451166883157	1.5900281639592506	2.09471751468649	1.7131975155609398	1.7258011525976313	1.8005718667868977
NM_001179992.1	52	67	39	80	85	43	0.1984732824427481	0.25572519083969464	0.14885496183206107	0.3053435114503817	0.3244274809160305	0.16412213740458015	3.0823302033026647	2.345099878540285	3.0328465339094417	1.9185735142292344	1.8242796918126023	2.6653165738705575
NM_001179993.3	374	517	303	480	502	270	0.7030075187969925	0.9718045112781954	0.5695488721804511	0.9022556390977443	0.943609022556391	0.5075187969924813	1.8302304673351935	1.4665585959336402	1.761431722850928	1.5140556500353812	1.344212594065973	1.835848772060005
NM_001179994.1	94	133	60	116	116	72	0.1426403641881639	0.20182094081942337	0.09104704097116843	0.17602427921092564	0.17602427921092564	0.10925644916540213	3.832016056196337	2.8399212510171026	3.794537614012277	2.8840534815904744	2.616543244779962	3.4249074499816246
NM_001179995.3	265	336	185	280	248	199	0.2608267716535433	0.33070866141732286	0.18208661417322836	0.2755905511811024	0.2440944881889764	0.19586614173228348	2.7909874044650143	2.157829208119443	2.743585725109395	2.199180047716891	2.376193635181549	2.7102403963155166
NM_001179996.2	128	186	94	180	140	75	0.11120764552562988	0.16159860990443092	0.08166811468288444	0.15638575152041703	0.12163336229365769	0.06516072980017376	4.1400204260229465	2.9646146652997	3.8943207181190247	2.908077604119853	3.4368883209914136	4.295945195271111
NM_001179998.3	84	146	49	151	149	68	0.65625	1.140625	0.3828125	1.1796875	1.1640625	0.53125	1.9068604862331135	1.4077974830356237	2.076411420712825	1.4602436460688195	1.8192381553506023	1.7348406940919212
NM_001179999.1	348	463	213	382	337	194	1.1877133105802047	1.5802047781569966	0.726962457337884	1.3037542662116042	1.1501706484641638	0.6621160409556314	1.5031286541320381	1.390295040613294	1.3806582187683702	1.2535758917131872	1.3797674312282269	1.5898085313280719
NM_001180001.1	64	75	42	73	69	48	0.6095238095238096	0.7142857142857143	0.4	0.6952380952380952	0.6571428571428571	0.45714285714285713	1.6006241388014681	1.5251733823253817	2.0685372014653622	1.6096619045006089	1.8496941177430717	1.5476457384462277
NM_001180002.3	1037	1315	636	1240	1102	601	1.9275092936802973	2.4442379182156135	1.1821561338289963	2.3048327137546467	2.0483271375464684	1.1171003717472119	1.4031744622330875	1.166414485377872	1.488239935216095	1.165944199940122	1.2318187118647406	1.2925772379455993
NM_001180003.1	255	337	153	342	279	164	0.3057553956834532	0.4040767386091127	0.18345323741007194	0.41007194244604317	0.3345323741007194	0.19664268585131894	2.6936429946470084	1.979276234718081	2.894828821388618	1.962980295324508	2.116672324366402	2.551827464528316
NM_001180004.3	184	229	122	208	168	106	0.37474541751527496	0.4663951120162933	0.2484725050916497	0.42362525458248473	0.3421588594704684	0.2158859470468432	2.577187319981429	2.0551737959472205	2.5303065157676903	1.9250984028079972	2.227042569604472	2.5380938291127233
NM_001180005.2	317	382	265	434	393	228	0.3224821973550356	0.3886063072227874	0.2695829094608342	0.44150559511698884	0.3997965412004069	0.23194303153611392	2.4931464128753347	1.976882067234486	2.257045235904227	1.9018767209077432	1.9840713146389197	2.3555017009726695
NM_001180006.3	186	260	164	206	171	120	0.6739130434782609	0.9420289855072463	0.5942028985507246	0.7463768115942029	0.6195652173913043	0.43478260869565216	1.612274364208777	1.5927225566776402	1.7119013525533353	1.472670684148299	1.62005257856427	1.7201902643180336
NM_001180007.1	122	167	100	177	177	103	0.6740331491712708	0.9226519337016574	0.5524861878453039	0.9779005524861878	0.9779005524861878	0.569060773480663	1.862791156445584	1.5890399955249892	1.7104866104253622	1.5950058557258309	1.5127544608835377	1.6379666738763414
NM_001180008.3	85	94	32	86	89	36	0.38990825688073394	0.43119266055045874	0.14678899082568808	0.3944954128440367	0.40825688073394495	0.1651376146788991	2.485829659947175	1.9375774024351937	2.972118662388494	1.901247631443866	1.8713937283600748	3.0223325331514324
NM_001180009.1	2905	3560	2005	4704	3975	2495	6.287878787878788	7.705627705627705	4.33982683982684	10.181818181818182	8.603896103896103	5.4004329004329	1.3039085703905364	1.2673306650486256	1.2843211107756864	1.1002176590845778	1.0981536596682788	1.13043128861899
NM_001180010.3	58	87	39	84	61	37	0.2	0.3	0.13448275862068965	0.2896551724137931	0.2103448275862069	0.12758620689655173	3.005185829281131	2.1737308316730326	3.5469039660275805	2.2400602431754506	2.4725007032539303	3.20352325750033
NM_001180012.3	358	457	235	503	482	243	1.2971014492753623	1.6557971014492754	0.8514492753623188	1.8224637681159421	1.7463768115942029	0.8804347826086957	1.7142387364938407	1.146067200348511	1.4391374290787173	1.2113673844489516	1.2489368141485888	1.6223289856853818
NM_001180013.1	136	238	92	229	220	116	0.2115085536547434	0.3701399688958009	0.14307931570762053	0.3561430793157076	0.3421461897356143	0.18040435458786935	3.106908415444649	2.0284523299029384	2.9815718403830886	2.0296329056131293	2.065803964793667	2.598409328238284
NM_001180014.3	222	292	133	250	212	109	2.1346153846153846	2.8076923076923075	1.2788461538461537	2.4038461538461537	2.0384615384615383	1.0480769230769231	1.3910164601630366	1.1120696887735237	1.5807365444833563	1.2304001717019843	1.183855797503061	1.3120116250579703
NM_001180015.1	1188	1460	842	1875	1727	898	4.809716599190283	5.910931174089069	3.408906882591093	7.5910931174089065	6.991902834008097	3.6356275303643724	1.0869977418813586	0.9348792140616278	1.0902092164839918	0.8683009241958397	0.8509339838925273	1.020040263744045
NM_001180016.3	1215	1515	757	1417	1334	764	2.3055028462998104	2.8747628083491463	1.4364326375711576	2.6888045540796965	2.5313092979127134	1.4497153700189753	2.1309425507898174	1.5550426278301936	1.6180983004319969	1.3004268574649682	1.308567809742459	1.510542212600294
NM_001180017.1	925	1164	678	1579	1513	747	3.627450980392157	4.564705882352941	2.6588235294117646	6.192156862745098	5.933333333333334	2.929411764705882	1.0955717502012674	0.960701580941062	1.1593134449913802	1.012069562674193	0.9285554168317497	1.0048148484245563
NM_001180018.3	406	599	264	720	697	384	0.871244635193133	1.2854077253218885	0.5665236051502146	1.5450643776824033	1.4957081545064377	0.8240343347639485	2.5294248976183042	1.8798396076034714	1.7411449962830496	1.8486302652755688	1.3908928688576703	1.352479951396401
NM_001180021.1	786	956	388	1141	1010	528	2.4485981308411215	2.9781931464174454	1.2087227414330217	3.554517133956386	3.146417445482866	1.644859813084112	1.3283502812068027	1.1825087112611345	1.3539189764100668	1.1914442037499922	1.1329185261195178	1.2948120665589324
NM_001180025.1	6067	8076	5219	7582	7846	6062	83.10958904109589	110.63013698630137	71.4931506849315	103.86301369863014	107.47945205479452	83.04109589041096	0.8539065876891793	0.84127384149835	0.9495764109433652	0.7874706748388287	0.8287519035791185	0.8022894323771972
NM_001180027.1	1617	2088	1020	2531	1910	945	17.021052631578947	21.978947368421053	10.736842105263158	26.642105263157895	20.105263157894736	9.947368421052632	1.0109310550294774	0.7979081732689076	1.0574179664702357	0.7126294903077737	0.7713766398297728	0.9295392740462366
NM_001180028.3	132	140	65	155	134	55	1.6923076923076923	1.794871794871795	0.8333333333333334	1.9871794871794872	1.7179487179487178	0.7051282051282052	1.299887297894571	1.10103437861356	1.5401129997334781	1.116425638211962	1.1214286769244488	1.373438207734422
NM_001180029.1	1298	1799	788	1583	1400	609	54.083333333333336	74.95833333333333	32.833333333333336	65.95833333333333	58.333333333333336	25.375	0.8190206893115525	0.7137147165124883	1.0343509163190971	0.888708916791117	0.7237818453899353	0.8876081111395008
NM_001180030.3	26562	31918	16329	26770	26619	15234	113.02978723404256	135.82127659574468	69.48510638297873	113.91489361702128	113.27234042553191	64.82553191489362	1.0354873606633999	0.9852290487815021	1.1323367145562302	1.0987464973027166	0.9951448270752088	1.0597438208616798
NM_001180031.1	792	906	469	966	830	447	11.478260869565217	13.130434782608695	6.797101449275362	14.0	12.028985507246377	6.478260869565218	0.8071837062091873	0.7379160563284236	0.8498735160612364	0.7410935756536754	0.6920165983639849	0.7485845565205894
NM_001180032.3	588	705	371	657	595	333	9.333333333333334	11.19047619047619	5.888888888888889	10.428571428571429	9.444444444444445	5.285714285714286	1.1132949334984232	0.8608544599088028	0.9236273200593254	0.9933495161108982	0.8901063520749876	0.9264779613414378
NM_001180033.1	1008	1342	756	1341	1285	771	5.04	6.71	3.78	6.705	6.425	3.855	1.183783799940032	1.1128025643466963	1.3004041397376809	1.0045249158062026	1.0696415549524874	1.1279876859125275
NM_001180036.1	8748	10307	4983	8763	7931	4348	85.76470588235294	101.04901960784314	48.85294117647059	85.91176470588235	77.75490196078431	42.627450980392155	0.86470232272046	0.786077044929796	0.9275449354983302	0.7360303998006485	0.7766846901272892	0.9440123388147208
NM_001180047.1	1268	1650	707	1925	1904	947	3.01187648456057	3.9192399049881237	1.6793349168646081	4.572446555819478	4.522565320665083	2.2494061757719717	1.4806686937763556	1.3315956294179938	1.546188505916547	1.2413444642151807	1.2691473175771932	1.3499593742113511
NM_001180048.2	1302	1670	721	1938	1922	967	0.75	0.9619815668202765	0.4153225806451613	1.1163594470046083	1.1071428571428572	0.5570276497695853	3.399647756329317	3.1816824674151825	3.5348788117968666	3.0434794311146263	3.086505704918734	3.1923862444504714
NM_001180056.2	98	87	55	70	53	38	0.05641911341393207	0.05008635578583765	0.03166378814047208	0.04029936672423719	0.03051237766263673	0.021876799078871616	9.816277619048291	8.921679164721851	9.685011893814387	8.060552527805571	9.084459121795371	8.580368138610343
NM_001180057.1	14579	17736	8591	18094	16945	8602	85.75882352941177	104.32941176470588	50.53529411764706	106.43529411764706	99.67647058823529	50.6	0.8479316793957332	0.7637444027962452	0.8914930370566384	0.8722873799245763	0.8340276251562271	0.8532191227882417
NM_001180058.2	333	402	165	368	375	170	4.1625	5.025	2.0625	4.6	4.6875	2.125	1.155914478756221	1.2094538774549175	1.165740968514178	0.9330178783249325	0.9717610559853057	1.1165688258218003
NM_001180059.1	441	542	297	759	616	291	9.58695652173913	11.782608695652174	6.456521739130435	16.5	13.391304347826088	6.326086956521739	0.9835705572098039	0.8456690141243874	0.8970139039492303	0.7687127512599208	0.8750410603253419	0.8298287213574831
NM_001180060.3	145	189	73	176	177	97	0.35279805352798055	0.45985401459854014	0.17761557177615572	0.4282238442822384	0.4306569343065693	0.2360097323600973	2.8546131264360812	2.0036984405322604	2.6383381576127944	1.789016971678761	1.8160075117599266	2.4412849810800217
NM_001180061.3	151	200	115	213	166	79	0.8206521739130435	1.0869565217391304	0.625	1.1576086956521738	0.9021739130434783	0.42934782608695654	1.930013012565279	1.3267883075738773	1.99715644849907	1.3186702786581244	1.5024786761890585	1.6964203535681563
NM_001180062.1	275	412	199	585	445	243	0.5027422303473492	0.753199268738574	0.36380255941499084	1.0694698354661791	0.8135283363802559	0.44424131627056673	2.124289707863321	1.543221812349532	2.1259263097074266	1.5669575256538877	1.6442725486578427	1.7099130716368098
NM_001180063.1	728	973	463	891	871	387	5.163120567375887	6.900709219858156	3.2836879432624113	6.319148936170213	6.177304964539007	2.74468085106383	1.0210997818421397	0.8627745475229119	1.1024299675054834	0.8221386239493664	0.8152406356682568	1.1190875369531854
NM_001180064.3	208	249	162	263	199	126	0.5048543689320388	0.6043689320388349	0.3932038834951456	0.6383495145631068	0.4830097087378641	0.3058252427184466	2.3428432136098607	1.865628419964819	2.0239472276279544	1.840160781883	1.7831523785185028	2.345449330256614
NM_001180065.3	159	193	105	251	225	131	0.6068702290076335	0.7366412213740458	0.40076335877862596	0.9580152671755725	0.8587786259541985	0.5	2.0765872338980027	1.7722292742098715	2.0310198141092104	1.3591978627563206	1.5046295270655234	1.667815695873587
NM_001180066.1	1365	1946	970	3210	2704	1454	3.2655502392344498	4.655502392344498	2.3205741626794256	7.679425837320574	6.4688995215311005	3.478468899521531	1.2848981744504993	1.158900109266074	1.398682851368968	1.0522897990709625	1.0934560957200015	1.2718921582214728
NM_001180067.3	110	111	47	127	142	85	0.7534246575342466	0.7602739726027398	0.3219178082191781	0.8698630136986302	0.9726027397260274	0.5821917808219178	1.5939598156750665	1.4598164778347666	1.893406799149803	1.3719995523549178	1.2776098664991316	1.6107507804132324
NM_001180069.1	127	211	97	139	128	66	0.5990566037735849	0.9952830188679245	0.45754716981132076	0.6556603773584906	0.6037735849056604	0.3113207547169811	1.8276049973261776	1.602866725853866	1.8218660072431876	1.5497861653313763	1.7319065067445953	1.9957391977638523
NM_001180071.1	381	410	209	396	383	186	4.329545454545454	4.659090909090909	2.375	4.5	4.3522727272727275	2.1136363636363638	1.0375080111267863	0.9923597167398601	1.241701206748432	0.8920760231329352	0.8653580715988702	0.984696102117121
NM_001180072.3	130	135	77	188	145	91	0.21666666666666667	0.225	0.12833333333333333	0.31333333333333335	0.24166666666666667	0.15166666666666667	2.956751813454226	2.5203473379373675	3.072307712780745	2.0908621338872013	2.4027065148600935	2.9658198714174193
NM_001180073.1	6661	7959	3867	7659	6943	3796	21.626623376623378	25.84090909090909	12.555194805194805	24.866883116883116	22.542207792207794	12.324675324675324	0.969004509939524	0.8911630397429819	1.0521276400302684	0.8923985272372472	0.8860549593093566	0.981941322713623
NM_001180074.1	1539	2055	1127	2200	2023	1063	5.288659793814433	7.061855670103093	3.872852233676976	7.560137457044673	6.951890034364261	3.6529209621993126	1.1369861465787907	1.0177050516076165	1.121848453646001	0.90846783977308	0.9397482599026851	1.0867163794471866
NM_001180076.3	71	107	62	133	109	52	0.14549180327868852	0.2192622950819672	0.12704918032786885	0.2725409836065574	0.22336065573770492	0.10655737704918032	3.873469588032042	2.933938747431686	2.94381407699175	2.2104766373341214	2.371589521071954	3.2514550142747805
NM_001180077.1	183	206	135	213	181	69	0.8883495145631068	1.0	0.6553398058252428	1.0339805825242718	0.8786407766990292	0.33495145631067963	1.7797431816327371	1.4176586675081482	1.7002988639370065	1.4872193645157314	1.4307423907523702	2.1456816573871023
NM_001180078.1	582	711	329	671	622	319	0.46044303797468356	0.5625	0.2602848101265823	0.5308544303797469	0.4920886075949367	0.252373417721519	2.3206432394366177	1.8509190929683805	2.3520587625148197	1.8090390432237549	1.9708282237355883	2.286304329366217
NM_001180079.3	521	602	305	829	710	378	1.017578125	1.17578125	0.595703125	1.619140625	1.38671875	0.73828125	1.679688236234094	1.3451136362858607	1.743644009217088	1.3597044692183295	1.378552440886025	1.6155258586847212
NM_001180081.1	1656	2250	999	2634	2356	1132	4.451612903225806	6.048387096774194	2.685483870967742	7.080645161290323	6.333333333333333	3.043010752688172	1.1264007346884515	0.9588829679743716	1.3491615850479604	0.9757079163644511	1.0042060116369824	1.1441581507371728
NM_001180084.1	159	176	68	179	164	82	0.26455906821963393	0.2928452579034942	0.11314475873544093	0.2978369384359401	0.27287853577371046	0.13643926788685523	2.963989869744007	2.2498629243522057	3.352052578330071	1.9943120015532532	2.2946576213126417	2.8826174637636894
NM_001180086.1	54	64	55	91	76	40	0.13466334164588528	0.1596009975062344	0.1371571072319202	0.22693266832917705	0.18952618453865336	0.09975062344139651	3.6137675414477615	2.867602362697253	3.330285024905141	2.496142900658854	2.9329388617964764	3.0903180459299007
NM_001180087.2	153	180	90	248	188	89	0.20536912751677852	0.24161073825503357	0.12080536912751678	0.33288590604026846	0.2523489932885906	0.11946308724832215	2.952700345161429	2.4302419152477075	3.655966248132915	2.1168622908245944	2.398511100303535	3.224044014389441
NM_001180088.1	1122	1474	804	1760	1488	843	3.0161290322580645	3.9623655913978495	2.161290322580645	4.731182795698925	4.0	2.2661290322580645	1.2164189837067807	1.1635160522426196	1.117534480026857	1.1260024084758566	1.090265676467447	1.2440569471244198
NM_001180089.1	112	153	88	208	163	99	0.2191780821917808	0.299412915851272	0.17221135029354206	0.4070450097847358	0.31898238747553814	0.19373776908023482	3.291628660738643	2.1995151245816307	2.918687519001719	1.9921025204166976	2.199328729543979	2.480904543998463
NM_001180090.2	1197	1596	777	1556	1349	782	1.2264344262295082	1.6352459016393444	0.7961065573770492	1.5942622950819672	1.382172131147541	0.8012295081967213	1.4957316873023028	1.2920116441569647	1.6617669591397972	1.1653371943551483	1.3471712480224463	1.4693961723736324
NM_001180094.1	195	261	129	240	210	132	0.2070063694267516	0.2770700636942675	0.13694267515923567	0.25477707006369427	0.2229299363057325	0.14012738853503184	3.072381427056989	2.407460310486399	3.1340704536035533	2.5231197163594583	2.677188175803179	3.3186982392467277
NM_001180095.1	170	159	81	182	148	68	0.3837471783295711	0.35891647855530473	0.18284424379232506	0.4108352144469526	0.3340857787810384	0.15349887133182843	2.5725442656049524	2.0782760612403077	2.7798469101271506	2.075046791527477	2.4927877052971295	2.621350815875656
NM_001180099.1	1555	2028	1096	1955	1714	919	1.8622754491017963	2.4287425149700597	1.3125748502994012	2.341317365269461	2.052694610778443	1.1005988023952096	1.4360982941496168	1.1553213802776008	1.4959311749775595	1.1628173771094388	1.156941988427431	1.4915663974747093
NM_001180101.1	244	303	139	198	171	82	0.44935543278084716	0.5580110497237569	0.2559852670349908	0.36464088397790057	0.3149171270718232	0.15101289134438306	2.3460509506542726	1.724550656747494	2.574573312562476	2.165038028107783	2.237693495093762	2.7225397666084508
NM_001180102.1	160	220	122	211	144	87	0.6477732793522267	0.8906882591093117	0.4939271255060729	0.854251012145749	0.582995951417004	0.3522267206477733	1.8992789536292942	1.5386879058727594	1.7780748392699177	1.3156932144617117	1.5468017236762317	2.1137212418674163
NM_001180103.1	90	84	44	93	98	43	0.21377672209026127	0.1995249406175772	0.10451306413301663	0.2209026128266033	0.2327790973871734	0.1021377672209026	3.2341014378839787	2.7802028206208145	3.8330043662208264	2.3424262598200167	2.5083270020829094	3.3985910429220607
NM_001180104.1	140	164	86	194	168	88	0.4878048780487805	0.5714285714285714	0.29965156794425085	0.6759581881533101	0.5853658536585366	0.30662020905923343	2.3868374487997737	1.9804551994939947	2.3367962228886565	1.7817636056820123	1.8173272200000827	2.257377039414436
NM_001180105.1	480	567	315	698	616	345	3.116883116883117	3.6818181818181817	2.0454545454545454	4.532467532467533	4.0	2.24025974025974	1.262694885984249	1.1864226372930848	1.4707519960462265	0.9652285503825793	0.9868415319342445	1.2584686747649567
NM_001180106.1	389	490	268	448	408	240	1.332191780821918	1.678082191780822	0.9178082191780822	1.5342465753424657	1.3972602739726028	0.821917808219178	1.5612096378836817	1.3106944490830394	1.464892464766861	1.459267844508186	1.33722805800853	1.6337932120195278
NM_001180110.1	1618	1926	954	1724	1569	876	6.3203125	7.5234375	3.7265625	6.734375	6.12890625	3.421875	1.0552840694221737	0.8729857584208478	1.0178576224938412	0.8843239555115291	0.832134671846064	0.9910148248067893
NM_001180111.1	617	649	378	548	462	330	2.1725352112676055	2.285211267605634	1.3309859154929577	1.9295774647887325	1.6267605633802817	1.1619718309859155	1.5196219849430397	1.1308359206132101	1.4601560956561548	1.0647662648869625	1.2692156026227603	1.4654247458033989
NM_001180112.1	314	348	168	336	319	124	1.891566265060241	2.0963855421686746	1.0120481927710843	2.0240963855421685	1.9216867469879517	0.7469879518072289	1.407791513777858	1.086775563013326	1.3053738519238873	1.2545211304240391	1.1769066219298532	1.3239163081342324
NM_001180113.1	173	211	131	254	226	118	0.37044967880085655	0.4518201284796574	0.28051391862955033	0.5438972162740899	0.48394004282655245	0.25267665952890794	2.233126831022721	1.786650139625857	2.6019538924601915	1.659955066277531	1.7770176432701925	2.1860873658563444
NM_001180114.1	12704	15361	8006	13919	13221	7465	37.146198830409354	44.91520467836257	23.4093567251462	40.698830409356724	38.6578947368421	21.827485380116958	0.9856590662477003	0.8948207944967961	1.0458520695457034	0.9534176453744703	0.9488151943586159	1.0230713382521537
NM_001180115.1	229	265	145	264	235	134	0.28132678132678135	0.32555282555282555	0.17813267813267813	0.32432432432432434	0.28869778869778867	0.16461916461916462	2.8003158364734992	2.1726289459071535	2.6935815813277326	2.131094593311536	2.1221312491823507	2.8894397497384716
NM_001180116.1	71	88	45	97	96	44	0.2297734627831715	0.284789644012945	0.14563106796116504	0.313915857605178	0.3106796116504854	0.1423948220064725	2.74677081928232	2.4087534361320873	2.991232981142517	2.1210821856475004	2.092547265521513	3.293334313667193
NM_001180117.1	885	1179	621	1451	1011	586	0.4997176736307171	0.665725578769057	0.35064935064935066	0.8193111236589498	0.5708639186900056	0.3308865047995483	2.212034027957653	1.6229113393396044	2.2494826525247595	1.5400997340947096	1.7703647729655296	2.150367431525368
NM_001180119.1	756	930	561	1065	979	511	0.9830949284785435	1.209362808842653	0.729518855656697	1.3849154746423926	1.2730819245773732	0.6644993498049415	1.6186732892928444	1.3967316232775993	1.7118437879640906	1.381684230910903	1.3482548656396667	1.6661778049719234
NM_001180120.1	4120	4871	2014	3785	4077	1780	111.35135135135135	131.64864864864865	54.432432432432435	102.29729729729729	110.1891891891892	48.108108108108105	0.8405370450267964	0.7359874567014026	0.9052308527351728	0.7237114501381613	0.6480772744687924	0.8689104372430416
NM_001180122.1	496	624	337	638	596	327	0.8252911813643927	1.038269550748752	0.5607321131447587	1.0615640599001663	0.9916805324459235	0.5440931780366056	1.7183389403761937	1.5777687591691463	1.8070535914637786	1.4868200202438364	1.4171118822495647	1.719350682989754
