Gene	wt_te_YPD1	ncs2d_elp6d_te_YPD1	ncs2d_elp6d_te_YPD2	ncs2d_elp6d_te_YPD3	wt_te_YPD2	wt_te_YPD3	ncs2d_te_YPD1	ncs2d_te_YPD2	ncs2d_te_YPD3	elp6d_te_YPD1	elp6d_te_YPD2	elp6d_te_YPD3
NM_001178569.1	0.904293381037567	1.0576178547028	1.00687285223368	0.989191526156507	0.76984126984127	0.960143235248326	0.928325028746646	0.956480425693653	0.960558043403376	0.883892499560864	0.849626556016598	0.989808257039212
NM_001178570.3	0.899109792284866	1.08958333333333	0.785998408910103	0.912784935579782	0.786347055758207	0.972989949748744	0.883177570093458	1.15888615888616	1.15761285386381	0.891582491582492	0.878094059405941	1.07293233082707
NM_001178571.3	0.191616766467066	0.272727272727273	0.198391420911528	0.235880398671096	0.211864406779661	0.268707482993197	0.21356783919598	0.311418685121107	0.260714285714286	0.206997084548105	0.245283018867925	0.163398692810458
NM_001178573.1	1.07555555555556	0.778711484593838	0.48394495412844	0.751396648044693	0.906367041198502	0.829457364341085	0.672316384180791	0.9375	0.716845878136201	0.795454545454545	0.634502923976608	0.728476821192053
NM_001178575.1	0.823741007194245	0.640062597809077	0.730916030534351	0.658978583196046	0.771639042357274	0.793459552495697	0.792490118577075	0.671209540034072	0.681184668989547	0.763401109057301	0.792181069958848	0.72621359223301
NM_001178576.3	0.342560553633218	0.34472049689441	0.391752577319588	0.276162790697674	0.296296296296296	0.312693498452012	0.433333333333333	0.355140186915888	0.323432343234323	0.29153605015674	0.41501976284585	0.316993464052288
NM_001178577.3	1.20016891891892	1.01356443104748	1.36080586080586	1.06760772659733	1.29846708746619	1.08053691275168	1.17589576547231	1.27630453378956	1.27272727272727	1.11417910447761	1.170790103751	1.11447562776957
NM_001178578.1	1.46913580246914	1.60374149659864	1.39521800281294	1.43661971830986	1.52116402116402	1.73988439306358	1.33478260869565	1.42171189979123	1.41617357001972	1.5605749486653	1.41124780316344	1.45802919708029
NM_001178579.3	0.57617728531856	0.779017857142857	0.781857451403888	0.776744186046512	0.465277777777778	0.578125	0.815934065934066	0.677664974619289	0.617647058823529	0.52549889135255	0.593830334190231	0.524547803617571
NM_001178581.3	1.10280373831776	0.691489361702128	0.916058394160584	0.680672268907563	1.11585365853659	1.18446601941748	0.931147540983607	0.706989247311828	0.966216216216216	0.804416403785489	0.957377049180328	0.859838274932615
NM_001178582.1	1.2576099210823	1.06881948120699	0.714983101764927	0.930371049015117	1.089258698941	1.16675297773175	1.04170661553212	1.42084690553746	1.01195952161914	0.897670169026953	1.01591128254581	0.993573900148295
NM_001178583.3	0.500530222693531	0.408284023668639	0.313131313131313	0.375838926174497	0.427272727272727	0.504843918191604	0.406811731315043	0.471210340775558	0.461728395061728	0.440397350993377	0.560090702947846	0.444196428571429
NM_001178584.3	0.601025641025641	0.689858490566038	0.914556962025316	0.709941520467836	0.633513513513513	0.544	0.74220623501199	0.593659942363112	0.509952606635071	0.655135135135135	0.6	0.675294117647059
NM_001178585.1	0.277272727272727	0.268445839874411	0.339869281045752	0.321321321321321	0.307467057101025	0.345779220779221	0.333839150227618	0.287277701778386	0.30568356374808	0.291946308724832	0.304857621440536	0.32463295269168
NM_001178586.1	1.89380530973451	2.12861736334405	1.93729372937294	2.3968253968254	2.3508064516129	2.32089552238806	1.6525974025974	1.86206896551724	2.91256830601093	1.82666666666667	2.48837209302326	2.36690647482014
NM_001178587.3	0.578313253012048	0.358974358974359	0.352941176470588	0.371794871794872	0.458149779735683	0.598290598290598	0.393822393822394	0.514423076923077	0.468181818181818	0.363295880149813	0.403361344537815	0.348936170212766
NM_001178588.3	0.310344827586207	0.383561643835616	0.206521739130435	0.282051282051282	0.586206896551724	0.794871794871795	0.297872340425532	0.241935483870968	0.258064516129032	0.488888888888889	0.660377358490566	0.327586206896552
NM_001178589.1	0.534201954397394	0.638157894736842	0.515702479338843	0.729074889867841	0.504225352112676	0.688356164383562	0.50765306122449	0.681672025723473	0.775075987841945	0.71638141809291	0.573426573426573	0.699115044247788
NM_001178590.1	0.6912	0.637218045112782	0.587412587412587	0.630057803468208	0.661194029850746	0.701724137931034	0.797570850202429	0.727569331158238	0.598373983739837	0.675276752767528	0.700554528650647	0.64070796460177
NM_001178591.3	0.522445820433437	0.563392107472712	0.458964646464646	0.570388349514563	0.474804826117814	0.567078189300412	0.522007722007722	0.537467700258398	0.57347972972973	0.515401953418482	0.576029962546816	0.517241379310345
NM_001178592.3	0.737022247575585	0.834068843777582	1.3371757925072	0.795793163891323	1.01737160120846	0.937449879711307	1.21255060728745	0.941860465116279	0.75652841781874	0.975115207373272	1.05714285714286	0.854452054794521
NM_001178593.1	2.58731808731809	2.01940928270042	2.07698815566836	1.90550534100247	2.21066208082545	1.92141138732959	2.07826747720365	2.475	2.37467476149176	1.8963466440102	2.26221335992024	2.11243781094527
NM_001178594.1	0.349290780141844	0.43265306122449	0.395	0.40228013029316	0.342129208371247	0.433209647495362	0.375605815831987	0.410211267605634	0.435551811288964	0.399827288428325	0.419611307420495	0.438232642019838
NM_001178595.3	1.2599837000815	1.14189189189189	0.890930646117368	1.00330250990753	1.07199424046076	1.14045354791514	1.00069783670621	1.23449920508744	1.14256055363322	1.14835948644793	1.18960244648318	1.13911845730028
NM_001178596.3	0.825256975036711	1.05777537796976	0.980988593155893	0.982115482881962	0.747373447946514	0.88353196099675	0.784	0.739111111111111	0.853019775521112	0.8758231420508	0.827986982798698	0.99531737773153
NM_001178597.1	1.15230724299065	1.45424255886273	1.4	1.40859272249014	0.980245829675154	1.17584179583111	1.15066384452569	1.21845346254795	1.10205566672731	1.11107697034875	1.14983267417098	1.35024498182393
NM_001178598.1	0.145454545454545	0.225806451612903	0.166666666666667	0.214285714285714	0.282608695652174	0.166666666666667	0.2	0.136363636363636	0.230769230769231	0.12	0.0833333333333333	0.189873417721519
NM_001178599.3	0.904081632653061	1.00416666666667	0.988479262672811	1.04118993135011	0.79578947368421	1.02262443438914	0.886917960088692	0.843396226415094	0.828625235404896	0.75	1.00692840646651	0.809312638580931
NM_001178600.3	0.878854625550661	1.00111111111111	0.914344685242518	1.04751131221719	0.739842726081258	0.904220779220779	1.03863134657837	0.920618556701031	0.875781948168007	0.83616298811545	0.976626016260163	0.799537393986122
NM_001178601.1	0.361256544502618	0.343537414965986	0.478764478764479	0.315286624203822	0.332417582417582	0.35042735042735	0.365122615803815	0.343007915567282	0.273563218390805	0.343108504398827	0.367924528301887	0.345403899721448
NM_001178602.1	0.663212435233161	1.00936768149883	1.14663461538462	0.892857142857143	0.781333333333333	0.751381215469613	0.867441860465116	0.826086956521739	1.02046035805627	0.853932584269663	0.904878048780488	0.885167464114832
NM_001178603.3	0.375	0.393700787401575	0.475675675675676	0.385964912280702	0.482269503546099	0.358050847457627	0.582840236686391	0.409756097560976	0.477751756440281	0.307328605200946	0.399477806788512	0.398950131233596
NM_001178604.1	0.453726453726454	0.561728395061728	0.951118475559238	0.599390243902439	0.575073601570167	0.52511013215859	0.670812603648425	0.642698295033358	0.515532055518837	0.70375	0.609471094710947	0.61783042394015
NM_001178605.1	0.717857142857143	0.541795665634675	0.852272727272727	0.436781609195402	0.939130434782609	0.622641509433962	0.875	0.534090909090909	0.50140056022409	0.585185185185185	0.761061946902655	0.588235294117647
NM_001178606.3	0.725806451612903	0.721804511278195	0.777777777777778	0.875	0.779816513761468	0.63265306122449	1.17241379310345	0.844444444444444	0.44954128440367	0.60126582278481	0.71551724137931	0.763779527559055
NM_001178607.3	0.197183098591549	0.155925155925156	0.224924012158055	0.168399168399168	0.136363636363636	0.158119658119658	0.149590163934426	0.141025641025641	0.190687361419069	0.177011494252874	0.170560747663551	0.195378151260504
NM_001178608.1	0.55146124523507	0.573241061130334	0.615028901734104	0.632563256325633	0.591530054644809	0.535192563081009	0.592411260709914	0.50709219858156	0.683291770573566	0.600955794504182	0.583034647550777	0.671679197994987
NM_001178609.1	1.0571791613723	1.07045009784736	0.960644007155635	0.932743362831858	0.954332552693208	1.18367346938776	0.990291262135922	1.28544423440454	0.985054347826087	0.840287769784173	0.962674961119751	1.02416918429003
NM_001178610.3	0.567474048442907	0.66358024691358	0.904290429042904	0.763888888888889	0.414414414414414	0.597173144876325	0.544715447154472	0.588028169014085	0.467153284671533	0.547683923705722	0.622291021671827	0.69281045751634
NM_001178611.3	2.2494614390349	1.68715524034673	1.06713322965267	1.37631926121372	1.92779783393502	1.51739266687559	1.50293812651227	2.31959287531807	1.72485309367439	1.41777059773829	1.55484949832776	1.75328467153285
NM_001178612.1	0.514435695538058	0.626582278481013	0.555873925501433	0.626139817629179	0.815873015873016	0.634271099744246	0.863636363636364	0.845201238390093	0.625287356321839	0.657342657342657	0.551236749116608	0.611111111111111
NM_001178613.2	0.5	0.782467532467532	0.619383259911894	0.692607003891051	0.451930355791067	0.665966386554622	0.537759336099585	0.663542642924086	0.619961612284069	0.603703703703704	0.61864406779661	0.715863453815261
NM_001178615.4	1.20677570093458	0.965474722564735	0.935627081021088	0.86126526082131	1.01230769230769	1.06797116374871	1.05923694779116	1.22808988764045	0.914236706689537	0.95578231292517	0.95557963163597	0.984478935698448
NM_001178616.3	0.851581508515815	1.0025	0.974413646055437	0.869767441860465	0.78110599078341	0.627659574468085	1.1466275659824	0.91871921182266	0.958677685950413	0.81917211328976	0.87799043062201	0.896640826873385
NM_001178617.1	1.22255192878338	1.32009345794393	0.947663551401869	1.1187648456057	1.15193370165746	1.13141025641026	1.12600536193029	1.54609929078014	1.34393063583815	0.931034482758621	1.00779220779221	1.25
NM_001178618.2	0.06158357771261	0.06	0.0915750915750916	0.101960784313725	0.0855018587360595	0.0689655172413793	0.0524590163934426	0.0978260869565217	0.0977917981072555	0.0780141843971631	0.0862619808306709	0.0774647887323944
NM_001178619.3	0.571801566579634	0.619845360824742	0.600728155339806	0.594559585492228	0.395857307249712	0.507503410641201	0.580645161290323	0.552598225602028	0.466111771700357	0.554590570719603	0.475211608222491	0.577540106951872
NM_001178620.3	0.562594268476621	0.655021834061135	0.605870020964361	0.530864197530864	0.564245810055866	0.583577712609971	0.621283255086072	0.556010928961749	0.504285714285714	0.593632958801498	0.519503546099291	0.585365853658537
NM_001178621.1	0.907727797001153	0.794478527607362	0.843226788432268	0.81974921630094	0.861482381530984	0.917678812415655	0.879945429740791	0.916208791208791	0.952654232424677	0.840579710144927	0.816265060240964	0.894817073170732
NM_001178622.1	0.281959378733572	0.309859154929577	0.408130081300813	0.344778254649499	0.250279329608939	0.29585798816568	0.299112801013942	0.278113663845224	0.344919786096257	0.364109232769831	0.4015625	0.321985815602837
NM_001178623.4	0.701315789473684	0.470210815765353	0.575530586766542	0.490749756572541	0.903271692745377	0.655665566556656	0.740689655172414	0.668734491315137	0.649032258064516	0.558922558922559	0.639899623588457	0.477064220183486
NM_001178624.3	0.0966981132075472	0.101532567049808	0.103766879886283	0.0865248226950355	0.109882964889467	0.114764267990074	0.0991636798088411	0.0994011976047904	0.112155809267965	0.105712409717663	0.104540023894863	0.100954979536153
NM_001178626.1	0.414715719063545	0.628571428571429	0.711743772241993	0.494708994708995	0.507987220447284	0.369393139841689	0.633846153846154	0.567796610169492	0.425373134328358	0.644171779141104	0.633802816901408	0.590163934426229
NM_001178627.1	1.0373599003736	0.837312113174182	1.51207729468599	0.861842105263158	1.23229461756374	0.962918660287081	1.38248175182482	0.956055734190782	0.968205128205128	0.992471769134254	1.00462427745665	0.923076923076923
NM_001178628.3	0.596491228070175	0.842767295597484	0.687002652519894	0.911392405063291	0.527586206896552	0.656934306569343	0.566473988439306	0.637037037037037	0.851851851851852	0.841463414634146	0.757309941520468	0.799270072992701
NM_001178629.3	0.848765432098765	0.804853387259858	0.986267166042447	0.880546075085324	0.850346878097126	0.925128205128205	0.832829808660624	0.813008130081301	0.822838847385272	0.998802395209581	0.89027149321267	0.895489548954896
NM_001178630.1	1.10862619808307	1.08223684210526	1.2037037037037	1.03584229390681	1.01929260450161	1.05629139072848	1.21383647798742	0.976047904191617	0.875	0.850649350649351	1.04330708661417	1.04135338345865
NM_001178631.1	0.688805065337465	0.808041112454655	0.711147582375963	0.878637863786379	0.678613627412367	0.787164179104478	0.7195801477258	0.803520726859739	0.809285924184543	0.818539879026586	0.793004115226337	0.813249400479616
NM_001178632.3	0.254385964912281	0.15609756097561	0.177777777777778	0.207317073170732	0.165354330708661	0.144329896907216	0.247126436781609	0.129213483146067	0.308270676691729	0.217948717948718	0.215469613259669	0.1375
NM_001178633.4	0.5	0.428571428571429	1	0.545454545454545	0.333333333333333	0.5	0.454545454545455	0.294117647058824	0.37037037037037	0.304347826086957	0.473684210526316	0.285714285714286
NM_001178634.1	1.10625177876862	1.02713358070501	0.744969503505672	0.923544919894545	1.06456319533102	0.919499253855082	1.04055979217297	1.28044773054015	0.97202518530326	0.843849869936826	0.913234831813895	0.94597609561753
NM_001178635.1	0.449018366054465	0.554736842105263	0.450202429149798	0.557425742574257	0.412680115273775	0.463910301331465	0.447737909516381	0.488313856427379	0.561974789915966	0.495016611295681	0.501569858712716	0.469352014010508
NM_001178636.4	0.554720133667502	0.675736961451247	1.24037184594954	0.7379983726607	0.583106267029973	0.67910447761194	0.702678571428571	0.629169899146625	0.570809248554913	0.784745762711864	0.75092936802974	0.709565217391304
NM_001178637.4	0.893312101910828	0.654834761321909	0.618483412322275	0.667057444314185	1.13653846153846	0.87593423019432	0.713759213759214	0.769230769230769	0.856508875739645	0.60105680317041	0.688172043010753	0.623409669211196
NM_001178638.1	0.774134790528233	0.755128205128205	1.35971223021583	0.814020028612303	1.14108910891089	0.860036832412523	1.18791946308725	0.782282282282282	0.817275747508306	0.768670309653916	0.899239543726236	0.785223367697594
NM_001178639.1	0.364444444444444	0.583333333333333	0.455205811138015	0.508452535760728	0.314696485623003	0.346218487394958	0.40406976744186	0.399375975039002	0.336898395721925	0.490011750881316	0.540302267002519	0.463942307692308
NM_001178641.3	0.100806451612903	0.135723431498079	0.152253349573691	0.142487046632124	0.0984308131241084	0.116030534351145	0.116136919315403	0.120838471023428	0.11439588688946	0.14760147601476	0.103942652329749	0.106435643564356
NM_001178642.3	0.00289855072463768	0.0232558139534884	0.0121580547112462	0.0141242937853107	0.0077319587628866	0.0087719298245614	0.0146198830409357	0.0207100591715976	0.00719424460431655	0.0162337662337662	0.0022075055187638	0.0196078431372549
NM_001178643.2	0.253218884120172	0.219941348973607	0.149165848871443	0.193403298350825	0.157407407407407	0.214162348877375	0.237956204379562	0.24031007751938	0.263940520446097	0.200345423143351	0.194352159468439	0.219202898550725
NM_001178644.1	1.00497512437811	0.337837837837838	0.266666666666667	0.225352112676056	0.688405797101449	0.71830985915493	0.631147540983607	0.5546875	0.384615384615385	0.7109375	0.593548387096774	0.686868686868687
NM_001178645.3	0.453846153846154	0.691666666666667	0.568464730290456	0.65625	0.578034682080925	0.626760563380282	0.408163265306122	0.459770114942529	0.576470588235294	0.596385542168675	0.497630331753554	0.483870967741935
NM_001178646.1	0.0029940119760479	0.00632911392405063	0.0026246719160105	0.00338983050847458	0	0.00680272108843537	0	0	0	0.0033003300330033	0	0.0036231884057971
NM_001178647.3	0.25	0.27	0.258064516129032	0.4	0.44	0.333333333333333	0.128205128205128	0.226666666666667	0.148148148148148	0.146551724137931	0.148760330578512	0.542372881355932
NM_001178649.3	0.0384615384615385	0.206896551724138	0.172413793103448	0.157894736842105	0.107142857142857	0.277777777777778	0.0384615384615385	0.103448275862069	0.178571428571429	0.103448275862069	0.178571428571429	0.0256410256410256
NM_001178650.1	0.611428571428571	0.737945492662474	0.865979381443299	0.82815734989648	0.488013698630137	0.558766859344894	0.550600343053173	0.6	0.602294455066922	0.67337807606264	0.788259958071279	0.60813704496788
NM_001178651.1	0.738507912584778	0.968094038623006	1.22440537745605	0.989093959731544	0.869453924914676	0.818590704647676	1.05149051490515	0.812938425565082	0.743326488706366	0.88951160928743	1.07664562669071	0.830975428145942
NM_001178652.2	0.133616118769883	0.132605304212168	0.142028985507246	0.15625	0.209103840682788	0.193308550185874	0.136486486486486	0.138853503184713	0.151226158038147	0.189928057553957	0.151177199504337	0.143386897404203
NM_001178653.1	0.128540305010893	0.224622030237581	0.208067940552017	0.198275862068966	0.0978260869565217	0.182897862232779	0.165948275862069	0.191011235955056	0.255528255528256	0.240875912408759	0.2	0.196261682242991
NM_001178654.1	0.208398133748056	0.234930448222566	0.253799392097264	0.307570977917981	0.220563847429519	0.235197368421053	0.182222222222222	0.228070175438596	0.244117647058824	0.261829652996845	0.224193548387097	0.227272727272727
NM_001178657.1	0.816901408450704	0.771134020618557	0.433238636363636	0.614942528735632	0.803814713896458	0.689130434782609	0.57196261682243	0.735802469135802	0.789954337899543	0.555140186915888	0.533551554828151	0.703703703703704
NM_001178658.1	1.1648590021692	1.48031691012627	0.91514657980456	1.17066611501862	0.975077881619938	1.02784445511282	1.02665094339623	1.45676749159792	1.28837209302326	1.00593418449919	1.07243423490182	1.20809685962921
NM_001178659.1	0.372817955112219	0.417613636363636	0.450406504065041	0.336134453781513	0.294181034482759	0.459379615952733	0.356862745098039	0.362808842652796	0.507621951219512	0.37905604719764	0.358579881656805	0.441828254847645
NM_001178660.1	0.42412015243219	0.588930817610063	0.625558769392585	0.576592517694641	0.379186854855698	0.567596566523605	0.517098921276107	0.516290182450043	0.475724109189414	0.495780081986979	0.505710814094775	0.527826303968056
NM_001178662.1	1.49921752738654	1.26309662398137	1.1860718171926	1.37142857142857	1.60269865067466	1.13188220230474	1.69243156199678	1.66379310344828	1.68203497615262	1.3483556638246	1.75474683544304	1.43628808864266
NM_001178663.1	0.504975124378109	0.564814814814815	0.547413793103448	0.581730769230769	0.296992481203008	0.425531914893617	0.394799054373522	0.439635535307517	0.505128205128205	0.475	0.390191897654584	0.523456790123457
NM_001178664.1	1.5029702970297	2.00741289844329	1.53337202553685	1.83431952662722	1.5832137733142	1.47668038408779	1.60066889632107	1.91833704528582	1.5646908859146	1.42431610942249	1.46388059701493	1.79528105482304
NM_001178666.2	3.25806451612903	2	1.09090909090909	1.66666666666667	5.5625	2.73529411764706	2.92857142857143	3.18181818181818	3.15384615384615	1.9047619047619	2.61538461538462	1.81818181818182
NM_001178670.1	0.521812080536913	0.414976599063963	0.587677725118483	0.438053097345133	0.602836879432624	0.572450805008945	0.586138613861386	0.377873563218391	0.463678516228748	0.50098231827112	0.488843813387424	0.446945337620579
NM_001178671.1	0.580680570801317	0.62148070907195	0.510072522159549	0.635164835164835	0.567660550458716	0.578886310904872	0.55779427359491	0.609394313967862	0.715287517531557	0.616258741258741	0.601312551271534	0.6386925795053
NM_001178672.1	0.480132450331126	0.560846560846561	0.591397849462366	0.53393665158371	0.487031700288184	0.471264367816092	0.566489361702128	0.579088471849866	0.530952380952381	0.39344262295082	0.486013986013986	0.634057971014493
NM_001178673.1	2.07200496585971	2.15384615384615	1.58668515950069	2	2.09986772486772	1.9568253968254	2.09861111111111	2.48925619834711	2.31803797468354	1.53600593912398	1.77498033044847	1.76858237547893
NM_001178674.1	0.825503355704698	0.741666666666667	0.768768768768769	0.775	0.783567134268537	0.844243792325056	0.698979591836735	0.72027972027972	0.909090909090909	0.607981220657277	0.556263269639066	0.778054862842893
NM_001178675.1	1.03978457261987	1.12122859472683	0.963466868228773	1.10018954779312	0.890675241157556	1.01395572666025	1.06319144946559	1.08099438652767	1.22968705139248	1.01511248497338	0.998811948404616	1.080526210883
NM_001178676.1	1.10046728971963	0.897920604914934	1.85571142284569	0.869300911854103	1.26861313868613	0.977426636568849	1.45468998410175	1.01199563794984	0.909437559580553	1.38530734632684	1.21931034482759	0.991199119911991
NM_001178677.1	0.45646437994723	0.513966480446927	0.448275862068966	0.433224755700326	0.493506493506494	0.476964769647696	0.435897435897436	0.427745664739884	0.368563685636856	0.429411764705882	0.481927710843373	0.543543543543544
NM_001178678.1	0.866515837104072	1.2234273318872	1.22462203023758	1.05555555555556	0.941431670281996	0.927734375	1.11990950226244	1.12061403508772	1.03465346534653	0.850187265917603	0.890438247011952	0.987551867219917
NM_001178679.1	0.539589442815249	0.740598618572525	0.673512747875354	0.726495726495726	0.594907407407407	0.706306306306306	0.729490022172949	0.648885887913572	0.694960212201592	0.607173356105892	0.603633360858794	0.66322136089578
NM_001178680.1	1.38271604938272	1.54714640198511	1.42275449101796	1.1819209039548	1.52301255230126	1.25346112886049	1.6625	1.79122340425532	1.28755364806867	1.41778319123021	1.3756038647343	1.38910012674271
NM_001178681.1	0.205016357688113	0.278084714548803	0.255195344970906	0.275961538461538	0.195804195804196	0.231300345224396	0.19887730553328	0.207261724659607	0.297174111212397	0.235811350919265	0.232315112540193	0.282567049808429
NM_001178682.1	10.9213333333333	11.4243421052632	7.39553990610329	7.6563245823389	10.0025773195876	8.39565217391304	7.10647639956092	11.3278145695364	9.6832884097035	5.98604187437687	8.31389578163772	7.65328874024526
NM_001178683.1	0.504816955684008	0.749445676274945	0.52418096723869	0.6875	0.609271523178808	0.573891625615764	0.582463465553236	0.639455782312925	0.647342995169082	0.65748031496063	0.606719367588933	0.615925058548009
NM_001178684.1	0.4048	0.535321821036107	0.371559633027523	0.455040871934605	0.408474576271186	0.563146997929607	0.361189801699717	0.454063604240283	0.531872509960159	0.451908396946565	0.462015503875969	0.445350734094617
NM_001178685.1	0.724507431731766	1.29580005153311	1.11320359907931	1.38057201752126	0.618519545328528	0.947435897435897	0.914459665144597	1.11485222596334	1.18316308559352	1.0201916495551	0.948150305854937	1.22980613893376
NM_001178687.1	13.225	9.16279069767442	6.4296875	9.83950617283951	9.48979591836735	8.21739130434783	12.8823529411765	12.2096774193548	7.13114754098361	10.75	10	8.73134328358209
NM_001178688.1	1.93312038331004	1.920759659463	1.37065259867136	1.6920669691754	1.4326667173599	1.63991908293999	1.75502844779229	2.39080459770115	1.79697498545666	1.56144598430456	1.70301355206847	1.87023113338903
NM_001178689.1	1.34871794871795	0.965576592082616	0.696066746126341	0.975450081833061	0.877049180327869	1.09803921568627	0.714499252615845	1.0337972166998	1.11320754716981	0.879759519038076	0.820143884892086	0.881188118811881
NM_001178690.1	1.09917091836735	1.2793451758969	1.05920496193967	1.20400258231117	1.22748344370861	1.11315956770502	1.08888237019654	1.42621801612338	1.37790055248619	1.16124031007752	1.13700692562481	1.13368983957219
NM_001178692.1	0.543981481481482	0.48590021691974	0.534772182254197	0.519565217391304	0.576576576576577	0.749367088607595	0.574712643678161	0.594771241830065	0.517690875232775	0.78076062639821	0.708860759493671	0.777777777777778
NM_001178693.1	0.333333333333333	0.259259259259259	0.464285714285714	0.473684210526316	0.625	0	0.384615384615385	0.5	0.75	0.857142857142857	0.0909090909090909	0.4
NM_001178694.1	0.429394812680115	0.745098039215686	0.577272727272727	0.705882352941177	0.464387464387464	0.498666666666667	0.569014084507042	0.586301369863014	0.453846153846154	0.541218637992832	0.45518453427065	0.631578947368421
NM_001178695.1	1.56914393226717	2.29891067538126	1.64241027329602	1.95096190116937	1.46012093291103	1.42411642411642	1.74491228070175	2.03732809430255	1.5750315258512	1.84385506163616	1.69466167970078	1.82744514689476
NM_001178696.1	0.513859275053305	0.504587155963303	0.514563106796116	0.516981132075472	0.640096618357488	0.529832935560859	0.572744014732965	0.499054820415879	0.742718446601942	0.59375	0.445392491467577	0.592515592515592
NM_001178697.1	0.346938775510204	0.398876404494382	0.371024734982332	0.465753424657534	0.407202216066482	0.399734395750332	0.389487870619946	0.394805194805195	0.418367346938776	0.414666666666667	0.455919395465995	0.451977401129944
NM_001178698.1	1.64188752424047	1.45185583647122	3.16502732240437	1.62263033175355	2.01559020044543	1.69967637540453	2.44522144522145	1.64614531336661	1.61538461538462	1.66712235133288	1.74637127578304	1.60743243243243
NM_001178699.1	0.70863309352518	1.06077348066298	1.41147132169576	0.875993640699523	0.846153846153846	0.704697986577181	0.98974358974359	0.828609986504723	0.805352798053528	0.777573529411765	0.919191919191919	0.809688581314879
NM_001178700.1	0.12779552715655	0.126684636118598	0.12972972972973	0.120448179271709	0.145161290322581	0.150724637681159	0.116279069767442	0.118131868131868	0.095	0.125	0.147766323024055	0.11340206185567
NM_001178701.1	0.870195794053662	1.11764705882353	0.984554060787245	1.07348586810229	0.79721208098241	0.853684585261659	0.925534795559166	1.04592314901593	1.05043089690393	0.985702030311696	0.956585942114589	1.08343596059113
NM_001178702.1	0	0.00472813238770686	0.00248138957816377	0.0051150895140665	0	0.00476190476190476	0.00314465408805031	0	0	0	0	0
NM_001178703.1	1.106921778278	0.862903225806452	1.7940074906367	0.847457627118644	1.21949644932214	0.948065712771595	1.55075593952484	1.01729106628242	0.815789473684211	1.03898305084746	1.2017982017982	0.915343915343915
NM_001178704.1	1.08653846153846	0.773305084745763	1.38610038610039	0.854545454545454	1.65616045845272	0.85171102661597	1.55379746835443	1.07978723404255	1.08101265822785	1.21967213114754	0.898123324396783	0.829596412556054
NM_001178705.1	0.475213675213675	0.692464358452138	0.637931034482759	0.598591549295775	0.433275563258232	0.448330683624801	0.502946954813359	0.564154786150713	0.593117408906883	0.609800362976406	0.664804469273743	0.588021778584392
NM_001178706.1	0.907739335834375	1.07638888888889	0.975116640746501	1.02	0.962895377128954	1.05146719926256	0.957507082152975	0.984181568088033	0.910857142857143	1.0300320953691	1.01390471848644	0.973078693051081
NM_001178708.1	0.962406015037594	0.983606557377049	1.72727272727273	0.846153846153846	1.375	0.895061728395062	1.14457831325301	0.8125	0.888888888888889	0.883211678832117	0.947368421052632	0.75
NM_001178713.1	0.458333333333333	0.888888888888889	0.638297872340426	0.7	0.185185185185185	0.19047619047619	0.5	0.40625	0.548387096774194	0.203703703703704	0.326530612244898	0.224489795918367
NM_001178715.1	0.918340026773762	1.10233918128655	0.95427435387674	1.09885931558935	0.993069993069993	0.943344709897611	1.01742160278746	1.02069950035689	0.951305575158786	1.12888888888889	1.07668711656442	1.05728429985856
NM_001178716.1	0.691588785046729	0.940766550522648	1.5406976744186	0.875409836065574	0.867158671586716	0.774285714285714	0.921487603305785	0.746355685131195	0.698666666666667	0.684684684684685	0.925	0.71474358974359
NM_001178717.1	1.23765730880929	1.48994132439229	1.5377817057004	1.36534613845538	0.975874547647768	1.13156713066906	1.41131884790298	1.33047210300429	1.11874745831639	1.2279860505667	1.30384271671135	1.3183836589698
NM_001178718.1	0.305972112601947	0.417335473515249	0.528068506184586	0.381787802840434	0.36036036036036	0.375917278185457	0.304681194511703	0.358974358974359	0.346710219318712	0.40893665158371	0.389885807504078	0.397066811515481
NM_001178720.1	0.318965517241379	0.264	0.34453781512605	0.251798561151079	0.206349206349206	0.21830985915493	0.24113475177305	0.3	0.2	0.255639097744361	0.188811188811189	0.156028368794326
NM_001178721.1	0.398342893562779	0.432613551749814	0.48314606741573	0.467543138866064	0.448888888888889	0.414752957550452	0.403424657534247	0.424943988050784	0.522307692307692	0.469135802469136	0.498349834983498	0.470501474926254
NM_001178722.1	0.761194029850746	0.940627650551315	1.33778857837181	0.840163934426229	0.823030303030303	0.675844155844156	0.925448028673835	0.768307322929172	0.645289443813848	0.780470914127424	0.939393939393939	0.850138121546961
NM_001178723.1	0.261904761904762	0.142857142857143	0.280701754385965	0.28125	0.205882352941176	0.217391304347826	0.172413793103448	0.131578947368421	0.238095238095238	0.266666666666667	0.119402985074627	0.130434782608696
NM_001178724.1	0.864429530201342	0.790710382513661	0.787255393878575	0.897352782279849	0.836021505376344	0.769534333070245	0.827050997782705	0.971742543171115	0.776798143851508	0.789760805707092	0.893450184501845	0.843256997455471
NM_001178725.1	1.7627434461569	2.29863832780625	1.85657912641176	2.23256522656415	1.33110704332195	1.75728593341153	1.7622354267266	2.12481245156716	1.80175638533217	1.75019996218897	1.62184463308388	2.11950872367306
