##############################################
YHL039W-t26_1	wt_ssb1_flag_1_wt_1	wt_ssb1_flag_1_wt_2	wt_ssb1_flag_2_wt_1	wt_ssb1_flag_2_wt_2
321	0.0	0.0	0.0	0.0
322	0.0	0.0	0.8295080292672053	1.9573436386623755
323	0.0	0.0	0.4147540146336027	0.9786718193311877
324	0.0	0.0	0.34473755082303315	0.3572401377864267
325	1.447896139526107	1.2471165995624707	0.8295080292672053	0.7144802755728534
326	0.36197403488152674	1.7082597142844076	0.20737700731680134	0.9786718193311877
327	0.0	0.0	0.34473755082303315	0.9786718193311877
328	0.6017351868520225	0.6235582997812353	0.6894751016460663	0.7144802755728534
329	0.0	0.0	0.20737700731680134	0.48933590966559387
330	0.7239480697630535	2.562389571426612	0.2765026764224018	0.9786718193311877
331	0.0	0.0	0.2765026764224018	0.48933590966559387
332	1.447896139526107	0.683303885713763	0.0	0.0
333	0.36197403488152674	0.4270649285711019	0.0	0.0
334	0.1447896139526107	0.18980663492048974	0.20737700731680137	0.2718532831475522
335	1.203470373704045	0.8541298571422038	1.3789502032921326	0.9786718193311877
336	0.0	0.0	1.3789502032921326	1.4289605511457069
337	0.0	0.0	0.4147540146336027	0.3572401377864267
338	1.447896139526107	1.7082597142844076	0.8295080292672053	0.9786718193311877
339	0.7239480697630535	0.6235582997812353	0.0	0.0
340	0.24131602325435114	0.6235582997812353	0.0	0.0
341	0.0	0.0	0.6894751016460663	0.9786718193311877
342	0.0	0.0	0.34473755082303315	0.9786718193311877
343	0.7239480697630535	0.6235582997812353	0.4147540146336027	0.3572401377864267
344	0.0	0.0	0.0	0.0
345	0.6017351868520225	0.5694199047614692	0.34473755082303315	0.3262239397770626
346	0.0	0.0	0.1382513382112009	0.48933590966559387
347	1.447896139526107	3.416519428568815	0.8295080292672053	1.9573436386623755
348	0.0	0.0	1.244262043900808	1.0717204133592801
349	0.0	0.0	1.244262043900808	2.936015457993563
350	0.10342115282329337	0.3416519428568815	0.1777517205572583	0.5872030915987125
351	0.0	0.0	0.311065510975202	0.5872030915987125
352	1.447896139526107	1.7082597142844076	1.6590160585344107	1.9573436386623755
353	1.447896139526107	1.7082597142844076	0.4147540146336027	0.48933590966559387
354	0.0	0.0	1.244262043900808	1.4680077289967814
355	0.0	0.0	1.6590160585344107	1.9573436386623755
356	0.7239480697630535	0.6235582997812353	1.6590160585344107	1.4289605511457069
357	1.447896139526107	1.2471165995624707	0.8295080292672053	0.7144802755728534
358	0.0	0.0	0.34473755082303315	0.9786718193311877
359	0.24131602325435114	0.6235582997812353	0.1382513382112009	0.3572401377864267
360	0.0	0.0	0.0	0.0
361	0.6017351868520225	0.5694199047614692	0.34473755082303315	0.3262239397770626
362	0.0	0.0	1.3789502032921326	1.3048957591082504
363	0.6017351868520225	0.5694199047614692	1.3789502032921326	1.3048957591082504
364	0.0	0.0	0.0	0.0
365	0.0	0.0	0.0	0.0
366	0.0	0.0	0.0	0.0
367	0.1447896139526107	0.8541298571422038	0.0	0.0
368	0.0	0.0	0.6894751016460663	0.7144802755728534
369	0.24131602325435114	0.2847099523807346	0.0	0.0
370	0.7239480697630535	1.7082597142844076	0.8295080292672053	1.9573436386623755
371	0.36197403488152674	0.4270649285711019	0.20737700731680134	0.24466795483279694
372	0.0	0.0	0.34473755082303315	0.3572401377864267
373	0.0	0.0	0.4147540146336027	0.6524478795541252
374	0.0	0.0	0.34473755082303315	0.3572401377864267
375	0.0	0.0	0.6894751016460663	1.9573436386623755
376	0.0	0.0	0.0	0.0
377	0.0	0.0	1.3789502032921326	3.914687277324751
378	0.0	0.0	0.0	0.0
379	0.0	0.0	0.1382513382112009	0.9786718193311877
380	0.7239480697630535	0.3105926753244378	0.8295080292672053	0.3558806615749774
381	0.0	0.0	0.34473755082303315	0.1631119698885313
382	1.447896139526107	1.1388398095229384	0.8295080292672053	0.6524478795541252
383	0.0	0.0	0.0	0.0
384	0.7239480697630535	0.8541298571422038	0.0	0.0
385	0.0	0.0	0.4147540146336027	0.3262239397770626
386	0.7239480697630535	0.8541298571422038	1.6590160585344107	1.9573436386623755
387	0.36197403488152674	0.1552963376622189	1.4516390512176094	0.6227911577562104
388	0.0	0.0	0.622131021950404	1.0717204133592801
389	0.0	0.0	0.34473755082303315	0.3572401377864267
390	0.0	0.0	1.3789502032921326	3.914687277324751
391	0.7239480697630535	2.277679619045877	0.4147540146336027	1.3048957591082504
392	0.0	0.0	0.0	0.0
393	0.0	0.0	0.0	0.0
394	0.7239480697630535	0.6235582997812353	0.8295080292672053	0.7144802755728534
395	0.0	0.0	0.0	0.0
396	0.6017351868520225	0.5694199047614692	1.0342126524690993	0.9786718193311877
397	0.6017351868520225	0.5694199047614692	0.6894751016460663	0.6524478795541252
398	1.447896139526107	3.416519428568815	2.0737700731680135	4.8933590966559395
399	0.0	0.0	1.0342126524690993	1.0717204133592801
400	0.0	0.0	0.0	0.0
401	0.0	0.0	0.6894751016460663	0.2796205198089108
402	0.0	0.0	0.1382513382112009	0.12233397741639847
403	0.0	0.0	0.34473755082303315	0.48933590966559387
404	0.0	0.0	0.34473755082303315	0.48933590966559387
405	0.0	0.0	1.0368850365840068	1.2233397741639849
406	0.36197403488152674	0.8541298571422038	0.622131021950404	1.4680077289967814
407	0.0	0.0	0.6894751016460663	0.6524478795541252
408	0.0	0.0	1.0342126524690993	0.7340038644983907
409	0.6017351868520225	0.8541298571422038	1.0342126524690993	1.4680077289967814
410	0.18098701744076337	0.17082597142844075	0.20737700731680134	0.19573436386623752
411	0.7239480697630535	1.7082597142844076	0.4147540146336027	0.9786718193311877
412	0.7239480697630535	0.6235582997812353	0.0	0.0
413	0.18098701744076337	0.2847099523807346	0.10368850365840067	0.1631119698885313
414	0.0	0.0	0.20737700731680134	0.9786718193311877
415	1.0859221046445804	1.7082597142844078	0.0	0.0
416	0.7239480697630535	0.3416519428568815	0.8295080292672053	0.39146872773247504
417	0.0	0.0	0.0	0.0
418	0.0	0.0	0.0	0.0
419	0.6017351868520225	0.4270649285711019	1.3789502032921326	0.9786718193311877
420	0.0	0.0	0.34473755082303315	0.9786718193311877
421	0.6017351868520225	0.8541298571422038	0.0	0.0
422	0.0	0.0	0.4147540146336027	0.3572401377864267
423	0.0	0.0	0.34473755082303315	0.9786718193311877
424	2.1718442092891608	5.124779142853224	1.244262043900808	2.936015457993563
425	0.6017351868520225	0.6235582997812353	0.34473755082303315	0.3572401377864267
426	0.0	0.0	1.3789502032921326	1.4289605511457069
427	0.6017351868520225	1.7082597142844076	0.0	0.0
428	1.203470373704045	3.416519428568815	0.6894751016460663	1.9573436386623755
429	0.7239480697630535	3.416519428568815	0.622131021950404	2.936015457993563
430	0.0	0.0	0.4147540146336027	0.9786718193311877
431	0.36197403488152674	0.4270649285711019	0.4147540146336027	0.48933590966559387
432	0.12065801162717557	0.5694199047614692	0.2073770073168013	0.9786718193311877
433	0.6017351868520225	0.5694199047614692	0.6894751016460663	0.6524478795541252
434	0.0	0.0	0.4147540146336027	0.24466795483279694
435	0.0	0.0	0.4147540146336027	0.48933590966559387
436	0.0	0.0	0.34473755082303315	0.3572401377864267
437	0.0	0.0	0.4147540146336027	0.9786718193311877
438	0.1447896139526107	0.21353246428555095	0.16590160585344108	0.24466795483279694
439	1.447896139526107	0.683303885713763	0.8295080292672053	0.39146872773247504
440	0.0	0.0	0.8295080292672053	0.39146872773247504
441	0.6017351868520225	0.8541298571422038	0.34473755082303315	0.48933590966559387
442	0.36197403488152674	0.24403710204062964	0.20737700731680134	0.1398102599044554
443	0.0	0.0	1.4516390512176094	0.8563378419147892
444	0.6017351868520225	0.8541298571422038	0.34473755082303315	0.48933590966559387
445	0.0	0.0	0.20737700731680134	0.3262239397770626
446	0.0	0.0	0.20737700731680134	0.9786718193311877
447	0.0	0.0	1.7236877541151658	0.9786718193311877
448	1.447896139526107	3.416519428568815	0.4147540146336027	0.9786718193311877
449	0.7239480697630535	1.7082597142844076	0.8295080292672053	1.9573436386623755
450	0.6017351868520225	0.2847099523807346	0.6894751016460663	0.3262239397770626
451	0.0	0.0	1.244262043900808	2.936015457993563
452	1.203470373704045	1.1388398095229384	0.34473755082303315	0.3262239397770626
453	0.7239480697630535	1.8706748993437061	0.8295080292672052	2.1434408267185603
454	0.0	0.0	0.0	0.0
455	0.7239480697630535	0.6235582997812353	0.0	0.0
456	0.43436884185783214	1.0249558285706446	0.5806556204870438	1.3701405470636627
457	1.203470373704045	0.4880742040812593	2.413162855761232	0.9786718193311877
458	0.36197403488152674	0.3416519428568815	0.622131021950404	0.5872030915987125
459	0.24131602325435114	0.8541298571422038	0.1382513382112009	0.48933590966559387
460	0.36197403488152674	0.5694199047614692	0.20737700731680134	0.3262239397770626
461	0.7239480697630535	1.1388398095229384	0.20737700731680134	0.3262239397770626
462	1.0859221046445804	2.562389571426612	1.866393065851212	4.404023186990345
463	0.0	0.0	0.20737700731680134	0.1398102599044554
464	0.0	0.0	1.7236877541151658	1.6311196988853132
465	0.0	0.0	0.8295080292672053	1.9573436386623755
466	0.0	0.0	1.0342126524690993	1.0717204133592801
467	0.0	0.0	1.7236877541151658	1.7862006889321338
468	0.6017351868520225	0.5694199047614692	0.6894751016460663	0.6524478795541252
469	0.0	0.0	1.0342126524690993	2.936015457993563
470	0.1447896139526107	0.5694199047614692	0.16590160585344108	0.6524478795541252
471	0.0	0.0	0.6894751016460663	1.9573436386623755
472	1.203470373704045	1.7082597142844076	0.6894751016460663	0.9786718193311877
473	0.0	0.0	0.0	0.0
474	0.6017351868520225	1.7082597142844076	0.6894751016460663	1.9573436386623755
475	0.0	0.0	0.34473755082303315	0.24466795483279694
476	1.447896139526107	3.416519428568815	1.244262043900808	2.936015457993563
477	0.7239480697630535	1.2471165995624707	1.0368850365840068	1.7862006889321338
478	0.0	0.0	0.0	0.0
479	0.0	0.0	0.622131021950404	1.4680077289967814
480	0.0	0.0	0.5530053528448036	0.9786718193311877
481	0.0	0.0	0.4147540146336027	0.39146872773247504
482	0.0	0.0	0.0	0.0
483	0.0	0.0	0.4147540146336027	0.6524478795541252
484	0.7239480697630535	1.1388398095229384	0.4147540146336027	0.6524478795541252
485	0.0	0.0	0.311065510975202	1.4680077289967814
486	0.6017351868520225	0.6235582997812353	0.34473755082303315	0.3572401377864267
487	0.6017351868520225	0.6235582997812353	0.6894751016460663	0.7144802755728534
488	0.0	0.0	0.6894751016460663	0.48933590966559387
489	1.8052055605560677	1.0249558285706446	1.7236877541151658	0.9786718193311877
490	0.0	0.0	0.34473755082303315	0.9786718193311877
491	0.7239480697630535	0.3416519428568815	1.244262043900808	0.5872030915987125
492	0.0	0.0	0.0	0.0
493	0.6017351868520225	0.21353246428555095	0.34473755082303315	0.12233397741639847
494	0.0	0.0	0.4147540146336027	0.48933590966559387
495	0.0	0.0	0.6894751016460663	0.9786718193311877
496	1.447896139526107	3.416519428568815	0.4147540146336027	0.9786718193311877
497	0.0	0.0	0.4147540146336027	0.19573436386623752
498	0.0	0.0	0.0	0.0
499	0.7239480697630535	0.6235582997812353	0.4147540146336027	0.3572401377864267
500	0.0	0.0	1.0342126524690993	1.0717204133592801
501	0.0	0.0	0.34473755082303315	0.3572401377864267
502	0.0	0.0	1.244262043900808	1.0717204133592801
503	0.0	0.0	1.6590160585344107	1.9573436386623755
504	0.0	0.0	0.4147540146336027	0.48933590966559387
505	0.10342115282329337	0.17082597142844075	0.0592505735190861	0.09786718193311876
506	0.6017351868520225	0.6235582997812353	1.0342126524690993	1.0717204133592801
507	0.7239480697630535	1.7082597142844076	1.6590160585344107	3.914687277324751
508	0.24131602325435114	0.8541298571422038	0.9677593674784063	3.425351367659157
509	0.7239480697630535	0.2847099523807346	1.6590160585344107	0.6524478795541252
510	0.0	0.0	0.4147540146336027	0.24466795483279694
511	0.7239480697630535	0.18980663492048974	0.8295080292672053	0.2174826265180417
512	0.0	0.0	1.244262043900808	0.9786718193311877
513	0.0	0.0	1.7236877541151658	2.4466795483279697
514	0.0	0.0	1.0342126524690993	1.4680077289967814
515	1.203470373704045	1.7082597142844076	1.0342126524690993	1.4680077289967814
516	0.7239480697630535	0.8541298571422038	0.0	0.0
517	0.6017351868520225	0.5694199047614692	1.0342126524690993	0.9786718193311877
518	0.24131602325435114	0.5694199047614692	0.1382513382112009	0.3262239397770626
519	0.6017351868520225	0.6235582997812353	0.0	0.0
520	0.0	0.0	0.4147540146336026	2.936015457993563
521	0.0	0.0	1.244262043900808	2.936015457993563
522	0.6017351868520225	0.6235582997812353	1.7236877541151658	1.7862006889321338
523	0.36197403488152674	0.3416519428568815	0.20737700731680134	0.19573436386623752
524	0.0	0.0	0.6894751016460663	1.9573436386623755
525	0.0	0.0	1.244262043900808	2.936015457993563
526	0.6017351868520225	0.6235582997812353	2.413162855761232	2.500680964504987
527	0.6017351868520225	1.7082597142844076	1.0342126524690993	2.936015457993563
528	0.36197403488152674	0.3416519428568815	0.622131021950404	0.5872030915987125
529	1.447896139526107	0.683303885713763	0.4147540146336027	0.19573436386623752
530	0.0	0.0	0.34473755082303315	0.9786718193311877
531	1.203470373704045	1.1388398095229384	0.6894751016460663	0.6524478795541252
532	0.0	0.0	1.0342126524690993	2.936015457993563
533	0.0	0.0	0.6894751016460663	0.7144802755728534
534	0.6017351868520225	0.6235582997812353	0.0	0.0
535	0.0	0.0	0.4147540146336027	0.24466795483279694
536	0.0	0.0	0.8295080292672053	1.9573436386623755
537	0.0	0.0	0.6894751016460663	0.9786718193311877
538	0.7239480697630535	0.8541298571422038	1.0368850365840068	1.2233397741639849
539	0.6017351868520225	0.8541298571422038	0.0	0.0
540	0.0	0.0	0.4147540146336027	1.9573436386623755
541	0.0	0.0	0.6894751016460663	0.9786718193311877
542	0.18098701744076337	0.4270649285711019	0.0	0.0
543	0.6017351868520225	1.7082597142844076	0.0	0.0
544	0.6017351868520225	0.4270649285711019	1.0342126524690993	0.7340038644983907
545	0.36197403488152674	0.2847099523807346	0.20737700731680134	0.1631119698885313
546	0.7239480697630535	0.8541298571422038	0.0	0.0
547	1.447896139526107	3.416519428568815	0.0	0.0
548	0.0	0.0	0.0	0.0
549	0.0	0.0	0.0	0.0
550	0.0	0.0	2.488524087801616	5.872030915987126
551	0.7239480697630535	0.4880742040812593	1.0368850365840068	0.699051299522277
552	0.0	0.0	0.0	0.0
553	0.0	0.0	0.0	0.0
554	0.0	0.0	0.4147540146336027	0.48933590966559387
555	0.0	0.0	0.34473755082303315	0.3572401377864267
556	0.4826320465087023	1.2471165995624707	1.382513382112009	3.5724013778642676
557	0.7239480697630535	1.2471165995624707	1.244262043900808	2.1434408267185603
558	1.8098701744076338	8.541298571422038	0.20737700731680134	0.9786718193311877
559	1.203470373704045	1.2471165995624707	2.413162855761232	2.500680964504987
560	0.0	0.0	2.0684253049381987	5.872030915987126
561	0.0	0.0	0.6894751016460663	0.2796205198089108
562	0.7239480697630535	1.1388398095229384	1.0368850365840068	1.6311196988853132
563	1.447896139526107	3.416519428568815	1.244262043900808	2.936015457993563
564	1.447896139526107	0.683303885713763	2.0737700731680135	0.9786718193311877
565	0.0	0.0	1.0342126524690993	1.0717204133592801
566	0.0	0.0	1.3789502032921326	1.4289605511457069
567	0.5429610523222902	1.8706748993437061	0.10368850365840067	0.3572401377864267
568	2.1718442092891608	1.7082597142844078	1.6590160585344107	1.3048957591082504
569	0.0	0.0	0.4147540146336027	0.48933590966559387
570	0.7239480697630535	1.7082597142844076	0.8295080292672053	1.9573436386623755
571	3.6197403488152675	8.541298571422038	5.8065562048704376	13.701405470636628
572	0.6017351868520225	0.5694199047614692	0.6894751016460663	0.6524478795541252
573	1.447896139526107	1.2471165995624707	2.0737700731680135	1.7862006889321338
574	1.8052055605560677	5.124779142853224	0.34473755082303315	0.9786718193311877
575	1.8052055605560677	1.7082597142844078	1.3789502032921326	1.3048957591082504
576	0.6017351868520225	1.7082597142844076	0.34473755082303315	0.9786718193311877
577	0.6017351868520225	0.6235582997812353	1.0342126524690993	1.0717204133592801
578	1.447896139526107	0.683303885713763	1.6590160585344107	0.7829374554649501
579	0.36197403488152674	0.5694199047614692	1.0368850365840068	1.6311196988853132
580	0.7239480697630535	1.7082597142844076	0.4147540146336027	0.9786718193311877
581	0.6017351868520225	1.7082597142844076	0.6894751016460663	1.9573436386623755
582	0.0	0.0	0.622131021950404	1.4680077289967814
583	0.0	0.0	1.0342126524690993	2.936015457993563
584	0.7239480697630535	1.0249558285706446	0.4147540146336026	0.5872030915987125
585	0.0	0.0	2.413162855761232	6.850702735318314
586	2.1718442092891608	0.640597392856653	0.8295080292672053	0.24466795483279694
587	0.6017351868520225	0.6235582997812353	0.0	0.0
588	0.0	0.0	0.2765026764224018	1.9573436386623755
589	0.0	0.0	0.20737700731680134	0.39146872773247504
590	1.203470373704045	1.1388398095229384	1.0342126524690993	0.9786718193311877
591	2.40694074740809	3.416519428568815	4.481588160699431	6.361366825652721
592	0.6017351868520225	0.8541298571422038	0.34473755082303315	0.48933590966559387
593	0.7239480697630535	0.8541298571422038	1.244262043900808	1.4680077289967814
594	0.0	0.0	0.34473755082303315	0.9786718193311877
595	0.0	0.0	0.0	0.0
596	0.6017351868520225	0.6235582997812353	0.34473755082303315	0.3572401377864267
597	0.0	0.0	0.0	0.0
598	0.6017351868520225	1.7082597142844076	2.0684253049381987	5.872030915987126
599	0.0	0.0	0.34473755082303315	0.3572401377864267
600	1.203470373704045	3.416519428568815	0.0	0.0
601	1.203470373704045	1.1388398095229384	0.6894751016460663	0.6524478795541252
602	0.7239480697630535	1.7082597142844076	1.244262043900808	2.936015457993563
603	0.0	0.0	1.0342126524690993	1.4680077289967814
604	0.6017351868520225	1.7082597142844076	1.7236877541151658	4.8933590966559395
605	1.0859221046445804	0.8541298571422039	3.732786131702424	2.9360154579935633
606	1.8052055605560677	1.7082597142844078	1.7236877541151658	1.6311196988853132
607	1.447896139526107	1.7082597142844076	1.0368850365840068	1.2233397741639849
608	0.0	0.0	0.34473755082303315	0.9786718193311877
609	0.7239480697630535	1.7082597142844076	0.4147540146336027	0.9786718193311877
610	0.0	0.0	0.0	0.0
611	0.24131602325435114	0.8541298571422038	0.4147540146336026	1.4680077289967814
612	0.0	0.0	0.8295080292672052	0.9786718193311877
613	0.36197403488152674	0.8541298571422038	0.20737700731680134	0.48933590966559387
614	1.203470373704045	1.2471165995624707	1.0342126524690993	1.0717204133592801
615	1.203470373704045	1.7082597142844076	1.3789502032921326	1.9573436386623755
616	0.6017351868520225	0.6235582997812353	0.34473755082303315	0.3572401377864267
617	0.36197403488152674	0.6235582997812353	1.4516390512176094	2.500680964504987
618	0.7239480697630535	1.7082597142844076	0.4147540146336027	0.9786718193311877
619	0.6017351868520225	1.7082597142844076	0.0	0.0
620	0.7239480697630535	0.5694199047614692	0.8295080292672053	0.6524478795541252
621	0.0	0.0	1.6590160585344107	1.5658749109299002
622	0.0	0.0	1.0342126524690993	2.936015457993563
623	0.7239480697630535	0.5694199047614692	1.244262043900808	0.9786718193311877
624	0.9652640930174046	0.759226539681959	1.1060107056896071	0.8699305060721668
625	0.0	0.0	1.7236877541151658	0.9786718193311877
626	1.203470373704045	3.416519428568815	1.3789502032921326	3.914687277324751
627	0.6017351868520225	0.5694199047614692	1.0342126524690993	0.9786718193311877
628	0.7239480697630535	0.5694199047614692	4.147540146336027	3.2622393977706263
629	0.7239480697630535	1.7082597142844076	0.4147540146336027	0.9786718193311877
630	0.0	0.0	0.0	0.0
631	3.6197403488152675	2.1353246428555095	2.0737700731680135	1.2233397741639849
632	1.203470373704045	0.683303885713763	1.3789502032921326	0.7829374554649501
633	0.24131602325435114	0.18980663492048974	0.1382513382112009	0.10874131325902085
634	0.0	0.0	2.0684253049381987	2.1434408267185603
635	0.6017351868520225	0.4270649285711019	0.0	0.0
636	0.24131602325435114	1.7082597142844076	0.5530053528448036	3.914687277324751
637	0.0	0.0	2.9032781024352188	2.2835675784394383
638	0.7239480697630535	0.8541298571422038	0.8295080292672053	0.9786718193311877
639	1.8052055605560677	1.7082597142844078	1.7236877541151658	1.6311196988853132
640	0.0	0.0	0.4147540146336027	0.48933590966559387
641	0.6017351868520225	0.4270649285711019	1.0342126524690993	0.7340038644983907
642	0.0	0.0	0.0	0.0
643	0.24131602325435117	0.28470995238073465	0.1382513382112009	0.16311196988853127
644	0.0	0.0	0.0	0.0
645	0.0	0.0	0.0	0.0
646	0.0	0.0	0.0	0.0
647	0.0	0.0	0.0	0.0
648	0.0	0.0	0.0	0.0
649	0.0	0.0	0.0	0.0
650	0.0	0.0	0.0	0.0
651	0.0	0.0	0.0	0.0
652	0.0	0.0	0.0	0.0
653	0.0	0.0	0.0	0.0
654	0.0	0.0	0.0	0.0
##############################################
YHR040W-t26_1	wt_ssb1_flag_1_wt_1	wt_ssb1_flag_1_wt_2	wt_ssb1_flag_2_wt_1	wt_ssb1_flag_2_wt_2
-10	0.0	0.0	0.0	0.0
-9	0.0	0.0	0.0	0.0
-8	0.0	0.0	0.0	0.0
-7	0.0	0.0	0.0	0.0
-6	0.0	0.0	0.0	0.0
-5	0.0	0.0	0.0	0.0
-4	0.0	0.0	0.0	0.0
-3	0.0	0.0	0.0	0.0
-2	0.0	0.0	0.0	0.0
-1	0.0	0.0	0.0	0.0
0	0.0	0.0	0.4147540146336027	0.9786718193311877
1	0.7239480697630535	1.7082597142844076	0.4147540146336027	0.9786718193311877
2	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0
4	0.0	0.0	0.0	0.0
5	1.2775554172289176	1.8548263761608805	0.0	0.0
6	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.0
8	0.0	0.0	0.0	0.0
9	0.0	0.0	0.0	0.0
10	0.0	0.0	0.7319188493534163	1.0626407032383014
11	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0
13	1.2775554172289176	0.3416519428568815	0.0	0.0
14	0.7239480697630535	0.3416519428568815	0.0	0.0
15	0.0	0.0	0.4147540146336027	0.9786718193311877
16	0.0	0.0	0.7319188493534163	1.0626407032383014
17	0.0	0.0	0.10368850365840067	0.24466795483279694
18	0.0	0.0	0.0	0.0
19	0.0	0.0	1.6590160585344107	3.914687277324751
20	0.0	0.0	0.7319188493534163	0.9786718193311877
21	0.0	0.0	0.0	0.0
22	0.36197403488152674	0.5694199047614692	0.0	0.0
23	1.2775554172289176	0.8541298571422038	0.7319188493534163	0.48933590966559387
24	0.0	0.0	0.1382513382112009	0.3262239397770626
25	0.0	0.0	0.0	0.0
26	1.2775554172289176	1.7082597142844076	1.4638376987068327	1.9573436386623755
27	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0
29	0.0	0.0	0.0	0.0
30	1.2775554172289176	1.8548263761608805	0.0	0.0
31	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0
33	0.0	0.0	0.7319188493534163	0.9786718193311877
34	0.0	0.0	0.0	0.0
35	0.36197403488152674	1.8548263761608805	0.0	0.0
36	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0
44	0.0	0.0	0.7319188493534163	0.9786718193311877
45	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0
50	1.2775554172289176	1.8548263761608805	0.0	0.0
51	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0
54	0.0	0.0	0.7319188493534163	0.9786718193311877
55	1.2775554172289176	1.7082597142844076	0.0	0.0
56	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0
61	1.2775554172289176	1.8548263761608805	0.0	0.0
62	0.0	0.0	0.7319188493534163	1.0626407032383014
63	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0
65	0.0	0.0	0.7319188493534163	0.3262239397770626
66	0.0	0.0	0.7319188493534163	0.3262239397770626
67	0.0	0.0	0.4147540146336027	0.3262239397770626
68	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0
71	0.36197403488152674	1.8548263761608805	0.0	0.0
72	0.0	0.0	0.0	0.0
73	0.0	0.0	0.10368850365840067	0.48933590966559387
74	0.0	0.0	0.7319188493534163	0.9786718193311877
75	0.0	0.0	0.4147540146336027	0.48933590966559387
76	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0
79	0.0	0.0	0.20737700731680134	0.08155598494426565
80	0.7239480697630535	0.8541298571422038	0.0	0.0
81	0.0	0.0	0.7319188493534163	1.0626407032383014
82	0.0	0.0	0.4147540146336027	1.0626407032383014
83	0.0	0.0	0.7319188493534163	0.9786718193311877
84	0.0	0.0	0.7319188493534163	0.9786718193311877
85	0.0	0.0	0.0	0.0
86	1.2775554172289176	1.8548263761608805	0.0	0.0
87	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0
89	0.0	0.0	0.7319188493534163	0.9786718193311877
90	0.0	0.0	0.0	0.0
91	0.0	0.0	0.4147540146336027	0.48933590966559387
92	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0
94	1.2775554172289176	0.8541298571422038	0.7319188493534163	0.48933590966559387
95	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0
97	0.0	0.0	0.0	0.0
98	0.36197403488152674	1.8548263761608805	1.0368850365840068	5.313203516191508
99	0.0	0.0	0.0	0.0
100	1.2775554172289176	1.8548263761608805	0.0	0.0
101	0.0	0.0	0.0	0.0
102	0.0	0.0	0.0	0.0
103	0.0	0.0	0.0	0.0
104	0.0	0.0	0.0	0.0
105	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0
107	0.0	0.0	0.0	0.0
108	1.2775554172289176	1.8548263761608805	0.0	0.0
109	2.1718442092891608	5.564479128482642	0.4147540146336027	1.0626407032383014
110	1.2775554172289176	1.7082597142844076	0.0	0.0
111	0.0	0.0	0.0	0.0
112	0.0	0.0	0.0	0.0
113	0.0	0.0	0.0	0.0
114	0.7239480697630535	1.7082597142844076	0.4147540146336027	0.9786718193311877
115	0.0	0.0	1.4638376987068327	2.125281406476603
116	0.0	0.0	0.0	0.0
117	0.0	0.0	1.4638376987068327	0.9786718193311877
118	0.0	0.0	0.0	0.0
119	0.7239480697630535	0.5694199047614692	1.244262043900808	0.9786718193311877
120	0.0	0.0	1.4638376987068327	0.9786718193311877
121	0.0	0.0	0.7319188493534163	1.0626407032383014
122	0.0	0.0	0.7319188493534163	1.0626407032383014
123	1.2775554172289176	0.8541298571422038	2.195756548060249	1.4680077289967814
124	1.2775554172289176	1.8548263761608805	0.0	0.0
125	3.8326662516867533	5.124779142853224	0.7319188493534163	0.9786718193311877
126	1.2775554172289176	1.7082597142844076	0.7319188493534163	0.9786718193311877
127	0.0	0.0	0.0	0.0
128	3.8326662516867533	5.564479128482642	0.7319188493534163	1.0626407032383014
129	0.0	0.0	0.7319188493534163	1.0626407032383014
130	0.0	0.0	2.195756548060249	3.187922109714904
131	0.0	0.0	1.4638376987068327	1.9573436386623755
132	0.0	0.0	0.0	0.0
133	1.2775554172289176	1.7082597142844076	1.4638376987068327	1.9573436386623755
134	2.5551108344578353	3.709652752321761	1.4638376987068327	2.125281406476603
135	0.7239480697630535	1.8548263761608805	0.4147540146336027	1.0626407032383014
136	5.1102216689156705	7.419305504643522	3.659594246767082	5.313203516191508
137	2.1718442092891608	5.124779142853224	2.9032781024352188	6.850702735318314
