R_GR_un_02d_2	TTS	31	0	0	0	0	6183	8784	2344	5456	10280	3462	3177	5358	3439	5908	7886	2925	5281	6854	2951	5455	6312	3374	12762	14358	4916	472	312	225	190	170	214	173	181	162	71	6183	8784	2344	5456	10280	3462	3177	5358	3439	5908	7886	2925	5281	6854	2951	5455	6312	3374	12762	14358	4916	472	312	225	190	170	214	173	181	162	71	122	0	0	0
R_GR_un_02d_2	TTS	32	0	0	0	1964	4811	1193	1835	5417	2138	1168	2478	1927	2121	3704	1532	1882	3607	1324	1763	3429	1187	3892	10646	4041	619	127	194	66	65	77	101	98	86	50	26	1964	4811	1193	1835	5417	2138	1168	2478	1927	2121	3704	1532	1882	3607	1324	1763	3429	1187	3892	10646	4041	619	127	194	66	65	77	101	98	86	50	26	51	0	0
R_GR_un_02d_2	TTS	33	0	0	213	720	378	176	1129	616	164	489	521	208	593	490	226	553	470	152	699	344	274	1872	1514	293	34	19	32	12	27	34	18	8	13	11	1	213	720	378	176	1129	616	164	489	521	208	593	490	226	553	470	152	699	344	274	1872	1514	293	34	19	32	12	27	34	18	8	13	11	1	11	0
R_GR_un_02d_2	TTS	34	0	31	59	20	11	98	71	7	51	59	16	27	29	34	36	52	21	35	34	26	54	121	42	26	3	1	0	0	1	0	0	1	2	2	0	31	59	20	11	98	71	7	51	59	16	27	29	34	36	52	21	35	34	26	54	121	42	26	3	1	0	0	1	0	0	1	2	2	0	0
R_GR_un_02d_3	TIS	27	0	0	0	0	0	0	0	0	191	75	107	229	141	158	131	106	109	123	88	75	135	276	1003	2496	1945	1845	2084	1343	1030	1472	843	776	1468	914	769	191	75	107	229	141	158	131	106	109	123	88	75	135	276	1003	2496	1945	1845	2084	1343	1030	1472	843	776	1468	914	769	3461	0	0	0	0	0	0	0
R_GR_un_02d_3	TIS	28	0	0	0	0	0	0	0	284	173	132	560	162	206	241	288	225	193	171	123	166	279	404	1695	4508	5516	3387	2842	2818	2088	1948	1861	1568	2095	2176	1441	284	173	132	560	162	206	241	288	225	193	171	123	166	279	404	1695	4508	5516	3387	2842	2818	2088	1948	1861	1568	2095	2176	1441	5075	0	0	0	0	0	0
R_GR_un_02d_3	TIS	29	0	0	0	0	0	0	541	254	282	723	416	312	453	338	385	298	307	234	218	292	258	607	2720	13012	10319	3613	5532	5850	2340	3784	3839	1782	4203	4924	1658	541	254	282	723	416	312	453	338	385	298	307	234	218	292	258	607	2720	13012	10319	3613	5532	5850	2340	3784	3839	1782	4203	4924	1658	10390	0	0	0	0	0
R_GR_un_02d_3	TIS	30	0	0	0	0	0	807	360	324	921	453	492	604	536	443	445	463	340	445	325	348	330	898	8150	24798	8942	3978	11693	5126	2677	7687	3523	2163	8381	4893	1553	807	360	324	921	453	492	604	536	443	445	463	340	445	325	348	330	898	8150	24798	8942	3978	11693	5126	2677	7687	3523	2163	8381	4893	1553	19852	0	0	0	0
R_GR_un_02d_3	TIS	31	0	0	0	0	558	340	284	804	363	278	442	363	330	274	268	237	335	289	228	180	330	1877	13250	16869	2702	6631	7901	1596	3490	5285	1670	3068	5700	1676	2279	558	340	284	804	363	278	442	363	330	274	268	237	335	289	228	180	330	1877	13250	16869	2702	6631	7901	1596	3490	5285	1670	3068	5700	1676	2279	12947	0	0	0
R_GR_un_02d_3	TIS	32	0	0	0	211	109	98	237	125	101	96	103	101	101	101	76	77	79	72	53	126	266	2272	5772	1843	1601	3230	832	931	1831	659	1199	1054	429	785	1175	211	109	98	237	125	101	96	103	101	101	101	76	77	79	72	53	126	266	2272	5772	1843	1601	3230	832	931	1831	659	1199	1054	429	785	1175	1408	0	0
R_GR_un_02d_3	TIS	33	0	0	11	17	19	48	9	22	6	2	22	13	19	9	18	13	9	6	6	20	182	524	345	130	394	187	45	190	116	93	204	28	21	84	62	11	17	19	48	9	22	6	2	22	13	19	9	18	13	9	6	6	20	182	524	345	130	394	187	45	190	116	93	204	28	21	84	62	200	0
R_GR_un_02d_3	TIS	34	0	0	0	3	3	1	0	2	1	2	2	4	0	0	1	2	0	0	6	26	51	37	24	27	19	9	22	11	5	7	4	2	4	3	0	0	0	3	3	1	0	2	1	2	2	4	0	0	1	2	0	0	6	26	51	37	24	27	19	9	22	11	5	7	4	2	4	3	0	34
R_GR_un_02d_3	TTS	27	0	0	0	0	0	0	0	0	976	1084	826	1107	1523	1046	646	688	919	1093	1036	939	882	883	1225	1491	1316	1208	914	318	100	80	71	37	29	42	26	976	1084	826	1107	1523	1046	646	688	919	1093	1036	939	882	883	1225	1491	1316	1208	914	318	100	80	71	37	29	42	26	73	0	0	0	0	0	0	0
R_GR_un_02d_3	TTS	28	0	0	0	0	0	0	0	1883	1689	2336	1613	2593	2911	1084	1176	2418	1890	1717	2474	1716	1374	2523	2376	2139	3705	2485	1353	234	122	116	84	70	62	60	42	1883	1689	2336	1613	2593	2911	1084	1176	2418	1890	1717	2474	1716	1374	2523	2376	2139	3705	2485	1353	234	122	116	84	70	62	60	42	93	0	0	0	0	0	0
R_GR_un_02d_3	TTS	29	0	0	0	0	0	0	4890	2093	3259	5175	2716	4255	2930	1637	3389	5009	2163	3729	4484	2012	3152	4612	2826	5372	8065	2804	790	188	137	199	136	110	128	83	104	4890	2093	3259	5175	2716	4255	2930	1637	3389	5009	2163	3729	4484	2012	3152	4612	2826	5372	8065	2804	790	188	137	199	136	110	128	83	104	142	0	0	0	0	0
R_GR_un_02d_3	TTS	30	0	0	0	0	0	7268	5004	2392	6142	6861	3340	4173	3353	2596	7083	4651	2744	6067	4237	2702	5844	4306	4986	10932	8858	1248	365	227	194	177	144	124	147	151	89	7268	5004	2392	6142	6861	3340	4173	3353	2596	7083	4651	2744	6067	4237	2702	5844	4306	4986	10932	8858	1248	365	227	194	177	144	124	147	151	89	141	0	0	0	0
R_GR_un_02d_3	TTS	31	0	0	0	0	4205	5440	1610	3616	6402	2439	2192	3524	2059	4046	5100	1797	3941	4391	1867	3939	4011	2355	9329	9497	3066	277	258	173	101	82	143	134	124	155	79	4205	5440	1610	3616	6402	2439	2192	3524	2059	4046	5100	1797	3941	4391	1867	3939	4011	2355	9329	9497	3066	277	258	173	101	82	143	134	124	155	79	69	0	0	0
R_GR_un_02d_3	TTS	32	0	0	0	1010	2167	560	975	2947	1116	773	1571	865	1250	1924	692	952	1971	632	944	1937	572	1990	6117	1761	259	56	77	63	106	35	41	49	35	24	2	1010	2167	560	975	2947	1116	773	1571	865	1250	1924	692	952	1971	632	944	1937	572	1990	6117	1761	259	56	77	63	106	35	41	49	35	24	2	23	0	0
R_GR_un_02d_3	TTS	33	0	0	48	207	145	67	443	235	65	172	125	72	191	123	75	216	181	42	310	119	93	517	526	98	23	2	8	2	4	6	8	1	14	2	1	48	207	145	67	443	235	65	172	125	72	191	123	75	216	181	42	310	119	93	517	526	98	23	2	8	2	4	6	8	1	14	2	1	1	0
R_GR_un_02d_3	TTS	34	0	10	5	7	2	26	28	2	28	13	6	8	5	3	16	21	6	14	11	3	17	38	15	2	1	0	1	0	0	0	0	0	0	0	0	10	5	7	2	26	28	2	28	13	6	8	5	3	16	21	6	14	11	3	17	38	15	2	1	0	1	0	0	0	0	0	0	0	0	0
R_GR_in_04d_1	TIS	27	0	0	0	0	0	0	0	0	294	163	165	247	186	73	142	143	112	105	44	113	144	370	1012	2428	1503	1290	2005	1140	1052	1442	932	660	1525	1068	507	294	163	165	247	186	73	142	143	112	105	44	113	144	370	1012	2428	1503	1290	2005	1140	1052	1442	932	660	1525	1068	507	2712	0	0	0	0	0	0	0
R_GR_in_04d_1	TIS	28	0	0	0	0	0	0	0	472	375	284	710	348	257	409	510	53	278	342	209	287	558	1123	3164	4897	4049	3945	3600	2363	2333	2864	1682	1084	3305	2115	1523	472	375	284	710	348	257	409	510	53	278	342	209	287	558	1123	3164	4897	4049	3945	3600	2363	2333	2864	1682	1084	3305	2115	1523	8256	0	0	0	0	0	0
R_GR_in_04d_1	TIS	29	0	0	0	0	0	0	749	707	459	1241	908	560	792	714	707	444	562	286	199	534	883	1674	3925	11588	11012	6326	5057	5965	3018	4318	4989	2316	5053	6418	3036	749	707	459	1241	908	560	792	714	707	444	562	286	199	534	883	1674	3925	11588	11012	6326	5057	5965	3018	4318	4989	2316	5053	6418	3036	12723	0	0	0	0	0
R_GR_in_04d_1	TIS	30	0	0	0	0	0	1111	927	707	1570	764	614	1170	1040	594	1014	566	479	763	640	467	1117	2500	8648	28339	16438	5845	11492	8036	3308	8765	7081	1823	9753	9821	2522	1111	927	707	1570	764	614	1170	1040	594	1014	566	479	763	640	467	1117	2500	8648	28339	16438	5845	11492	8036	3308	8765	7081	1823	9753	9821	2522	29693	0	0	0	0
R_GR_in_04d_1	TIS	31	0	0	0	0	1278	1359	566	1327	556	760	683	1170	568	851	934	795	527	586	451	489	1005	3509	17825	29588	5442	9313	14177	3362	5594	10386	3265	3149	7975	5244	4211	1278	1359	566	1327	556	760	683	1170	568	851	934	795	527	586	451	489	1005	3509	17825	29588	5442	9313	14177	3362	5594	10386	3265	3149	7975	5244	4211	26804	0	0	0
R_GR_in_04d_1	TIS	32	0	0	0	283	385	288	303	214	124	225	319	152	280	181	263	183	251	106	200	182	641	3125	8071	4150	1954	5314	2150	1498	3071	2019	1615	1333	1397	1508	2313	283	385	288	303	214	124	225	319	152	280	181	263	183	251	106	200	182	641	3125	8071	4150	1954	5314	2150	1498	3071	2019	1615	1333	1397	1508	2313	4903	0	0
R_GR_in_04d_1	TIS	33	0	0	83	61	38	15	9	4	47	26	23	0	43	16	0	12	1	33	24	80	267	631	423	488	593	341	130	403	382	282	371	89	55	456	341	83	61	38	15	9	4	47	26	23	0	43	16	0	12	1	33	24	80	267	631	423	488	593	341	130	403	382	282	371	89	55	456	341	1004	0
R_GR_in_04d_1	TIS	34	0	12	4	18	8	0	0	3	0	0	1	0	0	0	0	8	4	3	40	61	59	37	19	67	23	33	45	87	24	63	102	16	20	27	36	12	4	18	8	0	0	3	0	0	1	0	0	0	0	8	4	3	40	61	59	37	19	67	23	33	45	87	24	63	102	16	20	27	36	367
R_GR_in_04d_1	TTS	27	0	0	0	0	0	0	0	0	1310	992	468	845	1263	615	912	588	547	760	473	555	572	927	826	820	1134	498	737	441	130	121	12	33	27	11	11	1310	992	468	845	1263	615	912	588	547	760	473	555	572	927	826	820	1134	498	737	441	130	121	12	33	27	11	11	90	0	0	0	0	0	0	0
R_GR_in_04d_1	TTS	28	0	0	0	0	0	0	0	1608	2069	1727	1507	2279	2779	1412	1748	1772	2074	1948	1571	1678	1480	2035	2312	2272	2359	1743	1690	506	227	115	139	137	43	47	44	1608	2069	1727	1507	2279	2779	1412	1748	1772	2074	1948	1571	1678	1480	2035	2312	2272	2359	1743	1690	506	227	115	139	137	43	47	44	250	0	0	0	0	0	0
R_GR_in_04d_1	TTS	29	0	0	0	0	0	0	5854	3608	2401	5479	4050	4269	4582	2464	3836	5147	2909	3338	4568	3147	2946	6270	4090	4266	7353	4178	1896	597	363	232	144	111	125	118	48	5854	3608	2401	5479	4050	4269	4582	2464	3836	5147	2909	3338	4568	3147	2946	6270	4090	4266	7353	4178	1896	597	363	232	144	111	125	118	48	201	0	0	0	0	0
R_GR_in_04d_1	TTS	30	0	0	0	0	0	7834	10571	3438	7645	12153	4646	7728	7313	3765	7946	8902	3560	7828	7090	3989	7886	8732	5015	10841	13105	3365	992	674	378	420	238	259	277	222	138	7834	10571	3438	7645	12153	4646	7728	7313	3765	7946	8902	3560	7828	7090	3989	7886	8732	5015	10841	13105	3365	992	674	378	420	238	259	277	222	138	235	0	0	0	0
R_GR_in_04d_1	TTS	31	0	0	0	0	5913	10461	3071	4910	10997	5843	4800	6117	4911	5898	9202	4019	5566	7576	3926	4855	7417	3770	10679	15094	6391	1071	621	306	273	197	226	225	213	226	62	5913	10461	3071	4910	10997	5843	4800	6117	4911	5898	9202	4019	5566	7576	3926	4855	7417	3770	10679	15094	6391	1071	621	306	273	197	226	225	213	226	62	164	0	0	0
R_GR_in_04d_1	TTS	32	0	0	0	2586	3392	1956	1978	4789	2917	1927	2413	1659	2164	3059	2064	1119	4152	1763	1895	3369	1449	2464	8178	4186	900	238	142	97	148	31	57	49	81	46	47	2586	3392	1956	1978	4789	2917	1927	2413	1659	2164	3059	2064	1119	4152	1763	1895	3369	1449	2464	8178	4186	900	238	142	97	148	31	57	49	81	46	47	49	0	0
R_GR_in_04d_1	TTS	33	0	0	206	753	420	317	979	595	173	682	447	389	798	602	266	431	406	237	424	152	177	1129	924	723	13	1	0	6	15	2	0	4	8	5	0	206	753	420	317	979	595	173	682	447	389	798	602	266	431	406	237	424	152	177	1129	924	723	13	1	0	6	15	2	0	4	8	5	0	3	0
R_GR_in_04d_1	TTS	34	0	60	68	108	30	120	264	14	151	157	36	20	101	54	80	128	26	71	28	14	161	138	175	24	0	8	0	1	6	0	0	3	0	0	0	60	68	108	30	120	264	14	151	157	36	20	101	54	80	128	26	71	28	14	161	138	175	24	0	8	0	1	6	0	0	3	0	0	0	0
R_GR_in_04d_2	TIS	27	0	0	0	0	0	0	0	0	220	162	243	249	300	222	240	153	143	132	187	152	230	606	1386	3080	2279	2318	2680	1543	1385	1709	1111	865	2248	1364	729	220	162	243	249	300	222	240	153	143	132	187	152	230	606	1386	3080	2279	2318	2680	1543	1385	1709	1111	865	2248	1364	729	4359	0	0	0	0	0	0	0
R_GR_in_04d_2	TIS	28	0	0	0	0	0	0	0	516	457	458	939	358	402	305	360	334	268	293	136	265	415	1119	2940	6382	5669	5036	3793	2901	2604	2653	2449	1659	3038	3023	2102	516	457	458	939	358	402	305	360	334	268	293	136	265	415	1119	2940	6382	5669	5036	3793	2901	2604	2653	2449	1659	3038	3023	2102	7663	0	0	0	0	0	0
R_GR_in_04d_2	TIS	29	0	0	0	0	0	0	1038	568	552	1020	569	612	814	703	717	600	502	292	327	454	570	1636	5114	16425	12160	5531	7031	6127	3217	5130	4792	2134	5476	7127	2185	1038	568	552	1020	569	612	814	703	717	600	502	292	327	454	570	1636	5114	16425	12160	5531	7031	6127	3217	5130	4792	2134	5476	7127	2185	14849	0	0	0	0	0
R_GR_in_04d_2	TIS	30	0	0	0	0	0	1449	889	733	1476	659	793	1035	884	892	721	567	433	615	547	677	810	2141	11941	30493	9732	7297	13055	5541	4593	9126	4404	2805	9611	7207	3090	1449	889	733	1476	659	793	1035	884	892	721	567	433	615	547	677	810	2141	11941	30493	9732	7297	13055	5541	4593	9126	4404	2805	9611	7207	3090	23977	0	0	0	0
R_GR_in_04d_2	TIS	31	0	0	0	0	953	810	625	1344	437	376	684	672	436	554	541	292	442	351	328	254	565	3790	15775	16330	3640	10050	7265	2478	5398	5703	2500	3148	4231	3039	3808	953	810	625	1344	437	376	684	672	436	554	541	292	442	351	328	254	565	3790	15775	16330	3640	10050	7265	2478	5398	5703	2500	3148	4231	3039	3808	12626	0	0	0
R_GR_in_04d_2	TIS	32	0	0	0	223	266	127	190	145	101	250	181	110	77	108	105	86	128	85	70	39	405	2251	4209	1407	1871	2601	818	1093	1900	784	1281	704	270	948	1317	223	266	127	190	145	101	250	181	110	77	108	105	86	128	85	70	39	405	2251	4209	1407	1871	2601	818	1093	1900	784	1281	704	270	948	1317	1833	0	0
R_GR_in_04d_2	TIS	33	0	0	43	21	6	32	8	24	29	18	12	8	12	11	24	11	28	0	27	99	202	470	211	244	380	176	100	213	84	113	265	17	3	188	113	43	21	6	32	8	24	29	18	12	8	12	11	24	11	28	0	27	99	202	470	211	244	380	176	100	213	84	113	265	17	3	188	113	671	0
R_GR_in_04d_2	TIS	34	0	7	5	5	31	3	2	19	0	0	10	1	0	0	4	0	0	19	42	47	40	32	38	27	29	22	23	18	18	11	8	0	0	17	12	7	5	5	31	3	2	19	0	0	10	1	0	0	4	0	0	19	42	47	40	32	38	27	29	22	23	18	18	11	8	0	0	17	12	165
R_GR_in_04d_2	TTS	27	0	0	0	0	0	0	0	0	1332	1489	833	1408	1656	1309	1035	947	1067	1460	1118	1124	1251	1160	1723	1831	1565	1355	1292	591	175	134	76	63	55	58	17	1332	1489	833	1408	1656	1309	1035	947	1067	1460	1118	1124	1251	1160	1723	1831	1565	1355	1292	591	175	134	76	63	55	58	17	88	0	0	0	0	0	0	0
R_GR_in_04d_2	TTS	28	0	0	0	0	0	0	0	2475	2270	3013	2295	3181	3517	1693	1613	2724	2630	2280	2565	2126	2184	3127	3461	3109	3583	2998	1836	430	333	249	190	92	117	153	70	2475	2270	3013	2295	3181	3517	1693	1613	2724	2630	2280	2565	2126	2184	3127	3461	3109	3583	2998	1836	430	333	249	190	92	117	153	70	111	0	0	0	0	0	0
R_GR_in_04d_2	TTS	29	0	0	0	0	0	0	5663	3353	4660	6090	4561	6863	5553	2382	4580	6712	3447	4132	5505	3283	4704	5992	4443	6130	8387	3787	1338	390	287	246	130	197	180	196	114	5663	3353	4660	6090	4561	6863	5553	2382	4580	6712	3447	4132	5505	3283	4704	5992	4443	6130	8387	3787	1338	390	287	246	130	197	180	196	114	407	0	0	0	0	0
R_GR_in_04d_2	TTS	30	0	0	0	0	0	9300	5690	4545	8219	8729	6114	6329	4127	4222	9138	5140	5112	7286	4830	4616	7403	5599	7860	13756	9074	2027	882	367	290	290	193	211	202	203	140	9300	5690	4545	8219	8729	6114	6329	4127	4222	9138	5140	5112	7286	4830	4616	7403	5599	7860	13756	9074	2027	882	367	290	290	193	211	202	203	140	188	0	0	0	0
R_GR_in_04d_2	TTS	31	0	0	0	0	6234	6397	2548	5942	6966	3600	3915	3336	2486	5333	5256	2339	5351	4579	2550	5199	4286	3176	11646	10092	2641	520	306	203	141	132	143	190	140	133	71	6234	6397	2548	5942	6966	3600	3915	3336	2486	5333	5256	2339	5351	4579	2550	5199	4286	3176	11646	10092	2641	520	306	203	141	132	143	190	140	133	71	91	0	0	0
R_GR_in_04d_2	TTS	32	0	0	0	1387	2090	611	1501	3022	1653	1084	1443	687	1461	1552	866	945	1696	611	1215	1481	798	2435	4895	1627	249	143	56	66	32	17	70	23	31	29	1	1387	2090	611	1501	3022	1653	1084	1443	687	1461	1552	866	945	1696	611	1215	1481	798	2435	4895	1627	249	143	56	66	32	17	70	23	31	29	1	43	0	0
R_GR_in_04d_2	TTS	33	0	0	98	570	422	198	791	260	196	497	177	109	322	201	117	181	211	165	247	132	86	674	603	385	18	17	18	0	5	0	0	0	0	5	0	98	570	422	198	791	260	196	497	177	109	322	201	117	181	211	165	247	132	86	674	603	385	18	17	18	0	5	0	0	0	0	5	0	4	0
R_GR_in_04d_2	TTS	34	0	10	44	79	24	88	186	5	36	132	4	26	77	29	66	15	1	20	19	7	27	142	52	14	0	0	0	0	3	0	0	0	0	0	0	10	44	79	24	88	186	5	36	132	4	26	77	29	66	15	1	20	19	7	27	142	52	14	0	0	0	0	3	0	0	0	0	0	0	0
R_GR_in_04d_3	TIS	27	0	0	0	0	0	0	0	0	460	249	391	449	267	210	449	289	346	292	166	285	412	663	2009	4466	3303	3662	4868	2631	2050	3539	1960	1366	3040	2635	1329	460	249	391	449	267	210	449	289	346	292	166	285	412	663	2009	4466	3303	3662	4868	2631	2050	3539	1960	1366	3040	2635	1329	9969	0	0	0	0	0	0	0
R_GR_in_04d_3	TIS	28	0	0	0	0	0	0	0	828	518	630	711	465	607	669	519	500	282	275	267	342	862	1028	3163	7446	7456	6186	4933	3858	3668	3317	3286	2040	3845	3757	2784	828	518	630	711	465	607	669	519	500	282	275	267	342	862	1028	3163	7446	7456	6186	4933	3858	3668	3317	3286	2040	3845	3757	2784	11513	0	0	0	0	0	0
R_GR_in_04d_3	TIS	29	0	0	0	0	0	0	744	607	482	1074	612	786	655	712	513	485	517	434	383	588	600	1324	4697	16557	13135	5085	7142	6802	3250	4849	5165	1757	5700	7734	2385	744	607	482	1074	612	786	655	712	513	485	517	434	383	588	600	1324	4697	16557	13135	5085	7142	6802	3250	4849	5165	1757	5700	7734	2385	16161	0	0	0	0	0
R_GR_in_04d_3	TIS	30	0	0	0	0	0	1092	510	515	1024	487	472	848	827	572	514	448	239	509	429	239	636	1919	8223	22011	7254	4331	9687	4094	3123	7268	3603	2206	6567	5284	2540	1092	510	515	1024	487	472	848	827	572	514	448	239	509	429	239	636	1919	8223	22011	7254	4331	9687	4094	3123	7268	3603	2206	6567	5284	2540	21006	0	0	0	0
R_GR_in_04d_3	TIS	31	0	0	0	0	242	548	201	446	227	153	202	219	139	235	236	114	116	189	118	167	275	1578	6520	6890	1980	4119	3220	1158	2295	2654	1595	1331	1595	1470	1790	242	548	201	446	227	153	202	219	139	235	236	114	116	189	118	167	275	1578	6520	6890	1980	4119	3220	1158	2295	2654	1595	1331	1595	1470	1790	6640	0	0	0
R_GR_in_04d_3	TIS	32	0	0	0	77	84	44	102	21	13	33	35	7	24	24	15	6	17	8	2	32	129	654	926	871	476	729	171	552	445	270	322	138	157	303	501	77	84	44	102	21	13	33	35	7	24	24	15	6	17	8	2	32	129	654	926	871	476	729	171	552	445	270	322	138	157	303	501	909	0	0
R_GR_in_04d_3	TIS	33	0	0	2	7	9	2	5	0	14	0	8	3	5	0	0	10	0	3	9	15	10	128	92	139	117	90	77	99	13	56	53	3	0	58	0	2	7	9	2	5	0	14	0	8	3	5	0	0	10	0	3	9	15	10	128	92	139	117	90	77	99	13	56	53	3	0	58	0	197	0
R_GR_in_04d_3	TIS	34	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	4	4	52	12	0	0	12	7	0	9	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	4	4	52	12	0	0	12	7	0	9	0	1	4	0	37
R_GR_in_04d_3	TTS	27	0	0	0	0	0	0	0	0	2385	2219	1639	2393	4496	2422	1593	1266	1465	1718	1673	1668	1645	2090	2205	2500	2267	2215	2239	1436	347	170	110	126	122	49	26	2385	2219	1639	2393	4496	2422	1593	1266	1465	1718	1673	1668	1645	2090	2205	2500	2267	2215	2239	1436	347	170	110	126	122	49	26	73	0	0	0	0	0	0	0
R_GR_in_04d_3	TTS	28	0	0	0	0	0	0	0	3624	2918	3390	3042	5326	4596	2621	2226	3119	2720	2538	2951	2529	2352	3789	3551	3221	4978	3987	2302	730	275	251	187	104	111	118	76	3624	2918	3390	3042	5326	4596	2621	2226	3119	2720	2538	2951	2529	2352	3789	3551	3221	4978	3987	2302	730	275	251	187	104	111	118	76	66	0	0	0	0	0	0
R_GR_in_04d_3	TTS	29	0	0	0	0	0	0	6264	3521	4428	6297	4329	6355	5270	2240	4063	5881	3162	3927	5158	2717	3935	5854	3831	6214	8945	3768	1520	394	299	181	256	198	218	114	71	6264	3521	4428	6297	4329	6355	5270	2240	4063	5881	3162	3927	5158	2717	3935	5854	3831	6214	8945	3768	1520	394	299	181	256	198	218	114	71	206	0	0	0	0	0
R_GR_in_04d_3	TTS	30	0	0	0	0	0	6500	4512	3084	5433	5817	4255	4862	2756	3127	6539	3700	3351	5263	3330	2845	5092	3393	5345	9365	6433	1368	379	356	220	137	164	173	134	158	120	6500	4512	3084	5433	5817	4255	4862	2756	3127	6539	3700	3351	5263	3330	2845	5092	3393	5345	9365	6433	1368	379	356	220	137	164	173	134	158	120	121	0	0	0	0
R_GR_in_04d_3	TTS	31	0	0	0	0	2944	2582	1151	2512	3010	1814	2099	1339	1304	2232	2055	1034	2740	1959	1081	2082	1951	1363	4864	4504	1243	295	124	135	43	127	73	30	63	41	39	2944	2582	1151	2512	3010	1814	2099	1339	1304	2232	2055	1034	2740	1959	1081	2082	1951	1363	4864	4504	1243	295	124	135	43	127	73	30	63	41	39	34	0	0	0
R_GR_in_04d_3	TTS	32	0	0	0	494	810	254	383	783	665	537	397	213	429	495	282	294	469	129	279	404	129	507	1144	450	83	1	47	7	37	2	32	0	0	13	1	494	810	254	383	783	665	537	397	213	429	495	282	294	469	129	279	404	129	507	1144	450	83	1	47	7	37	2	32	0	0	13	1	3	0	0
R_GR_in_04d_3	TTS	33	0	0	59	76	140	44	183	181	38	98	33	36	81	38	31	85	104	58	32	18	74	187	114	84	0	0	0	0	0	0	0	0	0	0	0	59	76	140	44	183	181	38	98	33	36	81	38	31	85	104	58	32	18	74	187	114	84	0	0	0	0	0	0	0	0	0	0	0	0	0
R_GR_in_04d_3	TTS	34	0	0	16	19	0	13	36	4	7	13	8	7	18	0	5	0	1	17	6	0	7	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16	19	0	13	36	4	7	13	8	7	18	0	5	0	1	17	6	0	7	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
R_GR_un_04d_1	TIS	27	0	0	0	0	0	0	0	0	0	0	0	19	0	0	3	0	0	0	0	0	0	2783	1284	612	1383	1492	68	1214	36	1238	252	0	2740	70	0	0	0	0	19	0	0	3	0	0	0	0	0	0	2783	1284	612	1383	1492	68	1214	36	1238	252	0	2740	70	0	1177	0	0	0	0	0	0	0
R_GR_un_04d_1	TIS	28	0	0	0	0	0	0	0	2	2430	0	0	1199	0	0	0	1	2679	0	0	0	1	1	1239	4978	3357	2823	1072	6341	1805	8	511	766	1900	1842	3151	2	2430	0	0	1199	0	0	0	1	2679	0	0	0	1	1	1239	4978	3357	2823	1072	6341	1805	8	511	766	1900	1842	3151	12473	0	0	0	0	0	0
R_GR_un_04d_1	TIS	29	0	0	0	0	0	0	630	2969	1	2	408	4	778	0	721	44	1073	0	12	0	618	4336	3178	16615	12117	6563	2011	2121	1176	4023	10534	231	1664	6355	991	630	2969	1	2	408	4	778	0	721	44	1073	0	12	0	618	4336	3178	16615	12117	6563	2011	2121	1176	4023	10534	231	1664	6355	991	16235	0	0	0	0	0
R_GR_un_04d_1	TIS	30	0	0	0	0	0	7	8370	0	2629	0	351	333	1655	327	2920	8	0	0	1434	0	588	5090	7019	30441	6938	6856	7311	5544	2362	10457	7882	212	17850	12722	3711	7	8370	0	2629	0	351	333	1655	327	2920	8	0	0	1434	0	588	5090	7019	30441	6938	6856	7311	5544	2362	10457	7882	212	17850	12722	3711	14961	0	0	0	0
R_GR_un_04d_1	TIS	31	0	0	0	0	149	0	2	194	1287	0	71	176	0	799	2476	1	464	1321	42	0	8	2479	8513	12471	5635	5690	8585	408	2963	4187	78	1309	6364	1	2810	149	0	2	194	1287	0	71	176	0	799	2476	1	464	1321	42	0	8	2479	8513	12471	5635	5690	8585	408	2963	4187	78	1309	6364	1	2810	10953	0	0	0
R_GR_un_04d_1	TIS	32	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	320	2371	1416	3776	3659	25	0	175	64	718	0	0	3	2134	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	320	2371	1416	3776	3659	25	0	175	64	718	0	0	3	2134	2471	0	0
R_GR_un_04d_1	TIS	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1062	0	1	0	3	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1062	0	1	0	3	0	0	0	0	261	0	0	0	0	650	0
R_GR_un_04d_1	TIS	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
R_GR_un_04d_1	TTS	27	0	0	0	0	0	0	0	0	781	1075	0	0	0	71	618	223	2009	786	11	1	8	1633	2401	1146	1187	259	2425	1	0	0	0	0	0	395	0	781	1075	0	0	0	71	618	223	2009	786	11	1	8	1633	2401	1146	1187	259	2425	1	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0
