name	R_WT_1_sum	R_WT_2_sum	R_WT_3_sum	R_KO_1_sum	R_KO_2_sum	R_KO_3_sum	R_WT_1_mean	R_WT_2_mean	R_WT_3_mean	R_KO_1_mean	R_KO_2_mean	R_KO_3_mean	R_WT_1_CoV	R_WT_2_CoV	R_WT_3_CoV	R_KO_1_CoV	R_KO_2_CoV	R_KO_3_CoV
EAA29487	214	190	252	352	312	321	0.1445945945945946	0.12837837837837837	0.17027027027027028	0.23783783783783785	0.21081081081081082	0.2168918918918919	3.5470747119808546	3.6096892648444823	3.2578166354470066	3.1879846596977535	3.2778962338833892	3.073831668633867
EAA29488	51	56	68	80	57	49	0.05120481927710843	0.05622489959839357	0.06827309236947791	0.08032128514056225	0.0572289156626506	0.04919678714859438	5.886190885122203	4.746068546657789	5.115311320358929	4.351897870513146	5.420196212679962	5.098025042519419
EAA29489	50	65	58	75	55	93	0.09124087591240876	0.11861313868613138	0.10583941605839416	0.13686131386861314	0.10036496350364964	0.16970802919708028	4.015847218810287	3.66355726428487	3.786672524044399	3.572088698807903	4.333634327066469	3.118585399495989
EAA29493	30	46	42	54	41	70	0.1079136690647482	0.16546762589928057	0.1510791366906475	0.19424460431654678	0.1474820143884892	0.2517985611510791	3.8074388311920595	2.8681331833897485	2.966924203037396	2.7926641270771886	3.33354901654616	2.4378290317966997
EAA29507	38	18	24	35	44	48	0.1444866920152091	0.06844106463878327	0.09125475285171103	0.13307984790874525	0.16730038022813687	0.18250950570342206	3.2706548880030017	4.670259935732433	3.9365494732983084	3.4222023721837496	4.055980893774253	3.472588668110295
EAA29508	11	28	30	51	29	34	0.012359550561797753	0.03146067415730337	0.033707865168539325	0.05730337078651685	0.03258426966292135	0.038202247191011236	11.785929860664876	6.317609682343211	6.82047909850242	5.1716839631904605	7.1352742941326515	5.869747626813813
EAA29516	24	20	5	32	55	48	0.07920792079207921	0.066006600660066	0.0165016501650165	0.10561056105610561	0.18151815181518152	0.15841584158415842	4.600390945811523	4.6687189984076705	9.171565618477565	4.171706992115207	4.096907502790502	3.7468012019172745
EAA29520	185	184	225	252	232	234	0.21511627906976744	0.21395348837209302	0.2616279069767442	0.2930232558139535	0.26976744186046514	0.27209302325581397	4.139697170856919	4.269060542893296	3.3557701315945336	2.530143008330068	2.8546265635016748	2.8160704375449357
EAA29521	60	77	77	103	80	106	0.13544018058690746	0.17381489841986456	0.17381489841986456	0.2325056433408578	0.18058690744920994	0.23927765237020315	3.6475302773497322	3.4355981922443517	3.9996225902976024	3.279939188840624	3.68328138933023	3.196919431555365
EAA29522	30	23	41	56	66	79	0.3	0.23	0.41	0.56	0.66	0.79	2.9776571662593283	3.0808918139105472	2.9638579078956395	2.641579582792918	2.9779686529662066	3.5177876365697154
EAA29523	28	21	29	39	47	65	0.048109965635738834	0.03608247422680412	0.04982817869415808	0.06701030927835051	0.08075601374570447	0.11168384879725086	5.890013731597227	6.110340456461532	5.236456747378141	4.811058003679488	4.148353297592257	3.5579695842368064
EAA29524	65	68	82	46	31	54	0.15550239234449761	0.16267942583732056	0.19617224880382775	0.11004784688995216	0.07416267942583732	0.1291866028708134	3.6575354921439986	3.6736840900190115	3.6339094304500206	4.426205210043249	4.107782234433007	3.772111827276399
EAA29528	53	63	62	76	64	81	0.08006042296072508	0.09516616314199396	0.09365558912386707	0.1148036253776435	0.09667673716012085	0.12235649546827794	4.52515173637764	4.148058535056009	3.5772399384013522	3.57389938280832	4.059553219634008	3.3201902333368403
EAA29529	23	29	31	44	32	36	0.06845238095238096	0.08630952380952381	0.09226190476190477	0.13095238095238096	0.09523809523809523	0.10714285714285714	4.75059071907065	4.126654733228054	4.193212089770924	5.346888739565256	3.930933579440149	3.3103686547244897
EAA29536	15	26	30	48	37	47	0.050505050505050504	0.08754208754208755	0.10101010101010101	0.16161616161616163	0.12457912457912458	0.15824915824915825	5.427632005689885	4.2887400504360595	4.343214652019114	3.098813424009958	4.077826574947245	3.8092787574200786
EAA29545	161	216	222	322	255	310	0.3726851851851852	0.5	0.5138888888888888	0.7453703703703703	0.5902777777777778	0.7175925925925926	2.8986930478210082	2.304036607082219	2.284309225157794	1.934376470551928	2.1781662084274593	2.184959476762055
EAA29547	82	98	119	110	74	111	0.0798442064264849	0.09542356377799416	0.11587147030185005	0.10710808179162609	0.07205452775073028	0.10808179162609542	4.309100588375749	4.068586282457866	3.6667688733080763	4.020036629790482	5.211361852782766	4.502767590948133
EAA29550	161	222	200	298	227	299	0.6939655172413793	0.9568965517241379	0.8620689655172413	1.2844827586206897	0.978448275862069	1.2887931034482758	1.8366607302835805	1.7845143924676112	2.2167500879397646	1.9660752849688916	1.9313222646847457	1.9397327298937337
EAA29551	30	31	46	41	45	57	0.029097963142580018	0.030067895247332686	0.0446168768186227	0.03976721629485936	0.04364694471387003	0.055286129970902036	6.346579233032944	6.393781517702766	6.086103253829015	5.505360400954245	6.660038200622641	5.9069410876675486
EAA29567	1577	1938	2148	3310	2961	3275	5.513986013986014	6.776223776223776	7.510489510489511	11.573426573426573	10.353146853146853	11.451048951048952	1.4876722842142045	1.384531225460073	1.4168330874755617	1.349705652412482	1.4108343609081206	1.390752427310464
EAA29568	445	396	471	621	559	643	0.5380894800483675	0.4788391777509069	0.5695284159613059	0.750906892382104	0.6759371221281741	0.777509068923821	2.573187245615171	2.2982789110457866	2.134559777968539	2.0041232617773175	2.140524271922987	1.9847851446224716
EAA29571	51	50	50	93	68	81	0.09732824427480916	0.09541984732824428	0.09541984732824428	0.17748091603053434	0.1297709923664122	0.15458015267175573	4.1185431770332	3.7574117449425875	3.9746885588155654	3.0820999679813808	3.9176049402218562	4.3130778311678295
EAA29573	122	120	169	239	227	233	1.1090909090909091	1.0909090909090908	1.5363636363636364	2.172727272727273	2.0636363636363635	2.118181818181818	2.0522251405212173	1.9337919945236068	1.627343787621007	1.584402144473708	1.8993422464084972	1.823106939939049
EAA29575	166	185	195	227	189	235	0.4811594202898551	0.5362318840579711	0.5652173913043478	0.6579710144927536	0.5478260869565217	0.6811594202898551	2.4604398591894743	2.3360569144073655	2.6993710055330657	2.019935032062349	1.9372782115765106	1.9976390730962037
EAA29577	84	81	93	102	82	96	0.1486725663716814	0.1433628318584071	0.16460176991150444	0.18053097345132743	0.14513274336283186	0.16991150442477876	3.3452965353573596	3.5415026942879746	3.0017903504663197	3.0194468218259782	3.5307850184960814	3.032018693711822
EAA29580	85	95	99	109	91	107	0.20884520884520885	0.2334152334152334	0.24324324324324326	0.2678132678132678	0.22358722358722358	0.2628992628992629	3.2343678766846793	3.145261828577537	2.8631224298036506	3.066396013173333	3.1285145503142444	3.3815204814920334
EAA29588	47	57	56	83	60	57	0.1211340206185567	0.14690721649484537	0.14432989690721648	0.21391752577319587	0.15463917525773196	0.14690721649484537	3.8301726735016155	3.5053444431888523	4.106066191714769	2.680515049297875	3.4589259633566574	3.5053444431888523
EAA29590	290	310	301	401	338	434	0.4923599320882852	0.5263157894736842	0.5110356536502547	0.6808149405772496	0.5738539898132428	0.7368421052631579	2.449437971081106	2.077274182001712	2.19695658485358	1.964665990121287	2.1245889952997863	1.947006338051045
EAA29593	18	35	25	53	35	48	0.025423728813559324	0.04943502824858757	0.03531073446327684	0.0748587570621469	0.04943502824858757	0.06779661016949153	8.040327399208858	5.3400557562263575	6.036046740590804	4.632763379658969	5.655869117000256	4.3235482311327
EAA29595	43	24	20	37	29	37	0.15140845070422534	0.08450704225352113	0.07042253521126761	0.13028169014084506	0.10211267605633803	0.13028169014084506	3.693196214693701	4.099900886503472	4.513505450175423	3.2958973498625004	3.774434823808971	3.6552898878109272
EAA29596	302	299	384	508	437	521	0.48946515397082657	0.4846029173419773	0.6223662884927067	0.8233387358184765	0.7082658022690438	0.8444084278768234	2.590271422259549	2.4860941544193906	2.3565322196449627	2.3118160579204936	2.195491968121704	2.391034855688671
EAA29597	88	121	119	139	96	158	0.16448598130841122	0.2261682242990654	0.22242990654205608	0.25981308411214954	0.17943925233644858	0.2953271028037383	3.2384929989951825	3.153476244642416	3.1402611253681316	3.3844135257236654	3.953715469098115	3.5451086024382352
EAA29599	213	247	275	313	271	320	0.4660831509846827	0.5404814004376368	0.6017505470459519	0.6849015317286652	0.5929978118161926	0.700218818380744	2.410801490469028	2.477313656498377	2.2868460717280206	2.0813333351502443	2.5617324898463583	2.1998009112500414
EAA29600	116	105	109	122	97	105	0.15163398692810456	0.13725490196078433	0.14248366013071895	0.15947712418300652	0.12679738562091503	0.13725490196078433	3.6529628698780123	3.9501988491404854	4.0425083386183704	3.3383186819446364	3.919491471620762	4.0884872723401235
EAA29601	26	28	28	43	44	46	0.030805687203791468	0.03317535545023697	0.03317535545023697	0.0509478672985782	0.052132701421800945	0.054502369668246446	6.24490751842927	6.813394875009605	6.489308066409575	5.847063764764552	5.3552411236037285	4.95545210790237
EAA29604	90	87	94	114	92	96	0.24193548387096775	0.23387096774193547	0.25268817204301075	0.3064516129032258	0.24731182795698925	0.25806451612903225	2.8487099269631586	3.0490802176630045	2.7584335711768757	2.552852774974393	3.2198118355479632	2.8538200860527216
EAA29605	77	97	103	107	75	112	0.06893464637421665	0.08683974932855863	0.09221128021486123	0.09579230080572963	0.06714413607878246	0.10026857654431513	4.983220453821853	4.028444655616611	4.099843148595463	4.10720715114323	4.8008900674837065	3.924073365806025
EAA29616	11	44	21	53	35	38	0.009725906277630416	0.038903625110521665	0.01856763925729443	0.046861184792219276	0.03094606542882405	0.03359858532272325	11.80380460961223	7.020276228343216	7.948050126459602	5.330800724956105	6.926433415744465	6.305845688624846
EAA29617	61	111	112	114	103	120	0.06308169596690796	0.11478800413650465	0.11582213029989659	0.11789038262668046	0.10651499482936919	0.12409513960703206	5.180204885424677	4.216163208583618	4.092396397456532	3.806802907531454	3.8686634100230637	4.269021072684533
EAA29618	162	189	210	311	231	319	0.11671469740634005	0.1361671469740634	0.15129682997118155	0.22406340057636887	0.16642651296829972	0.2298270893371758	3.8018141627324216	3.3070961502654805	3.505830934956167	2.914075271065402	3.4849046588812826	2.739160990715382
EAA29622	29	33	44	31	31	30	0.023255813953488372	0.026463512429831595	0.03528468323977546	0.024859663191659984	0.024859663191659984	0.024057738572574178	7.541431841600696	7.729005660665217	6.242288465188341	6.667224321078881	8.235748025788851	8.595303693638453
EAA29624	169	176	183	264	229	228	0.4555256064690027	0.4743935309973046	0.49326145552560646	0.7115902964959568	0.6172506738544474	0.6145552560646901	2.743824552053427	2.55718418073852	2.3631469089086807	1.7717789556289918	2.275069867070438	2.2024956531308986
EAA29632	46	57	60	109	132	117	0.06647398843930635	0.08236994219653179	0.08670520231213873	0.157514450867052	0.1907514450867052	0.16907514450867053	4.611824008970987	3.8724431752562927	4.180740534093273	3.3969383376768576	3.158456659966753	3.2854385873779512
EAA29635	111	117	164	133	139	152	0.057692307692307696	0.060810810810810814	0.08523908523908524	0.06912681912681913	0.07224532224532225	0.079002079002079	5.222876817310652	5.140149784642011	4.633906351323773	4.616118297313336	4.960347328040138	4.43425012869134
EAA29637	324	426	426	769	611	746	0.5664335664335665	0.7447552447552448	0.7447552447552448	1.3444055944055944	1.0681818181818181	1.3041958041958042	2.8503868997921726	2.172452906796589	2.4830756388935273	2.283438234019227	2.8848960813983036	2.7081502223812772
EAA29643	55	70	74	74	77	82	0.18900343642611683	0.24054982817869416	0.2542955326460481	0.2542955326460481	0.2646048109965636	0.281786941580756	3.4120360945672616	3.3574715277745892	2.98577583022908	2.6649265856603863	3.220762246607395	3.925808783500194
EAA29645	51	50	52	40	52	52	0.09357798165137615	0.09174311926605505	0.09541284403669725	0.07339449541284404	0.09541284403669725	0.09541284403669725	4.632450582690273	4.564891597192385	4.14382671834258	4.564891597192387	4.1438267183425825	4.192272341479915
EAA29655	406	438	505	768	613	775	1.45	1.5642857142857143	1.8035714285714286	2.742857142857143	2.1892857142857145	2.767857142857143	1.9634009079647714	1.7807174219291044	1.772155991413199	1.6148296098835295	1.8391078828747647	1.7457221723759777
EAA29656	73	63	82	115	95	84	0.05387453874538745	0.04649446494464945	0.06051660516605166	0.08487084870848709	0.07011070110701106	0.06199261992619926	5.316183140916389	5.729084492412932	4.81655018154634	3.9638570609765558	4.752727171819268	4.897169412217491
EAA29657	27	59	55	50	43	59	0.04173106646058733	0.09119010819165378	0.08500772797527048	0.07727975270479134	0.06646058732612056	0.09119010819165378	5.953401004288239	4.219003525753231	4.199427430959549	4.263718779752875	4.814585094058512	4.349357865669461
EAA29658	31	49	49	50	61	78	0.22794117647058823	0.3602941176470588	0.3602941176470588	0.36764705882352944	0.4485294117647059	0.5735294117647058	3.500196273725198	2.7790604655678206	2.819827591518369	4.4270200662145935	3.3874163703711657	2.8758552221169698
EAA29665	36	43	45	83	65	67	0.3564356435643564	0.42574257425742573	0.44554455445544555	0.8217821782178217	0.6435643564356436	0.6633663366336634	2.496287366727627	1.8597847593204273	2.2773148581087694	2.6007736937433914	2.0682405408731457	2.35740587119056
EAA29666	49	42	53	61	56	81	0.07270029673590504	0.06231454005934718	0.07863501483679525	0.09050445103857567	0.0830860534124629	0.1201780415430267	4.41828679107471	5.077823093144153	4.6719346158378015	4.161759503619184	4.286066726469183	3.6748767173859376
EAA29667	16	23	28	33	52	36	0.02782608695652174	0.04	0.04869565217391304	0.057391304347826085	0.09043478260869565	0.06260869565217392	7.280001453794321	5.910187271893351	5.327860905418851	4.774932745325047	4.161470878894138	5.878258325051285
EAA29668	1185	1266	1324	1900	1673	1928	2.7241379310344827	2.910344827586207	3.0436781609195402	4.367816091954023	3.845977011494253	4.432183908045977	2.188594610863345	1.9112096202370612	1.8521353026008558	1.7818147024992983	1.958625429870715	1.960382369653453
EAA29669	52	59	58	54	47	75	0.2184873949579832	0.24789915966386555	0.24369747899159663	0.226890756302521	0.19747899159663865	0.31512605042016806	2.952725075989796	3.8005526444390925	2.819181029025652	2.8593077605972796	2.9368681603645266	2.433432092479824
EAA29672	48	69	74	108	81	82	0.10884353741496598	0.1564625850340136	0.16780045351473924	0.24489795918367346	0.1836734693877551	0.18594104308390022	4.525919670479842	3.5559710910540936	3.911829879842926	2.722190656382646	3.137514224774474	3.2708654491324585
EAA29674	34	28	33	90	71	75	0.11683848797250859	0.09621993127147767	0.1134020618556701	0.30927835051546393	0.24398625429553264	0.25773195876288657	3.7619728923736684	4.016143312640954	3.6342705574899714	2.686244226792682	2.864740451254395	2.653840418246215
EAA29677	77	79	77	113	106	124	0.24919093851132687	0.255663430420712	0.24919093851132687	0.3656957928802589	0.343042071197411	0.40129449838187703	3.374687743918319	2.8784416058847	2.8358804976079393	2.4620303551284124	2.717382479749936	3.2010734250366575
EAA29678	57	57	58	72	74	89	0.084070796460177	0.084070796460177	0.0855457227138643	0.10619469026548672	0.10914454277286136	0.13126843657817108	4.799179509274659	4.341931281689887	3.9941676823136416	3.6255188596223156	3.9514518534969065	3.5536278667400403
EAA29679	45	51	67	106	96	119	0.5625	0.6375	0.8375	1.325	1.2	1.4875	2.3639740233999813	1.9047848475313498	2.1108199474550786	1.4348670357200277	1.4549010241781786	1.6008934512869013
EAA29690	57	61	64	89	81	86	0.13317757009345793	0.1425233644859813	0.14953271028037382	0.20794392523364486	0.18925233644859812	0.20093457943925233	3.835437207765011	3.8461268698941757	3.144884046741201	3.07417663850251	3.4465699008582575	3.1097447561907234
EAA29692	58	63	63	90	90	83	0.1037567084078712	0.11270125223613596	0.11270125223613596	0.16100178890876565	0.16100178890876565	0.148479427549195	4.07969659211158	3.791760252756026	4.281130194366378	3.1934689175876696	3.5424382187987318	3.724801281915517
EAA29695	90	99	102	108	110	105	0.16071428571428573	0.1767857142857143	0.18214285714285713	0.19285714285714287	0.19642857142857142	0.1875	3.6039736505553672	3.4628772021602012	3.1449010615173973	2.951910745841923	2.923893061988685	3.38598840981908
EAA29698	110	109	136	210	181	190	0.4845814977973568	0.4801762114537445	0.5991189427312775	0.9251101321585903	0.7973568281938326	0.8370044052863436	2.2078717306878644	2.219345441578715	2.752331102843275	2.0836336789100782	2.3339134184810013	2.110100288380684
EAA29700	135	152	138	108	101	112	0.059003496503496504	0.06643356643356643	0.06031468531468531	0.0472027972027972	0.04414335664335664	0.04895104895104895	5.196886946989599	5.015479902901296	5.299701867456722	5.858638371479936	6.258221670773387	5.479121647572214
EAA29702	29	20	24	44	50	41	0.1318181818181818	0.09090909090909091	0.10909090909090909	0.2	0.22727272727272727	0.18636363636363637	3.3684509594028813	3.8033870989760605	3.57885724471963	3.0445699848573136	2.9826897854393755	3.3104974030106877
EAA29703	191	229	275	295	237	303	0.3550185873605948	0.4256505576208178	0.5111524163568774	0.5483271375464684	0.44052044609665425	0.5631970260223048	3.167800846965438	2.880964544966247	3.0654305795852914	2.336259491554588	2.647802734426045	2.288866352892299
EAA29710	116	124	146	184	140	185	0.5321100917431193	0.5688073394495413	0.6697247706422018	0.8440366972477065	0.6422018348623854	0.8486238532110092	2.1884946581243776	2.318702061853482	1.8805805356936272	1.9481205568371525	1.9778325730961723	1.9982452505520294
EAA29711	33	47	41	65	45	54	0.07415730337078652	0.10561797752808989	0.09213483146067415	0.14606741573033707	0.10112359550561797	0.12134831460674157	4.550165908504752	4.310716180601335	3.9639478707600877	3.5518067666525717	3.882763658968852	3.8606410881276876
EAA29712	216	262	297	334	259	354	0.4114285714285714	0.4990476190476191	0.5657142857142857	0.6361904761904762	0.49333333333333335	0.6742857142857143	2.469967778958351	2.227041132744225	2.029882255136105	1.82389365654192	2.512771342008196	2.230514565196509
EAA29713	51	59	51	75	73	80	0.08916083916083917	0.10314685314685315	0.08916083916083917	0.13111888111888112	0.12762237762237763	0.13986013986013987	4.364126426096918	4.0351118942765245	4.049937378177944	3.7380067488133277	3.87550027512105	3.3428335139408967
EAA29714	79	130	139	138	120	130	0.09838107098381071	0.16189290161892902	0.17310087173100872	0.1718555417185554	0.149439601494396	0.16189290161892902	4.585624196811872	3.5903164615555516	3.218548165589043	2.9795612850393893	4.024356650858765	3.242170627876079
EAA29718	225	246	290	337	226	313	0.44642857142857145	0.4880952380952381	0.5753968253968254	0.6686507936507936	0.44841269841269843	0.621031746031746	2.539605642434565	2.1305040926695216	2.2069632196689626	1.9044627042702842	2.3120632718243175	2.056707245283159
EAA29724	121	113	146	218	150	187	0.16575342465753426	0.1547945205479452	0.2	0.29863013698630136	0.2054794520547945	0.25616438356164384	3.4103530183075255	3.2763539039958576	2.8376268606485855	2.6741251935340786	3.5558384661108584	3.0708074399215217
EAA29731	20	36	33	120	125	137	0.04329004329004329	0.07792207792207792	0.07142857142857142	0.2597402597402597	0.27056277056277056	0.29653679653679654	6.003166192801495	4.8260910160355515	4.257951601864186	2.9618104330315864	3.3871759991854136	2.7581008741112125
EAA29743	71	81	90	119	86	90	0.08086560364464693	0.09225512528473805	0.10250569476082004	0.13553530751708429	0.0979498861047836	0.10250569476082004	4.243257280825191	4.229556109670534	4.150902854789942	3.405799358925145	4.130833224556215	4.12467661657527
EAA29751	164	203	199	237	224	191	0.478134110787172	0.5918367346938775	0.5801749271137027	0.6909620991253644	0.6530612244897959	0.5568513119533528	2.6609074561925263	2.028362424520332	2.019606167976023	2.1104360268981455	2.180837808119081	2.029131322560879
EAA29752	267	328	348	1134	952	1048	0.8317757009345794	1.0218068535825544	1.0841121495327102	3.532710280373832	2.965732087227414	3.264797507788162	2.305639982537302	2.0447050704906085	2.1929945221065417	2.2141146942673675	2.223457424029463	1.9908240940860322
EAA29754	24	19	22	88	80	88	0.08571428571428572	0.06785714285714285	0.07857142857142857	0.3142857142857143	0.2857142857142857	0.3142857142857143	4.630083609760537	4.809045379640108	5.293931588344838	3.049887835983439	3.4503648968111977	3.2121396557872526
EAA29765	99	119	114	183	189	161	0.553072625698324	0.664804469273743	0.6368715083798883	1.0223463687150838	1.0558659217877095	0.8994413407821229	1.9928824651140196	1.7019901894945342	1.9882116421574605	1.7624722010656289	2.076234211410215	2.101892758235066
EAA29768	269	316	351	547	438	569	0.6359338061465721	0.7470449172576832	0.8297872340425532	1.293144208037825	1.0354609929078014	1.3451536643026005	2.4398580947368815	2.2852721585272557	2.182252539991601	1.9252478216830289	2.075184331859918	2.069282049026878
EAA29769	52	63	86	161	153	147	0.06989247311827956	0.0846774193548387	0.11559139784946236	0.2163978494623656	0.2056451612903226	0.1975806451612903	4.586950407700339	3.7686553576677966	3.8356983586213746	2.9856954685634776	3.1487734867303856	3.4535949828510097
EAA29772	288	314	372	475	358	418	0.5161290322580645	0.5627240143369175	0.6666666666666666	0.8512544802867383	0.6415770609318996	0.7491039426523297	2.4288806887863106	2.074841785647653	2.192487581568511	2.2715461615874464	2.7071915146993435	2.719058206635835
EAA29777	47	40	49	82	87	82	0.24102564102564103	0.20512820512820512	0.2512820512820513	0.4205128205128205	0.4461538461538462	0.4205128205128205	2.789111249555918	3.0471488279014936	2.9787004133883417	1.897513740053165	2.230867636868942	2.686106591707712
EAA29780	37	59	69	82	78	90	0.09736842105263158	0.15526315789473685	0.18157894736842106	0.21578947368421053	0.20526315789473684	0.23684210526315788	3.7820974023412517	3.23880044311741	3.0790803666786037	2.696325848524363	2.875007867549784	2.6445629412561695
EAA29781	24	45	48	66	68	85	0.14634146341463414	0.27439024390243905	0.2926829268292683	0.4024390243902439	0.4146341463414634	0.5182926829268293	3.8776446656046986	2.5951673519816274	2.2382389732625727	2.0360677110381213	2.2335840293272056	2.542039096005153
EAA29782	428	436	513	960	781	930	13.375	13.625	16.03125	30.0	24.40625	29.0625	1.5785979246029047	1.356629877396258	1.0989075780867748	1.355963861181979	1.3718487817119602	1.453250242423953
EAA29785	153	164	166	203	192	227	0.07409200968523003	0.07941888619854721	0.08038740920096853	0.09830508474576272	0.09297820823244551	0.1099273607748184	4.750162891328676	4.425582279338963	4.369520827414041	3.6726613272198056	4.404483725146098	3.692397939420946
EAA29793	53	56	68	84	73	64	0.09584086799276673	0.10126582278481013	0.12296564195298372	0.1518987341772152	0.13200723327305605	0.11573236889692586	4.164133405257753	3.7670731512424327	3.557602783767865	3.4000864344417345	3.552030845169999	3.7250727166739472
EAA29794	111	121	148	235	175	244	1.5	1.635135135135135	2.0	3.175675675675676	2.364864864864865	3.2972972972972974	2.6095480926967825	2.409507941065413	2.7881844635424904	1.9760590430475438	2.6922515267852987	2.79889717904313
EAA29795	64	62	78	78	62	99	0.12052730696798493	0.1167608286252354	0.14689265536723164	0.14689265536723164	0.1167608286252354	0.1864406779661017	4.113636457106804	4.861373884025813	3.604019749750633	3.9733018242265095	4.088160511546722	4.145122011278192
EAA29796	139	163	151	287	235	239	0.6123348017621145	0.7180616740088106	0.6651982378854625	1.2643171806167401	1.0352422907488987	1.052863436123348	2.0608149169803838	1.805721032022086	1.9762224479107078	1.663873671904739	1.7872904833687817	1.6491640187052239
EAA29800	142	124	144	114	89	90	0.15301724137931033	0.1336206896551724	0.15517241379310345	0.12284482758620689	0.09590517241379311	0.09698275862068965	3.9710482745447804	3.989513074152244	3.81965912573744	3.4447020485879207	4.575030027750631	4.025250915393851
EAA29807	18	38	35	43	47	64	0.029850746268656716	0.06301824212271974	0.05804311774461028	0.07131011608623548	0.0779436152570481	0.10613598673300166	6.0234867001246135	5.158009596160376	5.2999085955093514	5.4201556347248445	5.105651322432949	5.939177490236996
EAA29812	29	26	33	42	42	38	0.03805774278215223	0.03412073490813648	0.04330708661417323	0.05511811023622047	0.05511811023622047	0.049868766404199474	5.379414039579583	6.6442977573775295	6.460493002156237	4.995108766370131	5.7216115983490266	5.635523948317981
EAA29816	55	46	45	94	91	66	0.15151515151515152	0.12672176308539945	0.12396694214876033	0.25895316804407714	0.25068870523415976	0.18181818181818182	3.6492033490712625	3.8501226774319193	3.2682222777784644	2.839054551896644	2.891357118318624	3.140142868974127
EAA29819	201	311	280	306	267	314	0.5521978021978022	0.8543956043956044	0.7692307692307693	0.8406593406593407	0.7335164835164835	0.8626373626373627	2.285172711243935	2.1309416929604112	2.2158333320382875	1.808194088044216	2.1264457948054996	2.046327035995919
EAA29823	46	56	62	122	122	138	0.03490136570561457	0.042488619119878605	0.04704097116843703	0.09256449165402124	0.09256449165402124	0.1047040971168437	5.929024016090625	5.333031214324979	5.339346676381626	3.773812055193123	4.4425237136840385	4.272436673691488
EAA29824	26	30	30	40	32	56	0.11158798283261803	0.12875536480686695	0.12875536480686695	0.17167381974248927	0.13733905579399142	0.24034334763948498	3.4856531821896564	3.065270171788066	3.309971293181531	3.0386474347575456	3.4999771493250367	2.948919028830663
EAA29825	91	102	109	151	126	179	0.2297979797979798	0.25757575757575757	0.27525252525252525	0.3813131313131313	0.3181818181818182	0.45202020202020204	2.6099640961465793	2.999172063932437	2.642656156503937	2.3509208580966683	2.449342089765004	2.3351434233557553
EAA29827	1300	1688	1803	2502	2110	2585	5.676855895196507	7.37117903930131	7.873362445414847	10.925764192139738	9.213973799126638	11.2882096069869	2.123997218833386	1.9277942426290497	1.8638083738829883	1.5790171345051325	1.9131316225499742	1.9558204726735948
EAA29831	22	39	39	35	29	41	0.017014694508894045	0.030162412993039442	0.030162412993039442	0.027068832173240527	0.02242846094354215	0.0317092034029389	8.899768848192778	8.136891092275565	6.37858126354474	6.821579605646225	7.681562097825019	6.429396973344355
EAA29848	169	190	178	320	239	255	0.30017761989342806	0.33747779751332146	0.31616341030195383	0.5683836589698046	0.42451154529307283	0.45293072824156305	2.92166939704182	2.6570383366206944	2.700631697001391	2.5602662422501132	3.2344569216466907	2.720836826946223
EAA29849	246	295	299	353	262	313	0.629156010230179	0.7544757033248082	0.7647058823529411	0.9028132992327366	0.670076726342711	0.8005115089514067	2.292348861712046	2.303956481807093	2.3804761428476184	1.9236677835715177	2.2115237516301245	2.3331346113436804
EAA29856	19	23	27	77	50	78	0.13194444444444445	0.1597222222222222	0.1875	0.5347222222222222	0.3472222222222222	0.5416666666666666	4.227532824637926	4.032650593651151	3.8865016537877746	3.3242183638375735	2.7527115684395596	2.2781323570066956
EAA29876	25	45	25	45	49	52	0.044722719141323794	0.08050089445438283	0.044722719141323794	0.08050089445438283	0.08765652951699464	0.09302325581395349	6.54998842648571	4.316577188140844	5.509837406287738	4.186485667202516	4.548542557781703	3.945416105270468
EAA29880	32	43	45	57	32	52	0.024464831804281346	0.03287461773700306	0.034403669724770644	0.04357798165137615	0.024464831804281346	0.039755351681957186	7.080400926233272	7.963839820821779	6.094097358368907	5.098342370490848	7.76908268418056	6.59819999465466
EAA29883	106	155	138	90	82	117	0.14825174825174825	0.21678321678321677	0.193006993006993	0.1258741258741259	0.11468531468531469	0.16363636363636364	3.6431780446139643	2.916427320737077	3.074187008943073	3.183771192162852	4.109499484048496	3.281340544228191
EAA29886	239	255	275	389	308	356	0.0933958577569363	0.09964830011723329	0.10746385306760453	0.1520125048847206	0.12035951543571707	0.13911684251660805	5.003835815804194	3.9861153628116774	3.9693797078090847	3.2487513173302607	3.945759270559415	3.7561702251470046
EAA29887	81	98	111	99	75	73	0.12857142857142856	0.15555555555555556	0.1761904761904762	0.15714285714285714	0.11904761904761904	0.11587301587301588	3.65081175434743	3.369032203620713	3.275103467334746	3.510747665422419	3.6393713533214473	3.551822883665206
EAA29899	85	92	78	121	99	116	0.07884972170686456	0.08534322820037106	0.07235621521335807	0.11224489795918367	0.09183673469387756	0.10760667903525047	4.892780453790102	4.226853439498407	4.808196165932663	3.9285557773942825	3.9803240407937155	3.8361166981093504
EAA29900	64	71	76	73	72	77	0.26666666666666666	0.29583333333333334	0.31666666666666665	0.30416666666666664	0.3	0.32083333333333336	3.316467092388435	2.33452447482911	2.2370137374727683	2.505403302131406	2.536575771275455	3.215075590541945
