Gene	R_GR_in_01d_1	R_GR_in_01d_2	R_GR_in_02d_1	R_GR_in_02d_2	R_GR_in_04d_1	R_GR_in_04d_2	R_GR_in_07d_1	R_GR_in_07d_2	R_GR_in_10d_1	R_GR_in_10d_3	R_GR_in_15d_1	R_GR_in_15d_2	R_GR_in_20d_1	R_GR_in_20d_3	R_GR_in_25d_1	R_GR_in_25d_2	R_GR_un_01d_2	R_GR_un_01d_3	R_GR_un_02d_1	R_GR_un_02d_2	R_GR_un_04d_2	R_GR_un_04d_3	R_GR_un_07d_1	R_GR_un_07d_3	R_GR_un_10d_1	R_GR_un_10d_3	R_GR_un_15d_1	R_GR_un_15d_3	R_GR_un_20d_1	R_GR_un_20d_3	R_GR_un_25d_1	R_GR_un_25d_2
XM_003525089.5	65.6491541377971	67.0997681168158	45.2510640997651	42.4853063867554	53.8231206645361	37.053002965144	43.4697654608564	62.0126686903015	22.2930168410881	46.7940696029588	30.3321988875827	31.6258868425769	58.0794199256583	52.7688348884805	46.7051039735112	26.604518511424	53.8315973047344	43.3118217951751	44.6448068869467	52.3125723756328	23.7570363410937	0	44.2184789926128	43.4617911381865	52.0801868220462	43.3558964644517	67.6056898141589	47.6725986433884	81.8249568908004	4.38617171642961	61.191912025541	58.8512241054614
XM_003525172.5	35.5393917136947	28.2013518172125	21.4592675112288	25.2110609327999	28.0616270131342	29.3712828382239	18.4417186803633	63.8232575571716	132.471965459543	108.184454494914	32.2682966889178	25.875725598472	46.8998132733016	44.9211620076296	22.8556891785268	18.9557194393896	25.7033752896479	15.7064848268217	26.6898302041529	18.5471847513607	26.8947581219928	49.8162564282574	26.1701202201178	34.7694329105492	19.9987917396657	8.33767239700994	43.744858115044	30.6108264973336	21.3860682782774	24.1239444403629	38.1340901028734	30.5154495361652
XM_003525183.5	76.0148100542914	76.8243721917167	55.514192039918	55.0908368531554	75.4443742648199	49.2533819902524	66.7414580813148	76.9500268419799	0	0.429303390852833	7.74439120534027	6.38906804900543	0	2.43548468716064	9.27477242027174	6.3185731464632	50.9217812342082	61.3980770503031	60.6587050094385	58.494967292753	58.2719759309845	61.3477972681318	71.2910171513553	50.324179212637	49.580337854588	50.8598016217607	93.952024815265	67.2434549285689	19.5264101671228	305.387205756412	18.1802057467187	44.0294343307526
XM_003525192.5	197.934667738772	202.757994961683	160.011494703293	179.745527020888	247.954376394743	143.241487072569	136.995624482699	80.5712045757202	9.86037283355819	22.3237763243473	15.8114653775697	26.5146324033725	7.36217999057641	16.5071739907554	21.8619635620691	17.2929370324256	211.931603803324	169.915608581071	147.036700942879	193.080948950063	179.746633448652	188.19474650675	132.204228008526	136.790268950713	136.241768726473	107.555973921428	387.738515110617	367.831734795828	135.755042114283	364.600523928212	153.86661936857	112.035293297064
XM_003525201.5	219.15958223445	202.271764757938	145.083308608525	142.8626786192	203.331789177136	226.384810799233	192.759869063797	131.267692848083	95.174033436953	225.384280197737	108.421476874764	120.433932723752	56.4433799277525	44.9211620076296	41.0739921469177	39.5742212857432	175.558902921746	188.477817921861	137.331308141369	144.097358452879	259.982661845931	80.7207858791209	216.129096300628	222.798866150493	272.483537452946	250.130171910298	179.45333840376	132.981459373662	139.474358336592	559.236893844776	147.658744235545	168.270907442282
XM_003525205.3	22.7057224837494	11.669524889881	6.99758723192243	4.66871498755554	0	4.51865889818829	16.2462759803201	4.97911938389282	18.4346100801305	17.6014390249661	1.93609780133507	0	2.99940666282743	0	0.662483744305124	1.9953388883568	6.78957083122776	10.4709898845478	11.1612017217367	8.56023911601264	4.4824596869988	18.4504653437991	8.12176144762276	0.914985076593401	1.66656597830548	3.75195257865447	0	0.501816827825141	0	0	0.443419652358993	3.4874799469903
XM_003525212.4	18.7569011822277	23.339049779762	30.7893838204587	26.144803930311	53.8231206645361	45.1865889818829	53.1297133410467	79.2132629255676	63.8780674869639	34.3442712682266	22.9104906491316	10.541962280859	8.18019998952934	16.5071739907554	12.5871911417974	9.64413796039119	24.7334365994725	35.2206023389336	22.8076730835489	32.3386811049366	22.8605444036939	59.5027507337519	42.8648520846757	34.3119403722525	43.3307154359424	33.7675732078903	18.3927244347344	28.1017423582079	28.8247007228956	0	39.0209294075913	21.7967496686894
XM_003525261.5	50.841074257091	45.705639152034	56.9137094863025	46.2202783767999	50.6029339581109	47.445918430977	56.2033331211072	65.1811992073242	267.516202093057	288.062575262251	313.002477882503	297.411117681203	110.160026525662	100.937309812324	173.901982880095	209.843139758857	8.72944821157855	5.71144902793517	3.88215712060406	7.60910143645568	15.2403629357959	0	7.21934350899801	6.40489553615381	6.66626391322191	0	10.936214528761	15.0545048347542	0	0	16.4065271372827	20.9248796819418
XM_003525321.3	186.088203834207	171.153031718255	208.528099511289	206.357202449955	222.192882743341	138.72282817438	168.609999363322	116.782981913123	98.1750164732533	22.7530797152001	98.7409878680885	85.2940584542225	22.3592133047135	48.4390843335283	77.5105980836995	60.1927231320968	172.64908685122	176.103011694668	177.608688267636	187.374122872721	163.609778575456	160.519048491052	136.71631770165	143.195164486867	169.989729787159	155.497590204235	238.608316991149	240.872077356068	178.062264143049	22.4791300467018	222.153245831855	174.373997349515
XM_003525335.5	20.2377091702983	9.2383738711558	19.1267384339213	13.0724019651555	18.4010668938585	15.3634402538402	18.0026301403547	57.0335493064087	0	0	0.968048900667534	4.15289423185353	5.99881332565485	1.62365645810709	0.662483744305124	0	10.1843562468416	18.086255255128	9.70539280151016	13.7914963535759	40.3421371829892	35.9784074204082	9.92659732487226	6.40489553615381	16.6656597830548	12.5065085955149	4.47390594358405	10.0363365565028	0	0	3.10393756651295	3.92341494036409
XM_003525346.5	226.070019512113	241.170181057541	180.071244768137	177.878041025866	212.992349296412	191.591137283183	183.978098263624	168.837411835638	202.780710881436	124.927286738174	120.683429616553	129.69808139481	60.8061532555015	57.0985854434328	93.7414498191751	69.836861092488	161.494791914203	211.799568119263	148.00724022303	139.817238894873	168.540484231155	262.919131149136	151.155004719646	135.417791335823	151.657504025798	160.083310022591	100.414333400442	130.974192062362	290.106665340111	535.661220868966	155.196878325647	162.603752528423
XM_003525347.5	66.6363594631775	65.6410775055807	65.7773199800709	96.6424002423997	85.5649610564421	84.0470555063022	67.1805466213235	83.2870878760254	26.5801354643743	51.0871035114871	58.4056170069412	78.2660836003165	28.3580266303684	25.707893920029	48.0300714621215	52.8764805414552	48.9819038538574	59.9702147933193	67.9377496105711	70.384188287215	65.8921573988824	34.1333608860282	90.2417938624751	79.6037016636259	90.4112043230721	89.6299782678569	43.744858115044	46.167148159913	154.816537753617	116.233550485385	75.8247605533877	59.723094092209
XM_003525356.5	89.835684609617	80.714213821677	93.7676689077606	81.2356407834664	66.2438408178906	49.7052478800712	52.690624801038	104.108859845032	147.048168778716	151.114793580197	55.5014703049386	47.5985569650905	53.9893199308937	66.5699147823908	84.7979192710559	87.1297981249135	91.6592062215747	76.6286077914636	84.9221870132139	86.0779599999049	95.4763913330746	54.8901343978022	79.8639875682905	77.7737315104391	84.578223399003	120.062482516943	85.5013135884951	105.38153384328	172.948204337374	5.48271464553702	99.7694217807733	73.2370788867964
XM_003525377.5	89.835684609617	66.6135379130708	40.5860059451501	48.0877643718221	33.1219204089453	10.8447813556519	15.3680989003028	18.5585358854187	0	11.5911915530265	10.0031719735645	12.1392292931103	8.72554665549797	19.2132680876006	38.4240571696972	47.5555768391704	56.2564440301729	31.4129696536435	38.8215712060406	66.5796375689872	12.9991330922965	0	33.8406726984282	28.8220299126921	4.58305644034006	4.58571981835547	63.1317838705749	44.1598808486124	0	0	26.6051791415396	40.9778893771361
XM_003525390.5	320.841730748632	302.921416933161	243.982541486362	246.041279844177	158.249175287183	189.783673723908	154.559166083045	223.155077841742	213.498507439651	251.142483648907	178.766363656605	184.324613213807	358.020086208401	343.40334088965	225.575714935895	261.721950856133	252.184059445602	283.668635054114	239.237932557225	240.637832927911	143.438709983962	106.55143736044	173.715453185265	175.677134705933	74.5788275291701	80.8754222509965	177.464935762167	124.450573300635	227.343204088644	298.807948181767	164.508691025186	166.963102462161
XM_003525392.5	15.7952852060865	14.5869061123513	11.6626453865374	13.5392734639111	23.4613602896696	19.4302332622096	28.5407551005623	12.2214748513733	56.1612539650488	15.0256186798491	9.03512307289699	3.83344082940326	8.18019998952934	4.60035996463676	5.63111182659355	6.98368610924879	16.4889577329817	22.8457961117407	17.9549766827938	11.4136521546835	33.1702016837912	3.22883143516483	16.6947318645579	36.599403063736	15.4157352993257	9.58832325656144	4.97100660398227	14.5526880069291	19.0614956393342	0	26.6051791415396	17.0014647415777
XM_003525434.5	10.3656559164943	5.34853224119546	5.13156397007645	9.33742997511108	9.66056011927572	12.2003790251084	3.5127083200692	19.0111831021362	49.7305760301196	16.3135288524076	7.09902527156192	7.34742825635624	3.81742666178036	9.20071992927353	10.2684980367294	9.64413796039119	5.33466279596467	5.71144902793517	8.73485352135914	8.08467027623416	1.79298387479952	9.22523267189953	3.15846278518663	4.574925382967	7.91618839695102	4.58571981835547	5.4681072643805	3.51271779477599	6.0438888612523	3.28962878732221	26.1617594891806	10.0265048475971
XM_003525483.5	27.6417491106514	34.036114262153	87.2365874912997	101.311115229955	109.946374690805	118.840729022352	116.358463102292	148.015639866632	26.5801354643743	5.15164069023399	92.2873285303049	125.225733760506	23.4499066366508	29.4964256556122	47.0363458456638	64.1834009088103	62.5610455163129	75.2007455344798	98.9950065754036	99.8694563534808	155.093105170159	136.994705177708	144.38687017996	150.972537637911	239.152217886836	222.198969380315	52.1955693418139	69.7525390676946	121.342691752835	31.251473479561	74.4945015963107	112.035293297064
XM_003525492.5	85.3932606454052	184.767477423116	862.102746972844	910.39942257333	957.775531825335	926.776940018418	1405.52241656769	1214.45248245313	580.047149730619	297.507249861013	545.979579976489	557.126733873273	2.99940666282743	1.62365645810709	166.945903564891	181.575838840469	325.414430553845	468.338820290684	695.876663868278	768.994813921802	666.541755456722	704.807776133124	882.564743975007	914.985076593401	860.781327794779	835.851657800247	1508.70050430862	1474.83965697809	1611.85866784321	1140.95291773625	2667.6126285917	2629.99581502406
XM_003525505.5	35.0457890510045	25.7702007984872	35.9209477905352	39.6840773942221	10.1205867916222	12.2003790251084	14.9290103602941	10.4108859845032	44.1573218198476	61.3903848919551	18.070246145794	18.5282973421157	19.6324799748704	21.3781433650767	30.8054941101883	22.9463972161032	31.0380380856126	25.225566540047	29.601448044606	31.3875434253797	12.9991330922965	0	17.1459408338703	15.0972537637911	5.4163394294928	0	63.1317838705749	72.2616232068203	36.7282476953025	0	18.6236253990777	26.1560996024273
XM_003525521.5	18.7569011822277	12.1557550936261	11.6626453865374	12.1386589676444	13.3407734980474	16.2671720334778	10.5381249602076	27.6114802197693	24.8652880150598	6.01024747193966	7.09902527156192	8.30578846370706	2.4540599968588	9.74193874864256	10.2684980367294	7.64879907203439	6.78957083122776	12.8507603128541	16.4991677625673	12.840358674019	0	5.99640123673469	7.67055247831039	17.8422089935713	12.0826033427147	10.8389741161129	20.8782277367255	18.5672226295302	0	0	22.6144022703086	25.2842296156797
XM_003525542.5	123.400665672551	127.878543584946	83.9710467830692	84.9706127735108	85.5649610564421	79.5283966081139	33.3707290406574	60.2020798234314	107.606677444483	97.0225663327402	47.7570790995984	37.3760480866818	130.065179833517	138.010798939103	30.4742522380357	37.5788823973864	79.5349725943823	57.590444365013	102.877163696008	86.0779599999049	122.819395423767	187.733484873155	102.875645003222	109.340716652911	227.902897533274	225.534038339119	213.753283971238	160.07956807622	163.649913781601	27.9618446922388	100.656261085491	131.652367998884
XM_003525560.4	1.48080798807061	2.43115101872521	6.53108141646094	7.93681547884442	11.0406401363151	10.3929154658331	6.58632810012975	22.1797136191589	0	0	10.6485379073429	8.30578846370706	4.63544666073329	1.89426586779161	2.98117684937306	2.3278953697496	2.42484672543848	2.85572451396759	7.76431424120813	5.23125723756328	4.03421371829892	25.3693898477237	15.3411049566208	15.0972537637911	22.4986407071239	12.5065085955149	1.98840264159291	1.00363365565028	19.9913246949115	0	12.8591699184108	7.4108948873544
XM_003525615.4	17.7696958568473	17.0180571310765	6.53108141646094	8.40368697759997	0.920053344692925	9.48918368619541	16.6853645203287	15.390005368396	0.428711862328617	30.0512373596983	3.22682966889178	4.15289423185353	11.4522799853411	4.60035996463676	9.6060142924243	5.6534601836776	10.1843562468416	15.2305307411605	13.1022802820387	8.56023911601264	15.2403629357959	29.9820061836735	9.02417938624751	14.1822686871977	5.4163394294928	5.83637067790696	15.410120472345	12.0436038678034	14.8772648892364	2.74135732276851	7.98155374246187	15.6936597614564
XM_003525632.5	24.6801331345102	37.9259558921133	45.2510640997651	39.6840773942221	28.9816803578271	37.9567347447816	39.5179686007785	28.9694218699219	45.4434574068334	8.15676442620382	18.3929291126832	16.6115769274141	11.1796066523568	16.2365645810709	7.94980493166149	18.9557194393896	40.7374249873665	42.8358677095138	35.9099533655876	38.5210760220569	24.2052823097935	83.4883556806907	27.0725381587425	36.599403063736	6.24962241864554	0	29.3289389634954	46.6689649877381	0	0	33.6998935792834	34.0029294831555
XM_003525641.5	99.2141352007309	104.539493805184	61.1122618254559	67.6963673195553	57.0433073709614	83.1433237266645	39.9570571407872	86.9082656097656	76.7394233568225	112.477488403442	36.7858582253663	32.5842470499277	56.1707065947682	32.7437385718264	27.8243172608152	37.2463259159936	84.869635390347	77.1045618771248	74.2462549315527	94.6381991159175	65.8921573988824	77.953216077551	84.3760772614142	94.700955427417	58.3298092406917	38.7701766460962	109.859245948008	78.7852419685471	59.9739740847344	70.7270189274275	84.2497339482086	98.0853735091023
XM_003525666.5	226.563622174803	199.354383535467	119.425488758143	125.121561666488	116.846774776002	113.870204234345	113.284843322232	114.519745829535	86.5997961903806	151.114793580197	57.7602510731629	65.4879475023056	99.2530932062894	61.428335998385	74.5294212343265	64.1834009088103	188.168105894026	186.574001579216	144.610352742501	144.097358452879	121.474657517668	59.9640123673469	120.472794806404	125.352955493296	75.4121105183228	104.637788582475	141.176587553097	148.035964208417	96.7022217800369	116.781821949938	125.931181269954	117.266513217549
XM_003525691.4	38.0074050271457	40.8433371145835	24.2583024039978	20.5423459452444	24.841440306709	43.3791254226076	50.0560935609861	73.3288491082397	12.8613558698585	2.575820345117	4.51756153644849	3.83344082940326	0	1.62365645810709	0.662483744305124	3.9906777767136	29.5831300503495	38.0763268529012	40.2773801262672	40.4233513811708	21.0675605288944	0	38.3527623915519	30.6520000658789	66.2459976376427	40.8545947453487	193.37215689491	181.657691672701	98.0969653634028	35.0893737314369	101.986520042568	95.9056985422334
XM_003525701.5	56.2707035466832	41.3295673183286	25.6578198503823	15.4067594589333	7.82045342988987	5.87425656764478	140.947421342777	101.845623761444	8020.7702323061	8382.14870640156	319.778820187175	315.619961620868	7434.98377048322	7315.92539082087	1562.79915281579	1561.35268013919	0	0.951908171322529	0	0.47556883977848	0.896491937399761	0.461261633594976	0	0	0	0	0.497100660398227	0	0	86.0786199349311	0	6.97495989398061
XM_003525703.5	493.602662690204	564.999496751739	531.350123810643	497.218146174665	430.124938643943	408.93863028604	378.055232947448	580.74637904859	462.580099452578	563.675352189769	328.813943260073	371.524307049666	347.385826222013	406.455333346142	582.654453116357	576.985495216508	509.70278168717	556.866280223679	482.358022235055	461.301774585126	633.819799741631	593.643722436734	471.964581900745	454.290090528623	409.141947673995	379.780977683803	497.597761058626	457.155130148703	357.519271869463	199.022541632994	417.257892869812	336.541814884564
XM_003525755.5	2402.85776197591	2349.95057469979	1675.68888913769	1804.92521418897	711.661262119978	704.458922227554	418.890467168252	570.788140280804	513.596811069683	446.904829877799	268.472228451796	286.869155400344	260.403033000017	252.749188645337	358.403705669072	346.85641009269	2572.27740634515	2185.58116135653	1341.77055480878	1412.91502298186	988.830606951936	1133.31983374286	855.943414785576	814.336718168127	654.1271464849	608.650084981726	125.766467080752	115.919687227608	601.13448443071	470.416916587076	343.650230578219	224.070586594127
XM_003525841.5	139.195950878637	131.768385214906	82.5715293366847	76.1000542971553	115.006668086616	105.736618217606	115.480286022275	62.9179631237365	206.210405780065	217.227515771533	155.855873007473	140.87895048057	160.877266460744	228.664951183416	129.184330139499	111.406421266588	108.633133299644	112.80111830172	73.2757156514017	74.1887390054429	141.197480140462	116.699193299529	107.387734696345	103.850806193351	149.574296552917	210.109344404651	121.789661797566	131.977825718012	108.325084974753	306.483748685519	105.090457609081	87.1869986747576
XM_003525864.5	48.3730609436399	42.7882579295637	30.7893838204587	26.144803930311	36.3421071153705	45.6384548717017	35.127083200692	33.9485412538147	31.295965949989	42.9303390852833	23.55585658291	17.2504837323147	15.8150533130901	16.2365645810709	17.2245773519332	19.2882759207824	31.0380380856126	47.1194544804652	31.542526604908	43.7523332596202	47.9623186508872	0	44.6696879619252	33.8544478339558	14.5824523101729	12.5065085955149	50.7042673606192	67.2434549285689	0	0	27.0485987938985	60.5949640789566
XM_003525888.5	125.868678986002	155.593665198414	240.717000778132	233.435749377777	246.114269705358	291.905364822963	339.854529966695	268.419799513495	188.633219424592	263.162978592786	252.983446041116	249.173653911212	155.151126468073	136.116533071311	174.5644666244	192.550202726431	194.957676725254	259.87093077105	306.690412527721	285.816872706866	217.847540788142	257.845253179592	300.05396459273	284.102866282251	409.141947673995	463.574585273753	228.169203122786	195.20674602398	417.028331426409	727.007961998208	423.022348350479	378.391574248448
XM_003525903.5	170.78652129081	193.033390886782	109.628866633451	98.0430147386663	80.9646943329774	105.736618217606	80.7922913615916	71.0656130246521	142.332338293101	34.3442712682266	72.6036675500651	87.5302322713744	10.0889133204195	7.0358446517974	44.7176527405959	48.5532462833488	138.701232695081	107.089669273784	122.773218939104	114.612090386614	103.544818769672	56.7351809321821	83.0224503534771	67.7088956679117	46.247205897977	50.8598016217607	233.140209726769	263.453834608199	129.71115325303	0	158.744235544519	93.2900885819907
XM_003525909.5	45.9050476301889	35.9810350771331	27.9903489276897	25.6779324315555	18.861093566205	45.1865889818829	22.8326040804498	74.6867907583923	45.872169269162	6.01024747193966	10.6485379073429	10.2225088784087	8.99821998848228	7.84767288085095	21.199479817764	12.3045898115336	36.857670226665	37.1244186815786	13.5875499221142	16.6449093922468	94.1316534269749	214.486659621664	70.3885992127306	45.2917612913733	22.9152822017003	12.0896249756644	20.3811270763273	31.1126433251587	17.2018375281796	0	7.53813409010287	10.8983748343447
XM_003525927.5	15.3016825433963	22.3665893722719	13.5286686483834	16.3405024564444	8.28048010223633	6.3261224574636	21.5153384604239	0	10.2890846958868	3.00512373596983	6.77634230467274	13.0975895004611	21.2685199727763	7.57706347116643	9.27477242027174	12.9697027743192	18.9138044584202	24.2736583687245	9.22012316143465	13.7914963535759	21.5158064975943	0	9.02417938624751	11.4373134574175	9.16611288068013	18.3428792734219	24.3579323595131	16.0581384904045	29.2896152506842	19.1895012593796	0	7.4108948873544
XM_003525931.5	1442.80058304347	1328.38091663146	1374.79263816503	1317.04449798942	1266.45342896981	1125.5979315387	1203.98077670372	1172.80893851512	1180.24375699068	957.77586499267	608.58007555299	586.196993496248	1127.77690522311	906.812131852811	771.131078371164	855.002713660888	1229.8822591424	1208.92337757961	1729.50099722911	1590.77776905902	1120.6149217497	1172.98833423202	1248.04400911803	1274.11671915631	898.695703801229	954.663489457639	1916.32304583517	1823.60235231656	888.451662604088	900.261744797178	1387.46009223129	1377.55457906117
XM_003525937.5	38.9946103525261	25.2839705947422	30.7893838204587	23.8104464365333	17.0209868768191	19.8820991520285	35.127083200692	30.780010736792	20.149457529445	74.6987900083929	50.3385428347118	39.9316753062839	14.9970333141371	19.7544869069696	40.4115084026126	36.581212953208	33.4628848110511	23.321750197402	31.0572569648325	28.5341303867088	20.6193145601945	0	14.8898959873084	19.2146866084614	6.66626391322191	0	33.3057442466812	38.6398957425358	19.9913246949115	0	4.87761617594892	27.0279695891749
XM_003525940.5	814.937996101526	745.39090234115	713.753897656088	667.626243220442	644.957394629741	534.105481765856	503.634555389922	564.451079246759	716.377521951119	682.163088065151	350.756385008537	364.17687879331	378.19791284924	501.168626735723	487.256793936419	546.39029892837	721.634385490493	700.604414093381	590.087882331818	585.900810607087	667.438247394122	634.234746193093	475.574253655244	506.901732432744	431.223946886542	481.500580927324	514.499183512165	470.704184499982	469.098758538736	456.16185850868	505.498403689251	507.864267280463
XM_003525960.5	288.263955011079	300.976496118181	221.59026234421	193.284800484799	197.811469108979	163.123586224597	174.318150383434	133.530928931671	211.354948128008	295.360732906749	196.513926835509	212.11705922698	22.3592133047135	23.0017998231838	66.579616302665	74.1600953505943	291.466576397706	252.731619486131	217.400798753828	255.380466961044	140.300988203063	189.11726977394	175.971498031826	159.664895865548	137.908334704778	120.896249756644	298.757496899335	364.820833828877	190.614956393342	396.94854033688	193.330968428521	214.04408174653
XM_003525964.5	48.8666636063302	36.9534954846232	35.4544419750737	32.6810049128888	27.6016003407878	21.6895627113038	28.9798436405709	19.4638303188538	6.00196607260064	10.7325847713208	30.6548818544719	31.9453402450271	31.9027799591644	25.9785033297135	39.0865409140023	38.5765518415648	26.6733139798233	22.8457961117407	37.8510319258896	40.4233513811708	32.2737097463914	8.76397103830455	28.4261650666797	28.3645373743954	32.9146780715332	27.5143189101328	177.464935762167	183.163142156176	70.2020936960844	1.6448143936611	126.818020574672	103.316593429588
XM_003526024.5	10.3656559164943	12.1557550936261	11.1961395710759	13.0724019651555	3.22018670642524	12.2003790251084	1.31726562002595	5.88441381732788	12.8613558698585	4.72233729938116	3.22682966889178	0.958360207350815	1.36336666492156	5.14157878400579	3.97490246583074	3.9906777767136	13.0941723173678	17.6103011694668	11.1612017217367	10.938083314905	8.06842743659785	15.6828955422292	8.12176144762276	10.9798209191208	9.16611288068013	5.00260343820597	6.95940924557518	3.51271779477599	5.57897433346366	0	8.42497339482086	6.10308990723303
XM_003526099.5	73.0531940781501	69.530919135541	46.1840757306881	61.1601663369776	34.5020004259847	51.9645773291653	57.9596872811418	89.1715016933532	39.4414913342328	53.6629238566041	22.5878076822425	41.209488916085	73.0764532397955	44.109333778576	24.180656667137	39.906777767136	50.9217812342082	63.7778474786094	57.7470871689854	46.1301774585126	45.2728428386879	61.8090589017268	36.09671754499	39.8018508318129	23.7485651908531	23.3454827116278	37.2825495298671	42.654430365137	22.3158973338547	1.0965429291074	24.3880808797446	44.4653693241264
XM_003526104.2	2.46801331345102	0.486230203745042	5.13156397007645	0.933742997511108	8.28048010223633	1.80746355927532	0	1.81058886687012	0	8.58606781705665	1.93609780133507	0.319453402450271	4.90811999371761	0.270609409684515	1.98745123291537	0.3325564813928	2.90981607052618	0.951908171322529	1.94107856030203	1.90227535911392	4.93070565569869	5.99640123673469	3.15846278518663	7.31988061274721	2.08320747288185	2.08441809925249	1.98840264159291	7.52725241737711	13.9474358336592	285.101161567925	6.65129478538489	1.30780498012136
XM_003526134.5	75.5212073916012	83.1453648404022	51.3156397007645	68.1632388183109	64.4037341285048	40.6679300836946	43.908854000865	48.4332521887756	33.4395252616321	78.5625205260684	33.8817115233637	30.0286198303255	44.4457532764428	48.4390843335283	54.3236670330202	48.220689801956	80.5049112845577	63.3018933929482	69.8788281708731	73.2376013258859	64.9956654614827	29.9820061836735	45.5721059005499	58.5590449019776	42.4974324467897	36.6857585468438	83.5129109469022	68.7489054120443	53.9300852234821	1.0965429291074	63.4090102873359	76.7245588337867
XM_003526142.4	23.1993251464396	12.6419852973711	11.6626453865374	17.2742454539555	27.6016003407878	13.104110804746	28.5407551005623	39.8329550711426	94.3166097122958	97.451869723593	11.2939038411212	12.1392292931103	35.7202066209448	41.1326302720463	24.180656667137	19.6208324021752	4.36472410578927	3.80763268529012	0.970539280151016	7.1335325966772	4.93070565569869	0	2.70725381587425	1.3724776148901	0.416641494576369	0	2.48550330199114	4.51635145042627	0	0	9.31181269953884	3.4874799469903
XM_003526146.5	0	0	0.466505815461496	0.933742997511108	0	0	8.781770800173	9.05294433435058	0	13.3084051164378	26.4600032849126	30.6675266352261	7.0895066575921	9.74193874864256	24.180656667137	9.97669444178399	0.484969345087697	2.37977042830632	1.45580892022652	0.95113767955696	0	0	5.86571660106088	7.31988061274721	44.9972814142479	43.3558964644517	0.994201320796455	0	66.0178629459867	84.43380554127	0	3.05154495361652
XM_003526156.5	516.308385173953	485.257743337552	559.340472738333	567.715742486754	847.369130462184	801.610088538602	700.785309853806	649.548755989654	416.707930183416	340.866892337149	290.091987233371	314.981054815968	159.241226462838	207.286807818339	319.31716475507	346.523853611297	509.70278168717	592.086882562613	548.354693285324	526.930274474556	611.855747275337	697.427589995604	683.581588508249	699.963583593952	1014.52203929346	951.745304118685	566.197652193581	506.333179275567	666.687432848908	613.515768835592	590.191557289819	624.258910511265
XM_003526187.5	259.635000575047	274.233834912204	175.406186613522	147.998265105511	270.035656667374	245.815044061443	299.019295745891	240.808319293725	374.694167675211	590.721465813498	98.7409878680885	109.253063637993	33.8114932900546	90.3835428346281	96.3913847963956	118.390107375837	242.969641888936	199.42476189207	123.743758219255	141.719514253987	190.504536697449	353.787672967347	156.569512351394	177.964597397416	203.321049353268	238.874314174335	214.250384631636	214.275785481335	184.106153004301	0	172.933664420007	196.170747018205
XM_003526209.5	32.0841730748632	44.7331787445439	19.1267384339213	29.8797759203555	18.861093566205	5.42239067782595	4.3908854000865	6.78970825076294	29.5811185006746	9.01537120790949	4.19487856955932	1.91672041470163	0.818019998952934	2.70609409684515	1.65620936076281	2.3278953697496	20.3687124936833	35.2206023389336	21.3518641633224	15.2182028729114	26.446512153293	20.7567735117739	12.6338511407465	11.4373134574175	2.49984896745822	2.50130171910298	8.94781188716809	10.538153384328	0.929829055577277	0	4.87761617594892	4.35934993373788
XM_003526229.5	0	0.486230203745042	5.59806978553795	10.7380444713777	21.1612269279373	26.2082216094921	30.2971092605969	52.0544299225159	0	9.01537120790949	49.6931769009334	40.2511287087342	0	0.270609409684515	0.993725616457686	0	1.93987738035079	2.37977042830632	4.36742676067957	5.70682607734176	12.5508871235967	16.6054188094191	14.8898959873084	19.2146866084614	18.7488672559366	29.1818533895348	9.44491254756632	3.51271779477599	29.7545297784729	60.8581325654609	20.3973040085137	40.9778893771361
XM_003526231.5	828.758870656852	808.600828828005	660.105728878016	632.610880813776	436.565312056793	407.131166726765	743.376898234645	892.16766415025	841.132673888747	704.916167780351	222.005881219755	185.282973421157	88.6188332199012	75.7706347116643	39.4177827861549	32.9230916578872	876.339606573468	708.695633549623	822.04677028791	831.294331932783	491.725827663769	360.706597471271	674.106200152689	557.683404183678	540.384018465551	456.904447356145	1927.75636102433	2185.41228517849	808.486363824443	591.03663878889	1122.29514012061	1036.65341424287
XM_003526256.5	295.174392288742	679.263594631824	1405.58202198549	1278.76103509146	1801.92447558109	1643.43624127108	2006.19553929952	1993.00569520728	225.931151447181	227.101493761148	944.493044084624	935.998469179295	0.272673332984311	3.5179223258987	357.078738180462	378.781832306399	920.956786321537	895.7455892145	1844.99517156708	1682.08698629648	1204.88516386528	1162.84057829294	1755.65409959445	1818.99033226768	134.158561253591	111.724810119933	1922.28825375995	1852.2059115026	947.960722161034	527.985420365215	1923.11103228095	2108.61756294901
XM_003526268.5	5.92323195228244	4.37607183370538	4.19855233915346	2.33435749377777	7.82045342988987	3.1630612287318	15.3680989003028	0	0	0	0	2.87508062205244	0	1.08243763873806	1.65620936076281	7.31624259064159	5.81963214105236	6.18740311359644	2.91161784045305	2.85341303867088	2.2412298434994	0	5.86571660106088	2.2874626914835	21.2487162233948	16.6753447940199	16.4043217931415	10.0363365565028	19.9913246949115	0	13.7460092231288	3.05154495361652
