Gene	T_GR_in_01d_1	T_GR_in_01d_2	T_GR_in_02d_1	T_GR_in_02d_2	T_GR_in_04d_1	T_GR_in_04d_2	T_GR_in_07d_1	T_GR_in_07d_2	T_GR_in_10d_1	T_GR_in_10d_3	T_GR_in_15d_1	T_GR_in_15d_2	T_GR_in_20d_1	T_GR_in_20d_3	T_GR_in_25d_1	T_GR_in_25d_2	T_GR_un_01d_2	T_GR_un_01d_3	T_GR_un_02d_1	T_GR_un_02d_2	T_GR_un_04d_2	T_GR_un_04d_3	T_GR_un_07d_1	T_GR_un_07d_3	T_GR_un_10d_1	T_GR_un_10d_3	T_GR_un_15d_1	T_GR_un_15d_3	T_GR_un_20d_1	T_GR_un_20d_3	T_GR_un_25d_1	T_GR_un_25d_2
NM_001250973.2	0.670588235294118	0.46078431372549	0.705069124423963	0.899038461538462	0.672131147540984	0.886435331230284	0.40521327014218	0.584597432905484	0.91016548463357	1.22772277227723	1.69230769230769	1.80869565217391	0.291666666666667	0.208333333333333	2.14285714285714	2.43478260869565	0.938775510204082	0.773109243697479	0.808080808080808	0.722727272727273	0.721875	0.801801801801802	0.606761565836299	0.542342342342342	0.646511627906977	0.577851790174854	0.62453531598513	0.644400785854617	1.48728813559322	1.68674698795181	0.922680412371134	0.864453665283541
NM_001250999.2	0.337047353760446	0.401294498381877	0.416326530612245	0.47029702970297	0.310344827586207	0.456730769230769	0.283400809716599	0.534412955465587	0.148514851485149	0.153846153846154	0.210526315789474	0.269662921348315	0.189473684210526	0.4	0.165413533834586	0.146666666666667	0.273224043715847	0.211640211640212	0.4	0.427230046948357	0.485	0.207964601769911	0.333333333333333	0.36144578313253	0.396551724137931	0.324074074074074	0.434782608695652	0.482269503546099	0.236593059936909	0.0118343195266272	0.335135135135135	0.302439024390244
NM_001251026.2	0.909090909090909	0.714285714285714	1.66666666666667	0.5	2.5	0.5	0.909090909090909	0	0	0.352941176470588	0.2	0.347826086956522	2.66666666666667	0.8	0.6	0.214285714285714	1	1.8	0.666666666666667	0.3	0.875	9.83333333333333	0.909090909090909	0.733333333333333	1.33333333333333	1.6	0.464285714285714	0.111111111111111	2.81818181818182	0	1.2	0.461538461538462
NM_001251029.2	0.828767123287671	1.11	1.38636363636364	2.76666666666667	2.48076923076923	1.68965517241379	1.37837837837838	0.303030303030303	1.14166666666667	0.770992366412214	2.72514619883041	3.0609756097561	1.25625	1.93396226415094	1.91034482758621	1.77941176470588	1.06666666666667	1.4	2.025	1.98	3.65	2.64285714285714	1.35238095238095	1.60919540229885	1.85515320334262	1.89123867069486	5.18181818181818	3.36842105263158	19.75	13.0540540540541	1.53846153846154	2
NM_001251049.2	0.433862433862434	0.326086956521739	0.216216216216216	0.56	0.871794871794872	0.75	0.0588235294117647	0	0	0	1	0	0	0.666666666666667	0.257142857142857	1.14285714285714	0.36734693877551	0.491525423728814	0.247191011235955	0.354430379746835	0.462962962962963	0.240740740740741	0.675	0.725	0.194915254237288	0.546875	0.408163265306122	0.126984126984127	0.202127659574468	0.0112359550561798	0.368421052631579	0.583333333333333
NM_001251062.1	2.86390532544379	3.08484848484848	2.33526011560694	2.95	2.45901639344262	3.52808988764045	3.17021276595745	2.70642201834862	1.18965517241379	1.44262295081967	0.339712918660287	0.451327433628319	0.665071770334928	0.962025316455696	1.578125	1.44067796610169	2.57142857142857	2.34177215189873	2.75167785234899	2.5	1.97385620915033	3.072	3.41176470588235	2.59574468085106	1.72549019607843	3.0952380952381	2.03875968992248	1.95172413793103	2.86274509803922	0.895348837209302	3.74	4.90196078431373
NM_001251075.2	0.608695652173913	0.617463617463617	0.639853747714808	0.631672597864769	0.75	0.469055374592834	0.723529411764706	0.524475524475524	1.54285714285714	1.65789473684211	1.53333333333333	1.17647058823529	0.826923076923077	1.42857142857143	1.12621359223301	1.06122448979592	0.755813953488372	0.721052631578947	0.605584642233857	0.603678929765886	0.73968253968254	0.661442006269592	0.772486772486772	0.786729857819905	0.53276955602537	0.505910165484634	0.796812749003984	0.78448275862069	0.402597402597403	0.208981001727116	0.59580552907531	0.647000983284169
NM_001251106.3	1.67142857142857	0.851851851851852	0.31858407079646	0.445652173913043	0.517241379310345	0.682352941176471	2.92857142857143	3.18518518518519	1.15873015873016	1.04838709677419	1.1038961038961	0.91304347826087	0.436046511627907	0.798076923076923	1.02127659574468	0.722222222222222	1.66666666666667	1.06756756756757	0.401515151515151	0.361111111111111	0.38961038961039	0.560240963855422	1.6	1.35849056603774	0.962686567164179	0.856115107913669	1.15714285714286	2.47826086956522	0.821917808219178	0.359649122807018	0.757142857142857	0.73972602739726
NM_001251143.1	1.28571428571429	0.575757575757576	0.888888888888889	1.05263157894737	2.125	0.75	1.16666666666667	2.3	1.82142857142857	0.351351351351351	0.655172413793103	2.33333333333333	0.6	0.777777777777778	2.5	0.875	0.909090909090909	1	0.944444444444444	1.8	1.42857142857143	2.42857142857143	1.75	2	0.769230769230769	2.4	0.692307692307692	0.782608695652174	1.36363636363636	0	1.75	1.2
NM_001251153.2	1.77279305354559	2.02552552552553	2.00688073394495	1.97136563876652	2.38520408163265	2.39447236180905	1.90127970749543	1.86111111111111	1.7203513909224	1.47305389221557	1.8542199488491	2.05376344086022	2.05924170616114	1.95070422535211	1.7056	1.58122205663189	1.81221374045802	1.91895803183792	2.08071748878924	2.17792792792793	2.66334164588529	2.85347043701799	2.02087682672234	2.06326530612245	3.00749063670412	2.31269349845201	2.64976958525346	2.79052369077307	1.62666666666667	3.02981651376147	2.68975069252078	2.86991869918699
NM_001251162.1	1.43410852713178	1.07796610169492	1.22304832713755	1.51898734177215	1.43829787234043	1.45416666666667	1.45226130653266	1.41390205371248	2.67222222222222	2.68449197860963	3.92537313432836	3.64375	0.661290322580645	0.727598566308244	3.59615384615385	3.33333333333333	1.4375	0.885630498533724	1.53191489361702	1.29055690072639	1.40569395017794	1.75302663438257	1.22820037105751	1.22300884955752	1.10227272727273	1.42696629213483	1.45261293179805	1.27882256745707	0.416525183927561	0.511794138670479	1.78175895765472	1.65238879736409
NM_001251203.3	0.742424242424242	0.816326530612245	1.2	0.892857142857143	1.2741935483871	0.768115942028985	0.413223140495868	0.763157894736842	0.0776699029126214	0.577586206896552	1	0.783783783783784	0.875	1.5	0.819148936170213	0.785714285714286	0.680555555555556	0.754716981132076	1.625	1.21951219512195	1.21052631578947	0.684210526315789	0.663461538461538	0.696969696969697	1.3469387755102	0.759259259259259	1.15463917525773	1	0.436241610738255	0.201923076923077	0.696428571428571	0.887755102040816
NM_001251208.2	1.38636363636364	1.28888888888889	1.08403361344538	1.16532258064516	1.31308411214953	1.24537037037037	0.894736842105263	0.860335195530726	1.13313609467456	0.876790830945559	1.95582329317269	1.80534351145038	1.30175438596491	1.14803625377644	1.15144230769231	1.21372031662269	1.33920704845815	1.61497326203209	0.747774480712166	0.692737430167598	1.29951690821256	0.609865470852018	1.15706806282723	0.941908713692946	0.746268656716418	0.881481481481482	1.76371308016878	1.64622641509434	0.933962264150943	0.587030716723549	1.13636363636364	1.07003891050584
NM_001251220.2	0.452830188679245	0.644444444444444	0.761904761904762	1.05	1.13636363636364	0.347826086956522	0.904761904761905	0.025	0.510416666666667	0.74390243902439	0.0952380952380952	0.0777777777777778	0.225	0.235294117647059	0.126582278481013	0.129032258064516	0.538461538461538	0.638888888888889	2.28571428571429	1	0.571428571428571	1.14285714285714	0.6875	0.32258064516129	1.22222222222222	0.636363636363636	0.346153846153846	0.526315789473684	0	0	0.15	0.3
NM_001251221.2	0.217391304347826	0.307692307692308	0.242424242424242	0.164179104477612	0.239583333333333	0.532608695652174	0.5	0.277955271565495	0.237907982697601	0.381742738589212	0.472982975573649	0.462188099808061	0.32843137254902	0.414922349763673	0.516302400573271	0.488623647892577	0.285714285714286	0.210526315789474	0.282051282051282	0.20253164556962	0.136363636363636	0.342465753424658	0.323943661971831	0.428571428571429	0.324804548685146	0.344027303754266	0.463414634146341	0.308333333333333	1.21245421245421	1.31439393939394	0.572173913043478	0.594392523364486
NM_001251237.3	0.694444444444444	0.426470588235294	0.378378378378378	0.472972972972973	0.443396226415094	0.581818181818182	0.584615384615385	0.402439024390244	0.161458333333333	0.692737430167598	3.67647058823529	3.76923076923077	0.417910447761194	0.431034482758621	0.675324675324675	0.602409638554217	0.541666666666667	0.96	0.62962962962963	0.358490566037736	0.588785046728972	0.588235294117647	0.607594936708861	0.569444444444444	0.534883720930233	0.265822784810127	1.13636363636364	0.390243902439024	0.267605633802817	1.85294117647059	0.6	0.241379310344828
NM_001251251.3	1.1049011177988	1.10358974358974	1.74731823599523	2.08227848101266	1.37525354969574	1.58811881188119	1.51456310679612	2.18823529411765	1.36526946107784	1.22962962962963	2.19672131147541	2.24472210254201	6.02359108781127	6.85518292682927	2.25487687879757	2.35926404131698	1.01046337817638	0.92695652173913	1.92081850533808	1.88346883468835	1.73165137614679	2.26618705035971	1.73893805309735	1.39928057553957	1.46268656716418	1.81789137380192	1.29001883239171	1.442	0.823061630218688	1.61960784313725	2.1687898089172	2.00943396226415
NM_001251267.2	2.1	1.51030927835052	0.766666666666667	1.0126582278481	1.27215189873418	1.36974789915966	1.93333333333333	2.20833333333333	2.52991452991453	1.94	3.59090909090909	2.6	1.63333333333333	1.575	0.979166666666667	1.44736842105263	1.31034482758621	1.47027027027027	1.19662921348315	1.2192513368984	1.19463087248322	1.49618320610687	1.27777777777778	1.91056910569106	1.31927710843373	1.19704433497537	1.71527777777778	1.89795918367347	1.19289340101523	2.19270833333333	1.184	1.96039603960396
NM_001251271.2	1.20512820512821	1.08974358974359	1.83333333333333	1.60714285714286	0.887096774193548	1.06382978723404	0.686274509803922	1	0.895833333333333	0.28125	0.648648648648649	0.6	1.58333333333333	0.96	0.625	0.536585365853659	1.04761904761905	0.815789473684211	1.125	0.732394366197183	0.897435897435897	0.478260869565217	1.31818181818182	1.14583333333333	1.5	1.03846153846154	1.02040816326531	2	1.5625	0.0303030303030303	2	1.04878048780488
NM_001251274.2	10.4471658502449	11.4598436389481	18.3519900497512	17.6711327649208	26.3895781637717	24.9109131403118	19.0021978021978	20.7890818858561	29.3037974683544	35.0289855072464	146.724137931034	150.586206896552	26.5833333333333	34.3051948051948	29.1942446043165	32.5	11.3701512163051	13.2091049382716	21.8	18.7878017789072	21.5306553911205	21.989604989605	13.1520395550062	14.1782051282051	12.2042253521127	10.9400998336106	15.5849056603774	14.1171171171171	24.2328767123288	20.0578034682081	9.85507246376812	11.6788990825688
NM_001251276.2	1.60082304526749	2.07368421052632	3.59677419354839	2.7	1.31	1.27433628318584	1.90151515151515	1.85549132947977	1.33068592057762	1.01294277929155	0.232854864433812	0.28665568369028	0.534313725490196	0.454192546583851	0.239754098360656	0.285714285714286	1.77005347593583	1.59903381642512	2.50561797752809	1.95161290322581	2.04	2.04854368932039	1.79365079365079	1.81818181818182	4.20338983050847	4.0983606557377	6.80188679245283	8.35416666666667	1.57563025210084	1.48611111111111	4.79120879120879	4.58620689655172
NM_001251278.2	2.00460829493088	2.01456310679612	2.11034482758621	2.59016393442623	2.93859649122807	2.07563025210084	2.25225225225225	1.61165048543689	2.98540145985401	1.68987341772152	0.773109243697479	1.30120481927711	1.04347826086957	1.77586206896552	2.21311475409836	3.51282051282051	1.83769633507853	1.68292682926829	2.82352941176471	3.20238095238095	2.912	1.33834586466165	1.78666666666667	2.13888888888889	1.81967213114754	3.39759036144578	2.26363636363636	2.0327868852459	5.93589743589744	1.83471074380165	3.75	3.60344827586207
NM_001251287.1	0.929824561403509	0.883435582822086	0.857142857142857	1.00694444444444	0.959183673469388	1.02234636871508	1.25471698113208	0.871559633027523	0.73109243697479	1.09774436090226	0.473684210526316	0.561538461538462	0.716666666666667	1.58666666666667	0.430034129692833	0.385964912280702	0.94375	0.545	0.614213197969543	0.895953757225434	1.20338983050847	0.695652173913043	0.830508474576271	0.964285714285714	0.647058823529412	0.983739837398374	0.754966887417219	0.813186813186813	0.496815286624204	4.0972972972973	0.905	0.84375
NM_001251292.2	0.611111111111111	1.04761904761905	0.640750670241287	0.647435897435897	0.616897305171158	0.605028386050284	0.606901725431358	0.558681672025723	0.964726631393298	0.658153241650295	1.18073485600794	1.25714285714286	0.219512195121951	0.151260504201681	1.32921810699588	1.24782608695652	0.729166666666667	1.40217391304348	0.432038834951456	0.51063829787234	0.803823773898587	0.678653404743688	0.623376623376623	0.589175891758918	0.57962154294032	0.623611551888289	0.281818181818182	0.483516483516484	38.1346153846154	51.9285714285714	0.531692766592095	0.561728395061728
NM_001251298.2	0.979166666666667	0.941176470588235	2.75	1.75	1.56521739130435	1.15384615384615	2.57894736842105	3.58333333333333	0.614035087719298	1	0.730769230769231	0.255813953488372	3.46153846153846	1.06896551724138	0.371428571428571	0.341463414634146	1	0.546875	1.6	1.11538461538462	0.451612903225806	0	0.875	1.38888888888889	1.27272727272727	1.09090909090909	0.942857142857143	1.47619047619048	0.742857142857143	0	1.875	1.03333333333333
NM_001251303.1	0.367816091954023	0.412820512820513	0.584097859327217	0.551637279596977	0.373390557939914	0.408713692946058	0.675675675675676	0.376190476190476	0.502118644067797	0.344086021505376	0.129740518962076	0.158857142857143	0.263374485596708	0.26078799249531	0.107248520710059	0.103859649122807	0.300847457627119	0.262921348314607	0.428571428571429	0.512562814070352	0.431818181818182	0.5	0.390191897654584	0.45	0.374137931034483	0.521459227467811	0.324825986078886	0.30511811023622	0.465753424657534	0.0544354838709677	0.216142270861833	0.245714285714286
NM_001251321.2	0.692307692307692	0.666666666666667	1.66666666666667	1.18181818181818	0.296296296296296	0.541666666666667	0.272727272727273	0.96551724137931	0	1.37837837837838	0.444444444444444	0.1	0.145833333333333	0.175	1.36363636363636	1.18181818181818	0.275862068965517	0.708333333333333	0.5	1.3	0.8	0.5	0.791666666666667	0.5	0.692307692307692	0.173913043478261	0.5	0.2	0.285714285714286	0	0.875	0.333333333333333
NM_001251326.2	1.11877394636015	1.43076923076923	0.934782608695652	0.804195804195804	0.7625	1.38461538461538	1.17094017094017	1.71223021582734	0.554347826086957	0.972727272727273	0.411764705882353	0.686567164179104	0.36734693877551	0.3	1.57142857142857	2.8	1.03045685279188	0.984	0.868778280542986	1.15	2.01587301587302	1.30434782608696	1.75555555555556	1.6504854368932	2.05	1.64	1.15942028985507	0.963483146067416	0.640552995391705	1.02880658436214	2.46067415730337	2.49253731343284
NM_001251341.2	2.125	1.375	0.521739130434783	0.916666666666667	1.23529411764706	0.846153846153846	0.666666666666667	1.22222222222222	0.626940410615924	0.781045751633987	0.234351344296528	0.246729169977223	2.52201856700786	2.58278765201123	0.583436907176032	0.587195248290628	1.75	0.666666666666667	0.55	0.833333333333333	0.805970149253731	0.242105263157895	1.08163265306122	0.930232558139535	0.645833333333333	0.391304347826087	0.315789473684211	0.380952380952381	3.25	0.625	0.2	1.77777777777778
NM_001251365.1	0.568627450980392	1.37037037037037	6	0.95	0.705882352941177	2.09090909090909	0.411764705882353	0	2.02325581395349	0.456521739130435	0.371428571428571	0.541666666666667	0.216666666666667	0.758620689655172	1.44444444444444	0.769230769230769	1	1.16666666666667	0.433333333333333	0.666666666666667	0.75	1.45833333333333	1	1.11111111111111	2	2.5	0.461538461538462	2.38461538461538	0	0	1.92857142857143	1
NM_001251370.2	1.3	1.46153846153846	1.82	1.71844660194175	1.63366336633663	1.73949579831933	1.45864661654135	1.91743119266055	0.867768595041322	1.4957264957265	6.29411764705882	4.59090909090909	3.53333333333333	1.64150943396226	2.14473684210526	2.11111111111111	1.44375	1.64197530864198	1.98888888888889	1.99019607843137	1.28776978417266	1.91304347826087	1.73	2.02247191011236	1.41666666666667	1.57142857142857	1.71910112359551	2.86206896551724	1.84536082474227	0.0813953488372093	1.70512820512821	1.77142857142857
NM_001251391.2	1.45974576271186	1.54666666666667	1.36657681940701	1.72372372372372	1.5361216730038	1.45964912280702	1.69082125603865	1.53658536585366	1.21457489878543	1.45686900958466	1.01	1.01421800947867	1.33333333333333	0.815217391304348	1.02283105022831	1.28415300546448	1.42298850574713	1.55737704918033	1.75714285714286	1.62433862433862	1.71428571428571	1.69453376205788	1.78927203065134	1.7479674796748	1.9	1.33913043478261	2.25480769230769	1.90697674418605	1.69435215946844	1.61764705882353	2.03414634146341	2.02752293577982
NM_001251401.1	0.684848484848485	0.733766233766234	1.09411764705882	0.926605504587156	1	0.674603174603175	0.87	0.386666666666667	1.78651685393258	1.11111111111111	2.14285714285714	1.85	1.42105263157895	2.44444444444444	0.746835443037975	0.938461538461538	0.780141843971631	0.678082191780822	1.10588235294118	1.03603603603604	0.537037037037037	0.841121495327103	0.560975609756098	0.548672566371681	0.972727272727273	0.541666666666667	0.833333333333333	0.647058823529412	2.31578947368421	3.42424242424242	0.5	0.517241379310345
NM_001251406.2	1.03823870220162	0.976470588235294	0.95729537366548	0.875413450937156	0.89405684754522	0.970627503337784	1.01515151515152	0.745098039215686	0.592687074829932	0.485714285714286	0.112910431092249	0.113264116373327	0.903100775193798	0.797255280368822	0.312459265696285	0.311334289813486	1.02948717948718	0.981226533166458	1.07433217189315	0.905857740585774	0.911627906976744	1.15360501567398	0.914893617021277	1.02814569536424	0.873188405797101	0.841025641025641	1.16129032258065	1.08764940239044	0.941972920696325	3.61776859504132	1.47323943661972	1.33333333333333
NM_001251414.1	0.788018433179724	0.630630630630631	0.807291666666667	0.848314606741573	1.22222222222222	0.655813953488372	1.07194244604317	1.87878787878788	0.864130434782609	0.858156028368794	0.987951807228916	0.79746835443038	0.380645161290323	0.64	0.290748898678414	0.486631016042781	0.83248730964467	0.687179487179487	0.873096446700508	0.819512195121951	0.938356164383562	0.357142857142857	0.820689655172414	1	0.767741935483871	0.730769230769231	2.40845070422535	1.45744680851064	0.72680412371134	2.32584269662921	0.559748427672956	1.26811594202899
NM_001251441.2	0.419354838709677	0.58974358974359	0.863636363636364	0.766666666666667	0.653846153846154	1.5	0.411764705882353	0	0	0.508196721311475	0.45	0.484848484848485	0.861111111111111	1.5	0.470588235294118	0.564102564102564	0.547169811320755	0.466666666666667	0.916666666666667	0.580645161290323	1.33333333333333	1.09375	0.578947368421053	0.806451612903226	0.848484848484849	0.476190476190476	0.422222222222222	0.551724137931034	0.885714285714286	0	1.82352941176471	0.8
NM_001251446.2	0.834645669291339	0.618556701030928	0.411764705882353	0.506849315068493	0.855769230769231	0.612403100775194	0.858585858585859	1.3875	0.350515463917526	0.180327868852459	0.493150684931507	0.591549295774648	0.337078651685393	0.511363636363636	0.473684210526316	0.345454545454545	0.608695652173913	0.708333333333333	0.37125748502994	0.514084507042254	0.491891891891892	0.514792899408284	0.858823529411765	1.0875	0.763636363636364	0.620689655172414	0.871794871794872	1.64102564102564	0.21505376344086	0.560606060606061	0.777777777777778	0.986666666666667
NM_001251455.2	0.332644628099174	0.364485981308411	1.00531914893617	0.699421965317919	0.595588235294118	0.625954198473282	0.457894736842105	0.562753036437247	0.863013698630137	0.423076923076923	1.32467532467532	1.33783783783784	0.115789473684211	0.115942028985507	1.33333333333333	1.29113924050633	0.284382284382284	0.261061946902655	0.930693069306931	0.84549356223176	0.472602739726027	0.463768115942029	0.533980582524272	0.649425287356322	0.603174603174603	0.659574468085106	0.881188118811881	1.02616279069767	0.338862559241706	0.965665236051502	0.682539682539683	0.637123745819398
NM_001251458.3	0.481481481481481	0.401315789473684	0.883333333333333	0.39047619047619	0.431192660550459	0.483606557377049	0.586206896551724	0.175	0.609195402298851	1.01098901098901	0.767441860465116	0.581818181818182	0.190954773869347	0.105485232067511	0.235807860262009	0.176190476190476	0.549618320610687	0.515151515151515	0.444444444444444	0.378378378378378	0.815789473684211	1.01176470588235	0.482758620689655	0.547619047619048	1.10909090909091	0.545454545454545	0.883720930232558	0.745098039215686	0.343589743589744	0.004739336492891	0.402173913043478	0.493150684931507
NM_001251471.2	0.944816053511706	0.892857142857143	1.01769911504425	1.19808306709265	0.803234501347709	0.856666666666667	1.28865979381443	1.16599190283401	1.04658385093168	0.84390243902439	0.502857142857143	0.690647482014389	0.589928057553957	0.823529411764706	0.829268292682927	0.617647058823529	0.653465346534653	0.516129032258065	0.821192052980132	1.05536332179931	0.728395061728395	0.309859154929577	1.33	1.34101382488479	0.932835820895522	0.904761904761905	1.47741935483871	1.40789473684211	1.14646464646465	0.114832535885167	1.33333333333333	1.28289473684211
NM_001251486.2	0.871951219512195	0.773123909249564	0.632218844984802	0.566442953020134	0.878600823045268	0.734496124031008	1.06285714285714	0.614285714285714	0.940909090909091	0.910669975186104	1.84920634920635	2.01234567901235	1.04032258064516	1.26086956521739	0.756818181818182	0.864089775561097	0.89484126984127	0.7678916827853	0.51088534107402	0.615008156606852	0.852272727272727	0.521484375	0.800995024875622	0.87041564792176	0.828671328671329	0.819314641744548	1.24784482758621	1.10262008733624	0.541471048513302	0.389408099688474	0.6	0.617216117216117
NM_001251488.1	0.354838709677419	0.30272952853598	0.824096385542169	0.857142857142857	1.04981549815498	0.783308931185944	0.73030303030303	0.837138508371385	0.97037037037037	1.17123287671233	1.92708333333333	2.10982658959538	0.214285714285714	0.235576923076923	0.652173913043478	0.681592039800995	0.570815450643777	0.770712909441233	0.895	0.842541436464088	0.794715447154472	0.70752688172043	0.664383561643836	0.702010968921389	1.36082474226804	1.37566137566138	0.526223776223776	0.506261180679785	0.454790823211876	0.582814445828144	0.555323590814196	0.519480519480519
NM_001251507.2	0.763052208835341	0.699248120300752	1.20212765957447	0.977578475336323	1.26991150442478	1.00925925925926	0.872340425531915	0.652027027027027	0.773279352226721	0.95045045045045	0.60573476702509	0.547854785478548	0.703517587939699	0.671296296296296	0.956521739130435	0.84020618556701	0.697183098591549	0.854961832061069	0.990867579908676	1.00947867298578	1.38118811881188	1.04784688995215	1.06148867313916	1.02816901408451	1.03412969283276	1.06020066889632	0.86890243902439	0.73482428115016	1.2987012987013	2.13888888888889	1.19072164948454	0.968609865470852
NM_001251524.2	0.878136200716846	0.986870897155361	0.747126436781609	1.03112840466926	1.23790322580645	0.880258899676375	0.941860465116279	1.4070796460177	1.46203904555315	1.10453648915187	0.668181818181818	0.730909090909091	0.899705014749263	0.6796875	0.813636363636364	0.692028985507246	0.984478935698448	1.20049504950495	1.02556818181818	1.07666666666667	1.01633986928105	0.826855123674912	1.09401709401709	1.07389162561576	1.16363636363636	0.917647058823529	1.97101449275362	1.37016574585635	1.25102880658436	0.559386973180077	1.63687150837989	1.57738095238095
NM_001251529.1	1.03703703703704	0.506024096385542	1.96	0.765957446808511	0.711111111111111	0.842105263157895	1.95	1.11864406779661	0.8	0.866666666666667	2.2	1.4	2.25	3.66666666666667	1.72727272727273	4.4	0.894736842105263	0.631578947368421	0.818181818181818	0.877551020408163	1.33333333333333	0.0188679245283019	1.37142857142857	1.21951219512195	1	0.888888888888889	0.340632603406326	0.26271186440678	0.17258883248731	0	1.0188679245283	0.670731707317073
NM_001251533.2	1.0702479338843	1.02	1.31333333333333	1.14606741573034	1.125	1.02479338842975	0.756476683937824	0.976076555023923	1.40229885057471	1.62698412698413	4.32846715328467	2.7258883248731	3.52589641434263	2.72887323943662	1.82059282371295	1.94794952681388	0.893617021276596	0.977099236641221	0.941666666666667	0.972	1.13214285714286	1.47232472324723	0.888143176733781	0.787941787941788	1.42253521126761	1.2296918767507	1.13783783783784	1.24866310160428	0.819338422391858	2.28521126760563	1.26160337552743	1.232
NM_001251543.2	0.905660377358491	0.836065573770492	1	0.477272727272727	0.428571428571429	0.818181818181818	0.857142857142857	0	0	0.45	1.42857142857143	1.42857142857143	0.4	0.888888888888889	1.29166666666667	3.07692307692308	0.64	0.5	0.67741935483871	0.604651162790698	0.764705882352941	0.0555555555555556	1	1.9	0.666666666666667	0.666666666666667	1.49056603773585	0.897058823529412	0.255102040816327	0.0327868852459016	2.3	1.30434782608696
NM_001251558.1	1.29268292682927	3.3125	2.56666666666667	3.19230769230769	4.44444444444444	2.44	2.8125	5.16666666666667	3.78571428571429	2.3	7.42857142857143	21.6666666666667	3.07692307692308	50	3.61538461538462	3.11764705882353	1.875	1.96428571428571	3.27272727272727	3	2.4375	3.3125	2.94736842105263	1.88235294117647	3.66666666666667	9	2.21052631578947	2.11111111111111	1.85714285714286	0	3.44444444444444	3.09090909090909
NM_001251572.2	0.976190476190476	1.0462962962963	1.53113553113553	1.26890756302521	1.4748743718593	1.05020920502092	1.21146245059289	0.944099378881988	1.61485148514851	1.29170090386196	3.54014598540146	3.23456790123457	1.43402777777778	1.66044776119403	1.82412060301508	1.71025641025641	1.34242424242424	1.23563218390805	1.20769230769231	1.3262599469496	1.12335958005249	1.0031847133758	1.36120401337793	1.30063291139241	1.17857142857143	1.22727272727273	2.93375680580762	2.48424289008455	0.680981595092024	0.323447118074986	1.72077922077922	1.82380216383308
NM_001251583.1	2.1	2.9672131147541	2.66037735849057	1.47777777777778	1.71641791044776	1.2125	1.95555555555556	1.25	1.89655172413793	3.1864406779661	4.24	9.71428571428571	5.45454545454545	4.07142857142857	2.77464788732394	3.03333333333333	2.80327868852459	2.83333333333333	1.69565217391304	2.14516129032258	1.46913580246914	1.28571428571429	1.85483870967742	2.925	1.34090909090909	1.46739130434783	3.79166666666667	4.51162790697674	1.72619047619048	0.959459459459459	3.91111111111111	1.52777777777778
NM_001251614.1	0.83710407239819	0.863273453093812	0.882290562036055	0.981320049813201	0.768162393162393	0.762303664921466	0.694362017804154	0.570200573065903	1.08206958073149	1.12211221122112	0.678045515394913	0.649350649350649	1.91049382716049	1.52523240371846	0.830747531734838	0.869481765834933	0.859421734795613	0.846311475409836	0.956004756242568	0.89401888772298	0.832829808660624	0.801896733403583	0.820987654320988	0.750213857998289	0.786709539121115	0.941885964912281	1.1831797235023	1.21912832929782	0.645061728395062	0.662049861495845	0.813333333333333	0.931537598204265
NM_001251621.2	0.528685996298581	0.54008152173913	0.412786400591279	0.386539816772375	0.556224899598394	0.472379603399433	1.09407407407407	0.70144563167819	0.617915904936015	0.887179487179487	1.48444444444444	1.29912023460411	1.25185185185185	1.55952380952381	0.708036622583927	0.79333986287953	0.599864590385917	0.680939226519337	0.336995038979447	0.364989369241673	0.63780260707635	0.515039333641833	0.578859060402685	0.681686886192952	0.626563173781802	0.532232070910556	0.807123655913978	0.754680438992899	0.518058690744921	0.743888888888889	0.673525377229081	0.72869389813414
NM_001251626.2	0.59375	0.694915254237288	0.867021276595745	0.831818181818182	0.970967741935484	0.70712401055409	0.695825049701789	0.846435100548446	1.57692307692308	1.57785467128028	4.45408163265306	3.91787439613527	0.0593220338983051	0.0813008130081301	1.90196078431373	2.08888888888889	1.54901960784314	1.3875	0.966666666666667	0.738219895287958	0.853403141361257	1.06103286384977	0.924590163934426	0.860759493670886	0.673169352558666	0.712251557401365	0.813688212927757	0.922413793103448	4.00699300699301	3.48091603053435	0.95662100456621	0.805343511450382
NM_001251630.1	1.09433962264151	0.917355371900826	1.01234567901235	1.15625	1.12292358803987	1.06896551724138	0.804878048780488	0.85531914893617	0.949339207048458	0.950892857142857	0.716417910447761	0.759615384615385	0.473913043478261	0.773684210526316	0.576642335766423	0.574626865671642	0.627118644067797	0.554878048780488	1.19642857142857	0.847222222222222	1.24561403508772	1.08888888888889	0.832911392405063	0.814432989690722	1.29209621993127	1.15697674418605	0.784	0.826086956521739	1.47277936962751	1.00358422939068	1.20192307692308	0.97411003236246
NM_001251646.3	0.589251439539347	0.644936708860759	0.430602572782668	0.458015267175573	0.641721234798877	0.62008281573499	0.764845605700713	0.483796296296296	0.319736842105263	0.830769230769231	0.39647577092511	0.363636363636364	0.655882352941176	0.654285714285714	0.534220532319392	0.543956043956044	0.616407982261641	0.527570789865872	0.416604338070307	0.437455325232309	0.505791505791506	0.432330827067669	0.738768718801997	0.647321428571429	0.721202003338898	0.627218934911243	0.546728971962617	0.606707317073171	0.563961485557084	0.914590747330961	0.632380952380952	0.616698292220114
